Tarih,TP_PBD_D11
2018-04-01,-24727559.0
2018-05-01,-35459835.0
2018-06-01,-37601993.0
2018-07-01,-45932588.0
2018-08-01,-93245960.0
2018-09-01,-66421904.0
2018-10-01,-29826702.0
2018-11-01,-16149187.0
2018-12-01,-21642278.0
2019-01-01,-23172368.0
2019-02-01,-23663642.0
2019-03-01,-31905308.0
2019-04-01,-41652730.0
2019-05-01,-38940214.0
2019-06-01,-39312611.0
2019-07-01,-28733496.0
2019-08-01,-44288832.0
2019-09-01,-29942032.0
2019-10-01,-26915351.0
2019-11-01,-15084996.0
2019-12-01,-20365108.0
2020-01-01,-16790582.0
2020-02-01,-25149446.0
2020-03-01,-25205922.0
2020-04-01,-4900122.0
2020-05-01,13694958.0
2020-06-01,25302822.0
2020-07-01,9302226.0
2020-08-01,-5056495.0
2020-09-01,1745449.0
2020-10-01,-7892734.0
2020-11-01,25637991.0
2020-12-01,33802287.0
2021-01-01,40738268.0
2021-02-01,53628443.0
2021-03-01,40956472.0
2021-04-01,34659274.0
2021-05-01,13811179.0
2021-06-01,29473677.0
2021-07-01,25387136.0
2021-08-01,88655756.0
2021-09-01,78966221.0
2021-10-01,43715961.0
2021-11-01,9109537.0
2021-12-01,123034111.0
2022-01-01,153225429.0
2022-02-01,145175758.0
2022-03-01,208832302.0
2022-04-01,231070883.0
2022-05-01,319723595.0
2022-06-01,433351573.0
2022-07-01,475239641.0
2022-08-01,523285760.0
2022-09-01,573356242.0
2022-10-01,575860516.0
2022-11-01,618862782.0
2022-12-01,619747190.0
2023-01-01,590367227.0
2023-02-01,679042416.0
2023-03-01,647905582.0
2023-04-01,675223263.0
2023-05-01,771085773.0
2023-06-01,1001059854.0
2023-07-01,1040927164.0
2023-08-01,1128295967.0
2023-09-01,1181696952.0
2023-10-01,1129758959.0
2023-11-01,1196422534.0
2023-12-01,1196379011.0
2024-01-01,1233296594.0
2024-02-01,1296066912.0
2024-03-01,1254578494.0
2024-04-01,1263443545.0
2024-05-01,1296532012.0
2024-06-01,1169884193.0
2024-07-01,1114401619.0
2024-08-01,1045518161.0
2024-09-01,922154769.0
2024-10-01,833772245.0
2024-11-01,902115616.0
2024-12-01,885578409.0
2025-01-01,769113013.0
2025-02-01,680827766.0
2025-03-01,492313544.0
2025-04-01,495039618.0
2025-05-01,507877575.0
2025-06-01,540520807.0
2025-07-01,484770273.0
2025-08-01,397277224.0
