Tarih,TP_PBD_F12
2020-11-01,1780337951.0
2020-12-01,1746065767.0
2021-01-01,1724224228.0
2021-02-01,1720237427.0
2021-03-01,1834380340.0
2021-04-01,1863363246.0
2021-05-01,1940692079.0
2021-06-01,1962436878.0
2021-07-01,1960032104.0
2021-08-01,1973250017.0
2021-09-01,2069584947.0
2021-10-01,2234098898.0
2021-11-01,3007677855.0
2021-12-01,3143243259.0
2022-01-01,3033627000.0
2022-02-01,2976189255.0
2022-03-01,3168778831.0
2022-04-01,3169446228.0
2022-05-01,3511520157.0
2022-06-01,3502651005.0
2022-07-01,3810601793.0
2022-08-01,3849564560.0
2022-09-01,3904149531.0
2022-10-01,3945613605.0
2022-11-01,3790484765.0
2022-12-01,3597968983.0
2023-01-01,3690079993.0
2023-02-01,3537342718.0
2023-03-01,3552878824.0
2023-04-01,3660799755.0
2023-05-01,3652798921.0
2023-06-01,4397492955.0
2023-07-01,4626002111.0
2023-08-01,4771935383.0
2023-09-01,4722912551.0
2023-10-01,4949349270.0
2023-11-01,5089873303.0
2023-12-01,5217782381.0
2024-01-01,5369115303.0
2024-02-01,5515574322.0
2024-03-01,5977411297.0
2024-04-01,5700937936.0
2024-05-01,5364947436.0
2024-06-01,5331801893.0
2024-07-01,5421450945.0
2024-08-01,5797971003.0
2024-09-01,5804332936.0
2024-10-01,5776578750.0
2024-11-01,5721260929.0
2024-12-01,5752598142.0
2025-01-01,5871538261.0
2025-02-01,6232925275.0
2025-03-01,7065301515.0
2025-04-01,7494764691.0
2025-05-01,7556105341.0
2025-06-01,7700290456.0
2025-07-01,7879467463.0
2025-08-01,7988333640.0
