Tarih,TP_PBD_D03
2015-01-01,317767998.0
2015-02-01,322914700.0
2015-03-01,319831518.0
2015-04-01,332133825.0
2015-05-01,324903943.0
2015-06-01,326138469.0
2015-07-01,339712360.0
2015-08-01,358612645.0
2015-09-01,369715270.0
2015-10-01,348412494.0
2015-11-01,345572470.0
2015-12-01,326611023.0
2016-01-01,336995445.0
2016-02-01,335577163.0
2016-03-01,329781844.0
2016-04-01,331732524.0
2016-05-01,348601590.0
2016-06-01,357606041.0
2016-07-01,366597088.0
2016-08-01,368618425.0
2016-09-01,358513220.0
2016-10-01,372761123.0
2016-11-01,397429311.0
2016-12-01,380326296.0
2017-01-01,414796141.0
2017-02-01,392492077.0
2017-03-01,391153427.0
2017-04-01,372065391.0
2017-05-01,382337650.0
2017-06-01,387675405.0
2017-07-01,386361764.0
2017-08-01,391687793.0
2017-09-01,406427822.0
2017-10-01,450838856.0
2017-11-01,461030427.0
2017-12-01,417148257.0
2018-01-01,442689545.0
2018-02-01,440201418.0
2018-03-01,447010537.0
2018-04-01,461235533.0
2018-05-01,489446790.0
2018-06-01,461966450.0
2018-07-01,501058742.0
2018-08-01,580556112.0
2018-09-01,525506529.0
2018-10-01,485931463.0
2018-11-01,479786701.0
2018-12-01,499052652.0
2019-01-01,520324454.0
2019-02-01,539233212.0
2019-03-01,543679630.0
2019-04-01,560495299.0
2019-05-01,576910968.0
2019-06-01,566597305.0
2019-07-01,563542442.0
2019-08-01,599453164.0
2019-09-01,582680752.0
2019-10-01,610304314.0
2019-11-01,613863133.0
2019-12-01,638588000.0
2020-01-01,622510407.0
2020-02-01,675589353.0
2020-03-01,612282551.0
2020-04-01,614876096.0
2020-05-01,630728616.0
2020-06-01,602723487.0
2020-07-01,639193718.0
2020-08-01,625409165.0
2020-09-01,636201069.0
2020-10-01,700935578.0
2020-11-01,659586036.0
2020-12-01,700590678.0
2021-01-01,718482925.0
2021-02-01,698694338.0
2021-03-01,736653264.0
2021-04-01,733882274.0
2021-05-01,803661902.0
2021-06-01,867425616.0
2021-07-01,914781588.0
2021-08-01,1001379205.0
2021-09-01,1088225016.0
2021-10-01,1191631440.0
2021-11-01,1612054808.0
2021-12-01,1464832918.0
2022-01-01,1518899492.0
2022-02-01,1578144430.0
2022-03-01,1579440777.0
2022-04-01,1607752336.0
2022-05-01,1694282714.0
2022-06-01,1671217225.0
2022-07-01,1846893540.0
2022-08-01,2054707203.0
2022-09-01,2015836526.0
2022-10-01,2144604430.0
2022-11-01,2312928663.0
2022-12-01,2442679393.0
2023-01-01,2390549764.0
2023-02-01,2250470275.0
2023-03-01,2380606924.0
2023-04-01,2267072043.0
2023-05-01,2010488729.0
2023-06-01,2853806437.0
2023-07-01,3058834306.0
2023-08-01,3151255096.0
2023-09-01,3397940593.0
2023-10-01,3613133948.0
2023-11-01,3999783480.0
2023-12-01,4202780863.0
2024-01-01,4114281019.0
2024-02-01,4057649109.0
2024-03-01,4034609066.0
2024-04-01,4082378418.0
2024-05-01,4695135859.0
2024-06-01,4757485113.0
2024-07-01,4947951556.0
2024-08-01,5139056588.0
2024-09-01,5251184116.0
2024-10-01,5534803611.0
2024-11-01,5520979432.0
2024-12-01,5537254083.0
2025-01-01,5998783586.0
2025-02-01,6086809873.0
2025-03-01,6012332191.0
2025-04-01,5376291163.0
2025-05-01,6055018927.0
2025-06-01,6037597752.0
2025-07-01,6934423669.0
2025-08-01,7390302864.0
