Tarih,TP_PBD_F29
2013-08-01,225522113.0
2013-09-01,232532507.0
2013-10-01,236247753.0
2013-11-01,236863941.0
2013-12-01,237888953.0
2014-01-01,244357714.0
2014-02-01,246721976.0
2014-03-01,254990963.0
2014-04-01,253944011.0
2014-05-01,256187163.0
2014-06-01,266796523.0
2014-07-01,266200490.0
2014-08-01,269319872.0
2014-09-01,275981982.0
2014-10-01,283736262.0
2014-11-01,287714216.0
2014-12-01,286926262.0
2015-01-01,291076710.0
2015-02-01,294154958.0
2015-03-01,301825923.0
2015-04-01,292765711.0
2015-05-01,297382566.0
2015-06-01,309011231.0
2015-07-01,312371028.0
2015-08-01,309694405.0
2015-09-01,315690781.0
2015-10-01,323886113.0
2015-11-01,334271105.0
2015-12-01,337107399.0
2016-01-01,346136591.0
2016-02-01,345867029.0
2016-03-01,358389937.0
2016-04-01,355547855.0
2016-05-01,351864739.0
2016-06-01,364575046.0
2016-07-01,358755005.0
2016-08-01,364404865.0
2016-09-01,370360782.0
2016-10-01,372836793.0
2016-11-01,373700181.0
2016-12-01,379026678.0
2017-01-01,390049298.0
2017-02-01,401334221.0
2017-03-01,406007979.0
2017-04-01,406959194.0
2017-05-01,410544870.0
2017-06-01,419491654.0
2017-07-01,426551741.0
2017-08-01,427189223.0
2017-09-01,441832460.0
2017-10-01,448757099.0
2017-11-01,453349855.0
2017-12-01,474237882.0
2018-01-01,488369313.0
2018-02-01,499929089.0
2018-03-01,511612549.0
2018-04-01,495095113.0
2018-05-01,497287517.0
2018-06-01,518380523.0
2018-07-01,522624873.0
2018-08-01,527218604.0
2018-09-01,596002927.0
2018-10-01,607898990.0
2018-11-01,614251487.0
2018-12-01,622109990.0
2019-01-01,617921352.0
2019-02-01,614892243.0
2019-03-01,610308533.0
2019-04-01,654038773.0
2019-05-01,656599903.0
2019-06-01,673375101.0
2019-07-01,656348443.0
2019-08-01,625405312.0
2019-09-01,655006855.0
2019-10-01,661444225.0
2019-11-01,670279511.0
2019-12-01,690477728.0
2020-01-01,678471323.0
2020-02-01,676898275.0
2020-03-01,654963989.0
2020-04-01,678939269.0
2020-05-01,792107609.0
2020-06-01,816096418.0
2020-07-01,804583897.0
2020-08-01,808571323.0
2020-09-01,829109479.0
2020-10-01,800486656.0
2020-11-01,879562021.0
2020-12-01,896496354.0
2021-01-01,957365628.0
2021-02-01,951370758.0
2021-03-01,923775132.0
2021-04-01,918316529.0
2021-05-01,922221455.0
2021-06-01,979436748.0
2021-07-01,990257805.0
2021-08-01,1020086161.0
2021-09-01,1009943423.0
2021-10-01,990721778.0
2021-11-01,961638451.0
2021-12-01,1147211057.0
2022-01-01,1205958595.0
2022-02-01,1235715008.0
2022-03-01,1327382018.0
2022-04-01,1345727604.0
2022-05-01,1424913676.0
2022-06-01,1557956839.0
2022-07-01,1563316914.0
2022-08-01,1593895885.0
2022-09-01,1649446443.0
2022-10-01,1707456651.0
2022-11-01,1779247597.0
2022-12-01,1816768655.0
2023-01-01,1786641834.0
2023-02-01,1779809394.0
2023-03-01,1746078885.0
2023-04-01,1667238815.0
2023-05-01,1638557910.0
2023-06-01,1705547816.0
2023-07-01,1584974911.0
2023-08-01,1337004853.0
2023-09-01,1310882132.0
2023-10-01,1243839050.0
2023-11-01,1362735897.0
2023-12-01,1464105734.0
2024-01-01,1572686301.0
2024-02-01,1656204668.0
2024-03-01,1763652897.0
2024-04-01,3524140745.0
2024-05-01,3435215366.0
2024-06-01,3435440234.0
2024-07-01,1853033071.0
2024-08-01,1909644091.0
2024-09-01,1975240398.0
2024-10-01,1774757225.0
2024-11-01,1626576277.0
2024-12-01,1715118656.0
2025-01-01,1643223931.0
2025-02-01,1645829627.0
2025-03-01,1775715551.0
2025-04-01,1721025509.0
2025-05-01,1416781795.0
2025-06-01,1671725118.0
2025-07-01,1690091130.0
2025-08-01,1536266662.0
