Tarih,TP_PBD_D04
2013-11-01,71256680.0
2013-12-01,81102087.0
2014-01-01,91504611.0
2014-02-01,81297255.0
2014-03-01,78724836.0
2014-04-01,73611200.0
2014-05-01,72062432.0
2014-06-01,74208664.0
2014-07-01,84450053.0
2014-08-01,78062933.0
2014-09-01,87068853.0
2014-10-01,84775971.0
2014-11-01,81432019.0
2014-12-01,86430901.0
2015-01-01,92251922.0
2015-02-01,98251242.0
2015-03-01,112921870.0
2015-04-01,119527157.0
2015-05-01,124658753.0
2015-06-01,123039270.0
2015-07-01,130807806.0
2015-08-01,148678109.0
2015-09-01,155937502.0
2015-10-01,153605203.0
2015-11-01,146121522.0
2015-12-01,116948433.0
2016-01-01,119050161.0
2016-02-01,129852435.0
2016-03-01,130663805.0
2016-04-01,129663020.0
2016-05-01,141582533.0
2016-06-01,123715243.0
2016-07-01,136638423.0
2016-08-01,128293831.0
2016-09-01,132172387.0
2016-10-01,136006938.0
2016-11-01,166678657.0
2016-12-01,181491661.0
2017-01-01,205728761.0
2017-02-01,180622697.0
2017-03-01,177764465.0
2017-04-01,184043392.0
2017-05-01,198302933.0
2017-06-01,177336129.0
2017-07-01,173264511.0
2017-08-01,170453047.0
2017-09-01,184661655.0
2017-10-01,204729519.0
2017-11-01,209731013.0
2017-12-01,214047619.0
2018-01-01,202486059.0
2018-02-01,205916527.0
2018-03-01,213211671.0
2018-04-01,208262463.0
2018-05-01,262238349.0
2018-06-01,274296700.0
2018-07-01,308873255.0
2018-08-01,546068888.0
2018-09-01,486878431.0
2018-10-01,440863656.0
2018-11-01,382042152.0
2018-12-01,376916263.0
2019-01-01,380142613.0
2019-02-01,385020263.0
2019-03-01,432737727.0
2019-04-01,473677773.0
2019-05-01,430106484.0
2019-06-01,409379080.0
2019-07-01,402875648.0
2019-08-01,422923215.0
2019-09-01,414016505.0
2019-10-01,394890319.0
2019-11-01,398382065.0
2019-12-01,427148754.0
2020-01-01,435978965.0
2020-02-01,441377067.0
2020-03-01,463916456.0
2020-04-01,495153098.0
2020-05-01,468962210.0
2020-06-01,482851042.0
2020-07-01,487090051.0
2020-08-01,528461555.0
2020-09-01,551067016.0
2020-10-01,547698337.0
2020-11-01,528160706.0
2020-12-01,496108012.0
2021-01-01,534686851.0
2021-02-01,524660252.0
2021-03-01,637527398.0
2021-04-01,618024464.0
2021-05-01,645241430.0
2021-06-01,649614753.0
2021-07-01,627475943.0
2021-08-01,622999525.0
2021-09-01,655902812.0
2021-10-01,697456710.0
2021-11-01,905237397.0
2021-12-01,1003096193.0
2022-01-01,992350029.0
2022-02-01,1041977436.0
2022-03-01,1118691370.0
2022-04-01,1092055915.0
2022-05-01,1229079173.0
2022-06-01,1313872112.0
2022-07-01,1437234762.0
2022-08-01,1420817052.0
2022-09-01,1496348320.0
2022-10-01,1443925425.0
2022-11-01,1352458164.0
2022-12-01,1271828733.0
2023-01-01,1350277719.0
2023-02-01,1347157877.0
2023-03-01,1322951580.0
2023-04-01,1354157134.0
2023-05-01,1505698994.0
2023-06-01,1797940303.0
2023-07-01,1885372082.0
2023-08-01,1865424226.0
2023-09-01,1767177832.0
2023-10-01,1811153621.0
2023-11-01,1826043613.0
2023-12-01,1882666224.0
2024-01-01,1991434989.0
2024-02-01,2078213170.0
2024-03-01,2159962596.0
2024-04-01,2235574132.0
2024-05-01,2128353156.0
2024-06-01,2316842074.0
2024-07-01,2317543725.0
2024-08-01,2401689541.0
2024-09-01,2515593412.0
2024-10-01,2488111235.0
2024-11-01,2352124270.0
2024-12-01,2348346220.0
2025-01-01,2395657073.0
2025-02-01,2432254548.0
2025-03-01,3003864482.0
2025-04-01,3063022082.0
2025-05-01,2794029597.0
2025-06-01,3097234677.0
2025-07-01,2898666274.0
2025-08-01,2822472829.0
