Tarih,TP_PBD_F01
2022-02-01,680042133.0
2022-03-01,751900600.0
2022-04-01,846500846.0
2022-05-01,830498003.0
2022-06-01,877892380.0
2022-07-01,951541757.0
2022-08-01,989849536.0
2022-09-01,1031872502.0
2022-10-01,1087348890.0
2022-11-01,1137675632.0
2022-12-01,1287312782.0
2023-01-01,1238800478.0
2023-02-01,1329243471.0
2023-03-01,1456941576.0
2023-04-01,1538659262.0
2023-05-01,1387206469.0
2023-06-01,1604953460.0
2023-07-01,1585579133.0
2023-08-01,1637612834.0
2023-09-01,1690266684.0
2023-10-01,1658434086.0
2023-11-01,1620907358.0
2023-12-01,1710824827.0
2024-01-01,1675221371.0
2024-02-01,1783253203.0
2024-03-01,1800105430.0
2024-04-01,1841754245.0
2024-05-01,1936187144.0
2024-06-01,2160914939.0
2024-07-01,2150944177.0
2024-08-01,2233601814.0
2024-09-01,2375566660.0
2024-10-01,2320323084.0
2024-11-01,2268051247.0
2024-12-01,2474559187.0
2025-01-01,2432030921.0
2025-02-01,2600595175.0
2025-03-01,2841719474.0
2025-04-01,2754278668.0
2025-05-01,2845696536.0
2025-06-01,3056360180.0
2025-07-01,2993485154.0
2025-08-01,3063324482.0
