Tarih,TP_IYAW2_S25_X
2014-10-01,2039.0
2014-11-01,2037.0
2014-12-01,2064.0
2015-01-01,2039.0
2015-02-01,2032.0
2015-03-01,2067.0
2015-04-01,2009.0
2015-05-01,2066.0
2015-06-01,2092.0
2015-07-01,2051.0
2015-08-01,2064.0
2015-09-01,2057.0
2015-10-01,2020.0
2015-11-01,2046.0
2015-12-01,2036.0
2016-01-01,1987.0
2016-02-01,1991.0
2016-03-01,1995.0
2016-04-01,2013.0
2016-05-01,1976.0
2016-06-01,1990.0
2016-07-01,1983.0
2016-08-01,1986.0
2016-09-01,1975.0
2016-10-01,1938.0
2016-11-01,1981.0
2016-12-01,1981.0
2017-01-01,1994.0
2017-02-01,1974.0
2017-03-01,1985.0
2017-04-01,1935.0
2017-05-01,2019.0
2017-06-01,2034.0
2017-07-01,1999.0
2017-08-01,1991.0
2017-09-01,2001.0
2017-10-01,1989.0
2017-11-01,2003.0
2017-12-01,1977.0
2018-01-01,1999.0
2018-02-01,1987.0
2018-03-01,1987.0
2018-04-01,1985.0
2018-05-01,2036.0
2018-06-01,1978.0
2018-07-01,1953.0
2018-08-01,1975.0
2018-09-01,1971.0
2018-10-01,1977.0
2018-11-01,1967.0
2018-12-01,1950.0
2019-01-01,1650.0
2019-02-01,1632.0
2019-03-01,1641.0
2019-04-01,1630.0
2019-05-01,1619.0
2019-06-01,1610.0
2019-07-01,1606.0
2019-08-01,1665.0
2019-09-01,1670.0
2019-10-01,1671.0
2019-11-01,1661.0
2019-12-01,1676.0
2020-01-01,1659.0
2020-02-01,1675.0
2020-03-01,1667.0
2020-04-01,1556.0
2020-05-01,1590.0
2020-06-01,1584.0
2020-07-01,1611.0
2020-08-01,1631.0
2020-09-01,1605.0
2020-10-01,1604.0
2020-11-01,1575.0
2020-12-01,1597.0
2021-01-01,1588.0
2021-02-01,1650.0
2021-03-01,1669.0
2021-04-01,1622.0
2021-05-01,1637.0
2021-06-01,1639.0
2021-07-01,1587.0
2021-08-01,1641.0
2021-09-01,1665.0
2021-10-01,1646.0
2021-11-01,1646.0
2021-12-01,1668.0
2022-01-01,1637.0
2022-02-01,1621.0
2022-03-01,1658.0
2022-04-01,1629.0
2022-05-01,1655.0
2022-06-01,1668.0
2022-07-01,1623.0
2022-08-01,1650.0
2022-09-01,1645.0
2022-10-01,1634.0
2022-11-01,1646.0
2022-12-01,1631.0
2023-01-01,1649.0
2023-02-01,1593.0
2023-03-01,1629.0
2023-04-01,1621.0
2023-05-01,1638.0
2023-06-01,1643.0
2023-07-01,1644.0
2023-08-01,1628.0
2023-09-01,1646.0
2023-10-01,1624.0
2023-11-01,1657.0
2023-12-01,1638.0
2024-01-01,1630.0
2024-02-01,1616.0
2024-03-01,1632.0
2024-04-01,1632.0
2024-05-01,1667.0
2024-06-01,1633.0
2024-07-01,1663.0
2024-08-01,1669.0
2024-09-01,1654.0
2024-10-01,1685.0
2024-11-01,1656.0
2024-12-01,1646.0
2025-01-01,1642.0
2025-02-01,1644.0
2025-03-01,1621.0
2025-04-01,1622.0
2025-05-01,1726.0
2025-06-01,1739.0
2025-07-01,1703.0
2025-08-01,1709.0
2025-09-01,1706.0
