Tarih,TP_KVDB13
2013-08-01,35691.0
2013-09-01,36808.0
2013-10-01,34996.0
2013-11-01,36457.0
2013-12-01,36408.0
2014-01-01,36126.0
2014-02-01,34645.0
2014-03-01,33778.0
2014-04-01,34774.0
2014-05-01,35682.0
2014-06-01,35388.0
2014-07-01,35140.0
2014-08-01,34970.0
2014-09-01,35278.0
2014-10-01,34970.0
2014-11-01,34754.0
2014-12-01,34729.0
2015-01-01,33334.0
2015-02-01,32033.0
2015-03-01,30565.0
2015-04-01,31043.0
2015-05-01,31103.0
2015-06-01,31564.0
2015-07-01,31602.0
2015-08-01,30538.0
2015-09-01,29143.0
2015-10-01,28321.0
2015-11-01,28455.0
2015-12-01,29829.0
2016-01-01,28190.0
2016-02-01,28219.0
2016-03-01,27883.0
2016-04-01,29237.0
2016-05-01,30131.0
2016-06-01,31076.0
2016-07-01,30709.0
2016-08-01,30047.0
2016-09-01,27640.0
2016-10-01,27877.0
2016-11-01,27916.0
2016-12-01,29006.0
2017-01-01,28801.0
2017-02-01,28228.0
2017-03-01,28521.0
2017-04-01,29122.0
2017-05-01,31297.0
2017-06-01,31423.0
2017-07-01,32918.0
2017-08-01,32966.0
2017-09-01,34424.0
2017-10-01,36078.0
2017-11-01,36590.0
2017-12-01,37490.0
2018-01-01,35537.0
2018-02-01,34627.0
2018-03-01,33993.0
2018-04-01,34182.0
2018-05-01,35921.0
2018-06-01,35033.0
2018-07-01,35437.0
2018-08-01,32296.0
2018-09-01,31358.0
2018-10-01,29185.0
2018-11-01,29887.0
2018-12-01,29713.0
2019-01-01,29077.0
2019-02-01,29641.0
2019-03-01,30305.0
2019-04-01,31382.0
2019-05-01,32341.0
2019-06-01,31989.0
2019-07-01,32954.0
2019-08-01,31154.0
2019-09-01,31184.0
2019-10-01,30518.0
2019-11-01,31657.0
2019-12-01,32904.0
2020-01-01,32756.0
2020-02-01,32007.0
2020-03-01,30796.0
2020-04-01,27938.0
2020-05-01,25523.0
2020-06-01,24811.0
2020-07-01,26404.0
2020-08-01,28475.0
2020-09-01,30170.0
2020-10-01,30863.0
2020-11-01,31903.0
2020-12-01,32538.0
2021-01-01,31595.0
2021-02-01,30784.0
2021-03-01,32503.0
2021-04-01,34274.0
2021-05-01,35297.0
2021-06-01,36627.0
2021-07-01,37504.0
2021-08-01,38775.0
2021-09-01,38972.0
2021-10-01,38816.0
2021-11-01,40257.0
2021-12-01,41767.0
2022-01-01,42766.0
2022-02-01,43076.0
2022-03-01,44240.0
2022-04-01,46175.0
2022-05-01,46985.0
2022-06-01,47969.0
2022-07-01,48125.0
2022-08-01,49258.0
2022-09-01,49419.0
2022-10-01,49853.0
2022-11-01,50672.0
2022-12-01,51503.0
2023-01-01,53204.0
2023-02-01,53041.0
2023-03-01,53348.0
2023-04-01,52949.0
2023-05-01,54085.0
2023-06-01,52699.0
2023-07-01,54167.0
2023-08-01,55676.0
2023-09-01,55887.0
2023-10-01,56836.0
2023-11-01,55889.0
2023-12-01,57647.0
2024-01-01,55295.0
2024-02-01,53420.0
2024-03-01,52905.0
2024-04-01,53719.0
2024-05-01,55134.0
2024-06-01,55080.0
2024-07-01,56727.0
2024-08-01,57110.0
2024-09-01,56674.0
2024-10-01,56364.0
2024-11-01,56986.0
2024-12-01,59664.0
2025-01-01,57768.0
2025-02-01,57121.0
2025-03-01,56599.0
2025-04-01,59135.0
2025-05-01,60977.0
2025-06-01,61337.0
2025-07-01,62382.0
2025-08-01,61687.0
