Tarih,TP_KB_GEN15
2014-04-01,1299011.0
2014-05-01,1316012.0
2014-06-01,1305092.0
2014-07-01,1300190.0
2014-08-01,1280576.0
2014-09-01,1317772.0
2014-10-01,1338668.0
2014-11-01,1342146.0
2014-12-01,1548219.0
2015-01-01,1918099.0
2015-02-01,1422424.0
2015-03-01,1395444.0
2015-04-01,1399777.0
2015-05-01,1407123.0
2015-06-01,1411248.0
2015-07-01,1469726.0
2015-08-01,1444049.0
2015-09-01,1530254.0
2015-10-01,1545619.0
2015-11-01,1552041.0
2015-12-01,1752689.0
2016-01-01,2293761.0
2016-02-01,1693338.0
2016-03-01,1720773.0
2016-04-01,1708934.0
2016-05-01,1714703.0
2016-06-01,1731311.0
2016-07-01,1770627.0
2016-08-01,1719710.0
2016-09-01,1733403.0
2016-10-01,1704239.0
2016-11-01,1741943.0
2016-12-01,1913053.0
2017-01-01,2469505.0
2017-02-01,1818750.0
2017-03-01,1805464.0
2017-04-01,1815674.0
2017-05-01,1828710.0
2017-06-01,1879489.0
2017-07-01,1971314.0
2017-08-01,1969056.0
2017-09-01,1983289.0
2017-10-01,2015208.0
2017-11-01,2044347.0
2017-12-01,2138058.0
2018-01-01,2860577.0
2018-02-01,2240777.0
2018-03-01,2214577.0
2018-04-01,2214865.0
2018-05-01,2356287.0
2018-06-01,2345844.0
2018-07-01,2458081.0
2018-08-01,2434195.0
2018-09-01,2450911.0
2018-10-01,2533665.0
2018-11-01,2847579.0
2018-12-01,2784752.0
2019-01-01,3897145.0
2019-02-01,3073327.0
2019-03-01,3148300.0
2019-04-01,3011272.0
2019-05-01,3054891.0
2019-06-01,2835305.0
2019-07-01,2999567.0
2019-08-01,3000639.0
2019-09-01,3123447.0
2019-10-01,3176843.0
2019-11-01,3112979.0
2019-12-01,3243952.0
2020-01-01,4351562.0
2020-02-01,3395038.0
2020-03-01,3456249.0
2020-04-01,3347363.0
2020-05-01,3355843.0
2020-06-01,3302025.0
2020-07-01,3528411.0
2020-08-01,3379876.0
2020-09-01,3570026.0
2020-10-01,3478302.0
2020-11-01,3600718.0
2020-12-01,3432035.0
2021-01-01,4867327.0
2021-02-01,4047990.0
2021-03-01,4016459.0
2021-04-01,3895297.0
2021-05-01,3902998.0
2021-06-01,3783073.0
2021-07-01,4181832.0
2021-08-01,4013519.0
2021-09-01,4372395.0
2021-10-01,4405042.0
2021-11-01,4229488.0
2021-12-01,4088633.0
2022-01-01,6715931.0
2022-02-01,5958815.0
2022-03-01,5945666.0
2022-04-01,5873767.0
2022-05-01,5757325.0
2022-06-01,5811552.0
2022-07-01,8059779.0
2022-08-01,7814347.0
2022-09-01,8165933.0
2022-10-01,8064334.0
2022-11-01,8201470.0
2022-12-01,7823676.0
2023-01-01,13715636.0
2023-02-01,11954271.0
2023-03-01,12082560.0
2023-04-01,11692548.0
2023-05-01,11478854.0
2023-06-01,14095874.0
2023-07-01,14634047.0
2023-08-01,14031699.0
2023-09-01,14760209.0
2023-10-01,14260680.0
2023-11-01,14370426.0
2023-12-01,13093077.0
2024-01-01,27105159.0
2024-02-01,21840436.0
2024-03-01,22532857.0
2024-04-01,22245043.0
2024-05-01,21909207.0
2024-06-01,22259909.0
2024-07-01,25391602.0
2024-08-01,24410608.0
2024-09-01,26130875.0
2024-10-01,25174856.0
2024-11-01,25167315.0
2024-12-01,23867988.0
2025-01-01,37407327.0
2025-02-01,29118453.0
2025-03-01,30779379.0
2025-04-01,29086045.0
2025-05-01,29447685.0
2025-06-01,28696728.0
2025-07-01,32910389.0
2025-08-01,31591019.0
