Tarih,TP_KY_DVDY30
2006-09-01,2281181.0
2006-10-01,2272786.0
2006-11-01,2368998.0
2006-12-01,2298824.0
2007-01-01,2357622.0
2007-02-01,2395785.0
2007-03-01,2433539.0
2007-04-01,2528026.0
2007-05-01,2385447.0
2007-06-01,2360186.0
2007-07-01,2370267.0
2007-08-01,2403268.0
2007-09-01,2350084.0
2007-10-01,2354465.0
2007-11-01,2390612.0
2007-12-01,2458701.0
2008-01-01,2493086.0
2008-02-01,2587125.0
2008-03-01,2949232.0
2008-04-01,2975632.0
2008-05-01,2823733.0
2008-06-01,2956598.0
2008-07-01,3027166.0
2008-08-01,3066333.0
2008-09-01,3170681.0
2008-10-01,3609948.0
2008-11-01,3748515.0
2008-12-01,3936455.0
2009-01-01,4081039.0
2009-02-01,4193412.0
2009-03-01,4260749.0
2009-04-01,4009910.0
2009-05-01,4121524.0
2009-06-01,4172582.0
2009-07-01,4066500.0
2009-08-01,4236593.0
2009-09-01,4225587.0
2009-10-01,4369618.0
2009-11-01,4393112.0
2009-12-01,4524745.0
2010-01-01,4511127.0
2010-02-01,4603161.0
2010-03-01,4475845.0
2010-04-01,4514434.0
2010-05-01,4732439.0
2010-06-01,4752019.0
2010-07-01,4809319.0
2010-08-01,5053424.0
2010-09-01,4930006.0
2010-10-01,5195411.0
2010-11-01,5617836.0
2010-12-01,5819763.0
2011-01-01,6288581.0
2011-02-01,6627723.0
2011-03-01,6455684.0
2011-04-01,6844070.0
2011-05-01,6917974.0
2011-06-01,7375502.0
2011-07-01,7332692.0
2011-08-01,7607584.0
2011-09-01,7817542.0
2011-10-01,7446535.0
2011-11-01,7812724.0
2011-12-01,7960858.0
2012-01-01,7630632.0
2012-02-01,7836097.0
2012-03-01,7821979.0
2012-04-01,7922183.0
2012-05-01,8083229.0
2012-06-01,8030608.0
2012-07-01,8052671.0
2012-08-01,8418771.0
2012-09-01,8306861.0
2012-10-01,8647082.0
2012-11-01,8739607.0
2012-12-01,8885230.0
2013-01-01,8912769.0
2013-02-01,8975567.0
2013-03-01,8853659.0
2013-04-01,8888408.0
2013-05-01,9299275.0
2013-06-01,9545502.0
2013-07-01,9846758.0
2013-08-01,10492993.0
2013-09-01,10378661.0
2013-10-01,10333620.0
2013-11-01,10387077.0
2013-12-01,11406330.0
2014-01-01,11912387.0
2014-02-01,12021524.0
2014-03-01,11786756.0
2014-04-01,11530874.0
2014-05-01,11626003.0
2014-06-01,11897631.0
2014-07-01,11826123.0
2014-08-01,11836199.0
2014-09-01,12085756.0
2014-10-01,12009987.0
2014-11-01,11997325.0
2014-12-01,12639148.0
2015-01-01,12397599.0
2015-02-01,12875460.0
2015-03-01,13453848.0
2015-04-01,14140185.0
2015-05-01,14046117.0
2015-06-01,14793332.0
2015-07-01,14908449.0
2015-08-01,15818610.0
2015-09-01,16258190.0
2015-10-01,15545941.0
2015-11-01,15166696.0
2015-12-01,15840113.0
2016-01-01,15988786.0
2016-02-01,16165888.0
2016-03-01,15829303.0
2016-04-01,15841688.0
2016-05-01,16351065.0
2016-06-01,17107567.0
2016-07-01,17537999.0
2016-08-01,17566942.0
2016-09-01,18018467.0
2016-10-01,18225384.0
2016-11-01,19825337.0
2016-12-01,20881417.0
2017-01-01,22456166.0
2017-02-01,21265849.0
2017-03-01,21445863.0
2017-04-01,21228457.0
2017-05-01,21294351.0
2017-06-01,21931816.0
2017-07-01,22285655.0
2017-08-01,21945246.0
2017-09-01,22508649.0
2017-10-01,23486270.0
2017-11-01,25207375.0
2017-12-01,24871771.0
2018-01-01,25635967.0
2018-02-01,25376112.0
2018-03-01,26783577.0
2018-04-01,27113597.0
2018-05-01,28870840.0
2018-06-01,30572561.0
2018-07-01,34772183.0
2018-08-01,46114199.0
2018-09-01,41198476.0
2018-10-01,37612358.0
2018-11-01,34986764.0
2018-12-01,35708415.0
2019-01-01,36298382.0
2019-02-01,36659432.0
2019-03-01,37779604.0
2019-04-01,40150101.0
2019-05-01,39626028.0
2019-06-01,38770027.0
2019-07-01,36763645.0
2019-08-01,38221681.0
2019-09-01,36957032.0
2019-10-01,37848262.0
2019-11-01,37575642.0
2019-12-01,39156569.0
2020-01-01,38782400.0
2020-02-01,40211648.0
2020-03-01,42279084.0
2020-04-01,44025442.0
2020-05-01,43228110.0
2020-06-01,43531937.0
2020-07-01,45312885.0
2020-08-01,47764801.0
2020-09-01,50207447.0
2020-10-01,52885129.0
2020-11-01,50542420.0
2020-12-01,49869574.0
2021-01-01,48811268.0
2021-02-01,48627560.0
2021-03-01,53501178.0
2021-04-01,53308810.0
2021-05-01,55480951.0
2021-06-01,55298588.0
2021-07-01,53643875.0
2021-08-01,52327788.0
2021-09-01,55850974.0
2021-10-01,58935073.0
2021-11-01,77854463.0
2021-12-01,79997616.0
2022-01-01,81965505.0
2022-02-01,84870893.0
2022-03-01,89008745.0
2022-04-01,90428247.0
2022-05-01,99935666.0
2022-06-01,101219761.0
2022-07-01,108748910.0
2022-08-01,108580396.0
2022-09-01,111331170.0
2022-10-01,113584017.0
2022-11-01,117161526.0
2022-12-01,120549395.0
2023-01-01,121160768.0
2023-02-01,120582035.0
2023-03-01,121737460.0
2023-04-01,123684206.0
2023-05-01,129713001.0
2023-06-01,161200672.0
2023-07-01,159307249.0
2023-08-01,154984471.0
2023-09-01,156865583.0
2023-10-01,158186512.0
2023-11-01,164518360.0
2023-12-01,166288974.0
2024-01-01,168608789.0
2024-02-01,173156561.0
2024-03-01,174156506.0
2024-04-01,170613755.0
2024-05-01,170324222.0
2024-06-01,169035627.0
2024-07-01,172630463.0
2024-08-01,178981206.0
2024-09-01,184957455.0
2024-10-01,180220115.0
2024-11-01,183312294.0
2024-12-01,187774206.0
2025-01-01,192046541.0
2025-02-01,198237709.0
2025-03-01,211305145.0
2025-04-01,219850204.0
2025-05-01,226423270.0
2025-06-01,233401902.0
2025-07-01,231109254.0
2025-08-01,237803231.0
