Tarih,TP_KY_DVDY07
2019-04-01,9192636.0
2019-05-01,9296674.0
2019-06-01,8932122.0
2019-07-01,8463333.0
2019-08-01,9305712.0
2019-09-01,9337881.0
2019-10-01,8716978.0
2019-11-01,8978218.0
2019-12-01,9076656.0
2020-01-01,9282600.0
2020-02-01,9885626.0
2020-03-01,10743314.0
2020-04-01,11580113.0
2020-05-01,10653500.0
2020-06-01,10082242.0
2020-07-01,9853029.0
2020-08-01,10193717.0
2020-09-01,10766529.0
2020-10-01,11721968.0
2020-11-01,10442271.0
2020-12-01,10207152.0
2021-01-01,9961452.0
2021-02-01,9930561.0
2021-03-01,11052516.0
2021-04-01,10367688.0
2021-05-01,10782400.0
2021-06-01,10791846.0
2021-07-01,10217254.0
2021-08-01,9909184.0
2021-09-01,10384848.0
2021-10-01,10908013.0
2021-11-01,15320121.0
2021-12-01,16460752.0
2022-01-01,15581366.0
2022-02-01,16263333.0
2022-03-01,15949931.0
2022-04-01,17002242.0
2022-05-01,20254000.0
2022-06-01,23131806.0
2022-07-01,24932931.0
2022-08-01,25696815.0
2022-09-01,24967327.0
2022-10-01,24496897.0
2022-11-01,22236058.0
2022-12-01,21928602.0
2023-01-01,21809888.0
2023-02-01,23028694.0
2023-03-01,22105075.0
2023-04-01,22697153.0
2023-05-01,25481107.0
2023-06-01,29633906.0
2023-07-01,28696906.0
2023-08-01,25779628.0
2023-09-01,27475261.0
2023-10-01,28330765.0
2023-11-01,28793411.0
2023-12-01,30071901.0
2024-01-01,30990969.0
2024-02-01,31651257.0
2024-03-01,34121291.0
2024-04-01,35353848.0
2024-05-01,33252563.0
2024-06-01,33651018.0
2024-07-01,38333640.0
2024-08-01,37501188.0
2024-09-01,38282372.0
2024-10-01,39328738.0
2024-11-01,41370171.0
2024-12-01,42935886.0
2025-01-01,42795143.0
2025-02-01,43423027.0
2025-03-01,42646923.0
2025-04-01,44634304.0
2025-05-01,45105392.0
2025-06-01,46577974.0
2025-07-01,48512663.0
2025-08-01,46998076.0
