Tarih,TP_FDVY27
2013-06-01,76445.0
2013-07-01,77246.0
2013-08-01,78271.0
2013-09-01,77713.0
2013-10-01,79672.0
2013-11-01,79505.0
2013-12-01,78645.0
2014-01-01,78888.0
2014-02-01,79910.0
2014-03-01,79693.0
2014-04-01,80877.0
2014-05-01,81006.0
2014-06-01,80329.0
2014-07-01,81001.0
2014-08-01,80488.0
2014-09-01,77891.0
2014-10-01,78050.0
2014-11-01,78872.0
2014-12-01,77523.0
2015-01-01,75655.0
2015-02-01,76214.0
2015-03-01,74467.0
2015-04-01,75670.0
2015-05-01,76541.0
2015-06-01,77034.0
2015-07-01,77067.0
2015-08-01,78783.0
2015-09-01,79233.0
2015-10-01,80401.0
2015-11-01,80411.0
2015-12-01,81504.0
2016-01-01,82320.0
2016-02-01,83816.0
2016-03-01,86439.0
2016-04-01,87554.0
2016-05-01,88076.0
2016-06-01,89573.0
2016-07-01,89827.0
2016-08-01,91370.0
2016-09-01,91380.0
2016-10-01,91187.0
2016-11-01,90380.0
2016-12-01,89218.0
2017-01-01,90191.0
2017-02-01,90194.0
2017-03-01,90016.0
2017-04-01,91229.0
2017-05-01,92534.0
2017-06-01,92585.0
2017-07-01,94204.0
2017-08-01,95825.0
2017-09-01,94904.0
2017-10-01,96276.0
2017-11-01,97433.0
2017-12-01,97313.0
2018-01-01,99349.0
2018-02-01,100593.0
2018-03-01,100577.0
2018-04-01,99770.0
2018-05-01,98823.0
2018-06-01,98803.0
2018-07-01,99680.0
2018-08-01,99297.0
2018-09-01,99588.0
2018-10-01,98686.0
2018-11-01,99346.0
2018-12-01,98746.0
2019-01-01,98555.0
2019-02-01,98640.0
2019-03-01,98726.0
2019-04-01,98431.0
2019-05-01,98359.0
2019-06-01,97768.0
2019-07-01,97182.0
2019-08-01,97017.0
2019-09-01,96960.0
2019-10-01,97065.0
2019-11-01,97141.0
2019-12-01,93930.0
2020-01-01,92961.0
2020-02-01,92432.0
2020-03-01,93261.0
2020-04-01,91990.0
2020-05-01,91637.0
2020-06-01,91873.0
2020-07-01,93240.0
2020-08-01,93184.0
2020-09-01,91624.0
2020-10-01,92646.0
2020-11-01,92517.0
2020-12-01,93561.0
2021-01-01,92992.0
2021-02-01,93501.0
2021-03-01,91441.0
2021-04-01,92839.0
2021-05-01,95043.0
2021-06-01,94546.0
2021-07-01,94456.0
2021-08-01,95969.0
2021-09-01,95322.0
2021-10-01,94845.0
2021-11-01,93749.0
2021-12-01,94629.0
2022-01-01,94281.0
2022-02-01,94607.0
2022-03-01,94631.0
2022-04-01,92357.0
2022-05-01,93049.0
2022-06-01,92553.0
2022-07-01,94576.0
2022-08-01,95579.0
2022-09-01,94577.0
2022-10-01,95411.0
2022-11-01,95912.0
2022-12-01,97154.0
2023-01-01,98172.0
2023-02-01,96717.0
2023-03-01,98056.0
2023-04-01,98056.0
2023-05-01,95992.0
2023-06-01,95294.0
2023-07-01,97126.0
2023-08-01,94972.0
2023-09-01,94145.0
2023-10-01,93856.0
2023-11-01,95823.0
2023-12-01,96394.0
2024-01-01,94323.0
2024-02-01,94207.0
2024-03-01,94174.0
2024-04-01,94399.0
2024-05-01,95064.0
2024-06-01,94531.0
2024-07-01,97141.0
2024-08-01,98889.0
2024-09-01,100178.0
2024-10-01,99300.0
2024-11-01,97619.0
2024-12-01,98871.0
2025-01-01,100935.0
2025-02-01,103280.0
2025-03-01,106638.0
2025-04-01,110824.0
2025-05-01,111950.0
2025-06-01,115037.0
2025-07-01,114018.0
