Tarih,TP_FDVY01
2013-06-01,87688.0
2013-07-01,90260.0
2013-08-01,89377.0
2013-09-01,91968.0
2013-10-01,90857.0
2013-11-01,92358.0
2013-12-01,92287.0
2014-01-01,98723.0
2014-02-01,100451.0
2014-03-01,103608.0
2014-04-01,107096.0
2014-05-01,108966.0
2014-06-01,105093.0
2014-07-01,108402.0
2014-08-01,107087.0
2014-09-01,106372.0
2014-10-01,112367.0
2014-11-01,114537.0
2014-12-01,108609.0
2015-01-01,106404.0
2015-02-01,103927.0
2015-03-01,102372.0
2015-04-01,104393.0
2015-05-01,108601.0
2015-06-01,109313.0
2015-07-01,108052.0
2015-08-01,107585.0
2015-09-01,105888.0
2015-10-01,109926.0
2015-11-01,107352.0
2015-12-01,104035.0
2016-01-01,101404.0
2016-02-01,101959.0
2016-03-01,110642.0
2016-04-01,109952.0
2016-05-01,105177.0
2016-06-01,107137.0
2016-07-01,101707.0
2016-08-01,103982.0
2016-09-01,101886.0
2016-10-01,104542.0
2016-11-01,105458.0
2016-12-01,107203.0
2017-01-01,107304.0
2017-02-01,108330.0
2017-03-01,112070.0
2017-04-01,118791.0
2017-05-01,121348.0
2017-06-01,120289.0
2017-07-01,118513.0
2017-08-01,123947.0
2017-09-01,121779.0
2017-10-01,121725.0
2017-11-01,121591.0
2017-12-01,126324.0
2018-01-01,124220.0
2018-02-01,123360.0
2018-03-01,122613.0
2018-04-01,126072.0
2018-05-01,125750.0
2018-06-01,120615.0
2018-07-01,120842.0
2018-08-01,117600.0
2018-09-01,118412.0
2018-10-01,119323.0
2018-11-01,120015.0
2018-12-01,121198.0
2019-01-01,124363.0
2019-02-01,124284.0
2019-03-01,130913.0
2019-04-01,129865.0
2019-05-01,132139.0
2019-06-01,128139.0
2019-07-01,129049.0
2019-08-01,124214.0
2019-09-01,128792.0
2019-10-01,131500.0
2019-11-01,132474.0
2019-12-01,131784.0
2020-01-01,130714.0
2020-02-01,132139.0
2020-03-01,131335.0
2020-04-01,127444.0
2020-05-01,126655.0
2020-06-01,128387.0
2020-07-01,134712.0
2020-08-01,136643.0
2020-09-01,138547.0
2020-10-01,140374.0
2020-11-01,144329.0
2020-12-01,148002.0
2021-01-01,146239.0
2021-02-01,145772.0
2021-03-01,143355.0
2021-04-01,146351.0
2021-05-01,145704.0
2021-06-01,147886.0
2021-07-01,154055.0
2021-08-01,157955.0
2021-09-01,157366.0
2021-10-01,158649.0
2021-11-01,154644.0
2021-12-01,154561.0
2022-01-01,153369.0
2022-02-01,155702.0
2022-03-01,162631.0
2022-04-01,164206.0
2022-05-01,166950.0
2022-06-01,169492.0
2022-07-01,172045.0
2022-08-01,170023.0
2022-09-01,170819.0
2022-10-01,175598.0
2022-11-01,174744.0
2022-12-01,174699.0
2023-01-01,178739.0
2023-02-01,173667.0
2023-03-01,171825.0
2023-04-01,177868.0
2023-05-01,178450.0
2023-06-01,174099.0
2023-07-01,176655.0
2023-08-01,180956.0
2023-09-01,180698.0
2023-10-01,185022.0
2023-11-01,185669.0
2023-12-01,184475.0
2024-01-01,182242.0
2024-02-01,180231.0
2024-03-01,182772.0
2024-04-01,178442.0
2024-05-01,172349.0
2024-06-01,166444.0
2024-07-01,169009.0
2024-08-01,168667.0
2024-09-01,166234.0
2024-10-01,162227.0
2024-11-01,156109.0
2024-12-01,157217.0
2025-01-01,152647.0
2025-02-01,151815.0
2025-03-01,159873.0
2025-04-01,161062.0
2025-05-01,163689.0
2025-06-01,165066.0
2025-07-01,168862.0
