Tarih,TP_FDVY37
2012-08-01,-128911.0
2012-09-01,-131072.0
2012-10-01,-131998.0
2012-11-01,-135022.0
2012-12-01,-139712.0
2013-01-01,-141638.0
2013-02-01,-143283.0
2013-03-01,-140822.0
2013-04-01,-144188.0
2013-05-01,-152824.0
2013-06-01,-156290.0
2013-07-01,-158483.0
2013-08-01,-159631.0
2013-09-01,-159598.0
2013-10-01,-164752.0
2013-11-01,-165477.0
2013-12-01,-167464.0
2014-01-01,-174453.0
2014-02-01,-173253.0
2014-03-01,-168848.0
2014-04-01,-170202.0
2014-05-01,-169651.0
2014-06-01,-173576.0
2014-07-01,-173692.0
2014-08-01,-173464.0
2014-09-01,-173584.0
2014-10-01,-167127.0
2014-11-01,-167875.0
2014-12-01,-173796.0
2015-01-01,-170979.0
2015-02-01,-176643.0
2015-03-01,-174759.0
2015-04-01,-178751.0
2015-05-01,-175080.0
2015-06-01,-178245.0
2015-07-01,-179496.0
2015-08-01,-183340.0
2015-09-01,-182119.0
2015-10-01,-178361.0
2015-11-01,-176494.0
2015-12-01,-184200.0
2016-01-01,-186470.0
2016-02-01,-188962.0
2016-03-01,-186460.0
2016-04-01,-189603.0
2016-05-01,-196176.0
2016-06-01,-197704.0
2016-07-01,-204331.0
2016-08-01,-202753.0
2016-09-01,-203891.0
2016-10-01,-202092.0
2016-11-01,-199159.0
2016-12-01,-194658.0
2017-01-01,-195864.0
2017-02-01,-192420.0
2017-03-01,-190058.0
2017-04-01,-184887.0
2017-05-01,-185534.0
2017-06-01,-189663.0
2017-07-01,-195897.0
2017-08-01,-194004.0
2017-09-01,-196198.0
2017-10-01,-199674.0
2017-11-01,-203827.0
2017-12-01,-199525.0
2018-01-01,-203616.0
2018-02-01,-204213.0
2018-03-01,-206717.0
2018-04-01,-202451.0
2018-05-01,-201486.0
2018-06-01,-201752.0
2018-07-01,-199063.0
2018-08-01,-196200.0
2018-09-01,-191302.0
2018-10-01,-182901.0
2018-11-01,-181572.0
2018-12-01,-178338.0
2019-01-01,-172516.0
2019-02-01,-173640.0
2019-03-01,-166832.0
2019-04-01,-164169.0
2019-05-01,-161321.0
2019-06-01,-164896.0
2019-07-01,-160527.0
2019-08-01,-162272.0
2019-09-01,-153636.0
2019-10-01,-151408.0
2019-11-01,-148908.0
2019-12-01,-147362.0
2020-01-01,-145180.0
2020-02-01,-141660.0
2020-03-01,-142802.0
2020-04-01,-140709.0
2020-05-01,-139427.0
2020-06-01,-136905.0
2020-07-01,-133473.0
2020-08-01,-132768.0
2020-09-01,-127348.0
2020-10-01,-128911.0
2020-11-01,-125255.0
2020-12-01,-123798.0
2021-01-01,-123545.0
2021-02-01,-125958.0
2021-03-01,-124794.0
2021-04-01,-128399.0
2021-05-01,-131083.0
2021-06-01,-127469.0
2021-07-01,-121010.0
2021-08-01,-119589.0
2021-09-01,-119751.0
2021-10-01,-118534.0
2021-11-01,-118418.0
2021-12-01,-117208.0
2022-01-01,-116205.0
2022-02-01,-115398.0
2022-03-01,-107822.0
2022-04-01,-101114.0
2022-05-01,-99248.0
2022-06-01,-92086.0
2022-07-01,-85983.0
2022-08-01,-84859.0
2022-09-01,-78627.0
2022-10-01,-75810.0
2022-11-01,-77558.0
2022-12-01,-77672.0
2023-01-01,-76904.0
2023-02-01,-76930.0
2023-03-01,-81683.0
2023-04-01,-76197.0
2023-05-01,-72160.0
2023-06-01,-74064.0
2023-07-01,-73659.0
2023-08-01,-66953.0
2023-09-01,-66279.0
2023-10-01,-63200.0
2023-11-01,-66877.0
2023-12-01,-69909.0
2024-01-01,-67740.0
2024-02-01,-70736.0
2024-03-01,-71682.0
2024-04-01,-84123.0
2024-05-01,-102471.0
2024-06-01,-108988.0
2024-07-01,-115506.0
2024-08-01,-123032.0
2024-09-01,-129422.0
2024-10-01,-134127.0
2024-11-01,-140910.0
2024-12-01,-148133.0
2025-01-01,-159720.0
2025-02-01,-165864.0
2025-03-01,-164780.0
2025-04-01,-176321.0
2025-05-01,-178073.0
2025-06-01,-186408.0
2025-07-01,-182629.0
