Tarih,TP_KM_K63
2023-12-01,12783429.0
2024-01-01,13796178.0
2024-02-01,14667871.0
2024-03-01,15015375.0
2024-04-01,14482617.0
2024-05-01,14329613.0
2024-06-01,14276997.0
2024-07-01,14213114.0
2024-08-01,15239964.0
2024-09-01,15377100.0
2024-10-01,16188358.0
2024-11-01,17778497.0
2024-12-01,18304426.0
2025-01-01,19954147.0
2025-02-01,21469830.0
2025-03-01,21655437.0
2025-04-01,21653279.0
2025-05-01,23369965.0
2025-06-01,23070375.0
2025-07-01,23191626.0
2025-08-01,23650650.0
