Tarih,TP_KM_K14
2011-12-01,37409.0
2012-01-01,39033.0
2012-02-01,58314.0
2012-03-01,39660.0
2012-04-01,46590.0
2012-05-01,69835.0
2012-06-01,55631.0
2012-07-01,47739.0
2012-08-01,59096.0
2012-09-01,68283.0
2012-10-01,50555.0
2012-11-01,61798.0
2012-12-01,40777.0
2013-01-01,55292.0
2013-02-01,78450.0
2013-03-01,59504.0
2013-04-01,65408.0
2013-05-01,109614.0
2013-06-01,76189.0
2013-07-01,57531.0
2013-08-01,77812.0
2013-09-01,51256.0
2013-10-01,61114.0
2013-11-01,94449.0
2013-12-01,80214.0
2014-01-01,83406.0
2014-02-01,80650.0
2014-03-01,50375.0
2014-04-01,59204.0
2014-05-01,45347.0
2014-06-01,77892.0
2014-07-01,41536.0
2014-08-01,40415.0
2014-09-01,40243.0
2014-10-01,40908.0
2014-11-01,42578.0
2014-12-01,43012.0
2015-01-01,44965.0
2015-02-01,44055.0
2015-03-01,46224.0
2015-04-01,52117.0
2015-05-01,50866.0
2015-06-01,54233.0
2015-07-01,53865.0
2015-08-01,46730.0
2015-09-01,46920.0
2015-10-01,47305.0
2015-11-01,46371.0
2015-12-01,88607.0
2016-01-01,210746.0
2016-02-01,212848.0
2016-03-01,212713.0
2016-04-01,206179.0
2016-05-01,208885.0
2016-06-01,65968.0
2016-07-01,106404.0
2016-08-01,138859.0
2016-09-01,147264.0
2016-10-01,147531.0
2016-11-01,153672.0
2016-12-01,184276.0
2017-01-01,198022.0
2017-02-01,196249.0
2017-03-01,204216.0
2017-04-01,204327.0
2017-05-01,209961.0
2017-06-01,206234.0
2017-07-01,214949.0
2017-08-01,213390.0
2017-09-01,211967.0
2017-10-01,242256.0
2017-11-01,233511.0
2017-12-01,237971.0
2018-01-01,268529.0
2018-02-01,266766.0
2018-03-01,294142.0
2018-04-01,293139.0
2018-05-01,311754.0
2018-06-01,309416.0
2018-07-01,340062.0
2018-08-01,438587.0
2018-09-01,419045.0
2018-10-01,380333.0
2018-11-01,382223.0
2018-12-01,276458.0
2019-01-01,387354.0
2019-02-01,405783.0
2019-03-01,418727.0
2019-04-01,448415.0
2019-05-01,423954.0
2019-06-01,434428.0
2019-07-01,421762.0
2019-08-01,431874.0
2019-09-01,719136.0
2019-10-01,761868.0
2019-11-01,796989.0
2019-12-01,965777.0
2020-01-01,985522.0
2020-02-01,980748.0
2020-03-01,976620.0
2020-04-01,1182142.0
2020-05-01,1194361.0
2020-06-01,1214550.0
2020-07-01,1547196.0
2020-08-01,1698432.0
2020-09-01,1531799.0
2020-10-01,1498040.0
2020-11-01,1542923.0
2020-12-01,1105315.0
2021-01-01,1062305.0
2021-02-01,1092975.0
2021-03-01,1141059.0
2021-04-01,1170882.0
2021-05-01,1180483.0
2021-06-01,1204168.0
2021-07-01,1208333.0
2021-08-01,1174191.0
2021-09-01,1199977.0
2021-10-01,651503.0
2021-11-01,663121.0
2021-12-01,724461.0
2022-01-01,730025.0
2022-02-01,766687.0
2022-03-01,396120.0
2022-04-01,446356.0
2022-05-01,450105.0
2022-06-01,472755.0
2022-07-01,466910.0
2022-08-01,441315.0
2022-09-01,445543.0
2022-10-01,521330.0
2022-11-01,582949.0
2022-12-01,748310.0
2023-01-01,714338.0
2023-02-01,738903.0
2023-03-01,941765.0
2023-04-01,812231.0
2023-05-01,822946.0
2023-06-01,847808.0
2023-07-01,1060862.0
2023-08-01,988427.0
2023-09-01,988968.0
2023-10-01,963948.0
2023-11-01,1020272.0
2023-12-01,769841.0
2024-01-01,884195.0
2024-02-01,928994.0
2024-03-01,908003.0
2024-04-01,937886.0
2024-05-01,957198.0
2024-06-01,1041823.0
2024-07-01,898514.0
2024-08-01,770609.0
2024-09-01,846657.0
2024-10-01,784127.0
2024-11-01,853168.0
2024-12-01,907980.0
2025-01-01,1042138.0
2025-02-01,1012901.0
2025-03-01,1018353.0
2025-04-01,845122.0
2025-05-01,891182.0
2025-06-01,914564.0
2025-07-01,751942.0
2025-08-01,1484484.0
