Tarih,TP_KM_K65
2024-01-01,2615563.0
2024-02-01,2861440.0
2024-03-01,8611681.0
2024-04-01,8711421.0
2024-05-01,9170078.0
2024-06-01,9369020.0
2024-07-01,4738682.0
2024-08-01,4779022.0
2024-09-01,4900582.0
2024-10-01,4909623.0
2024-11-01,5048472.0
2024-12-01,5213334.0
2025-01-01,5274791.0
2025-02-01,5292920.0
2025-03-01,5798289.0
2025-04-01,5895349.0
2025-05-01,5930437.0
2025-06-01,5933190.0
2025-07-01,6409641.0
2025-08-01,6535489.0
