Tarih,TP_KM_K03
2019-08-01,534982.0
2019-09-01,635005.0
2019-10-01,1075466.0
2019-11-01,778535.0
2019-12-01,666528.0
2020-01-01,1014239.0
2020-02-01,913929.0
2020-03-01,900191.0
2020-04-01,403132.0
2020-05-01,2180666.0
2020-06-01,4285430.0
2020-07-01,4208260.0
2020-08-01,3606207.0
2020-09-01,4023835.0
2020-10-01,3792492.0
2020-11-01,3660301.0
2020-12-01,378359.0
2021-01-01,380562.0
2021-02-01,438524.0
2021-03-01,856949.0
2021-04-01,380423.0
2021-05-01,380457.0
2021-06-01,378359.0
2021-07-01,378329.0
2021-08-01,378363.0
2021-09-01,378359.0
2021-10-01,378329.0
2021-11-01,378363.0
2021-12-01,378359.0
2022-01-01,390438.0
2022-02-01,378363.0
2022-03-01,378359.0
2022-04-01,1265568.0
2022-05-01,6283194.0
2022-06-01,7294443.0
2022-07-01,7012297.0
2022-08-01,8943519.0
2022-09-01,7536953.0
2022-10-01,8239706.0
2022-11-01,8096624.0
2022-12-01,8123286.0
2023-01-01,6931471.0
2023-02-01,2370813.0
2023-03-01,3370809.0
2023-04-01,3370779.0
2023-05-01,3370813.0
2023-06-01,3370809.0
2023-07-01,4120779.0
2023-08-01,4320813.0
2023-09-01,3820809.0
2023-10-01,4620779.0
2023-11-01,4620813.0
2023-12-01,4620809.0
2024-01-01,4620779.0
2024-02-01,3578363.0
2024-03-01,3250000.0
2024-04-01,3250000.0
2024-05-01,0.0
2024-06-01,1900000.0
2024-07-01,0.0
2024-08-01,0.0
2024-09-01,0.0
2024-10-01,8521.0
2024-11-01,6036.0
2024-12-01,2485.0
2025-01-01,1827204.0
2025-02-01,2470381.0
2025-03-01,3233748.0
2025-04-01,5019524.0
2025-05-01,3852921.0
2025-06-01,8884537.0
2025-07-01,9566958.0
2025-08-01,21692340.0
