Tarih,TP_KM_K01
2023-02-01,1981749128.0
2023-03-01,2168869477.0
2023-04-01,2210686505.0
2023-05-01,2250372812.0
2023-06-01,2508944679.0
2023-07-01,2627413165.0
2023-08-01,2695306816.0
2023-09-01,2760281974.0
2023-10-01,2848001917.0
2023-11-01,2915964169.0
2023-12-01,3029344207.0
2024-01-01,3174339337.0
2024-02-01,3329040094.0
2024-03-01,3464354055.0
2024-04-01,3399810140.0
2024-05-01,3379984381.0
2024-06-01,3487295305.0
2024-07-01,3587799857.0
2024-08-01,3688439807.0
2024-09-01,3762104963.0
2024-10-01,3850597605.0
2024-11-01,3890526205.0
2024-12-01,4003288932.0
2025-01-01,4075351343.0
2025-02-01,4163736908.0
2025-03-01,4413319430.0
2025-04-01,4727971782.0
2025-05-01,4819344444.0
2025-06-01,4966957121.0
2025-07-01,5122358052.0
2025-08-01,5285870521.0
