Tarih,TP_KM_K51
2013-05-01,66071.0
2013-06-01,109004.0
2013-07-01,75741.0
2013-08-01,89979.0
2013-09-01,111505.0
2013-10-01,120045.0
2013-11-01,123577.0
2013-12-01,123251.0
2014-01-01,119086.0
2014-02-01,123673.0
2014-03-01,118479.0
2014-04-01,117766.0
2014-05-01,119792.0
2014-06-01,122571.0
2014-07-01,122598.0
2014-08-01,125183.0
2014-09-01,118457.0
2014-10-01,118544.0
2014-11-01,120388.0
2014-12-01,123069.0
2015-01-01,131074.0
2015-02-01,130150.0
2015-03-01,122722.0
2015-04-01,127255.0
2015-05-01,127132.0
2015-06-01,121076.0
2015-07-01,118212.0
2015-08-01,117854.0
2015-09-01,124208.0
2015-10-01,126364.0
2015-11-01,128655.0
2015-12-01,151854.0
2016-01-01,150749.0
2016-02-01,152732.0
2016-03-01,156303.0
2016-04-01,159401.0
2016-05-01,157702.0
2016-06-01,150986.0
2016-07-01,152959.0
2016-08-01,155161.0
2016-09-01,151765.0
2016-10-01,159562.0
2016-11-01,155021.0
2016-12-01,168234.0
2017-01-01,168876.0
2017-02-01,170183.0
2017-03-01,167110.0
2017-04-01,168078.0
2017-05-01,176117.0
2017-06-01,176365.0
2017-07-01,188245.0
2017-08-01,186714.0
2017-09-01,179303.0
2017-10-01,169261.0
2017-11-01,173778.0
2017-12-01,181846.0
2018-01-01,182629.0
2018-02-01,181260.0
2018-03-01,174909.0
2018-04-01,172411.0
2018-05-01,156324.0
2018-06-01,159646.0
2018-07-01,151225.0
2018-08-01,141717.0
2018-09-01,144104.0
2018-10-01,126094.0
2018-11-01,131005.0
2018-12-01,139550.0
2019-01-01,148900.0
2019-02-01,151330.0
2019-03-01,153733.0
2019-04-01,172397.0
2019-05-01,152181.0
2019-06-01,155188.0
2019-07-01,163134.0
2019-08-01,168950.0
2019-09-01,182373.0
2019-10-01,179727.0
2019-11-01,201510.0
2019-12-01,199838.0
2020-01-01,227752.0
2020-02-01,217662.0
2020-03-01,199800.0
2020-04-01,225476.0
2020-05-01,270948.0
2020-06-01,310984.0
2020-07-01,347735.0
2020-08-01,340163.0
2020-09-01,354263.0
2020-10-01,339154.0
2020-11-01,405448.0
2020-12-01,397551.0
2021-01-01,461061.0
2021-02-01,409173.0
2021-03-01,433350.0
2021-04-01,414691.0
2021-05-01,404978.0
2021-06-01,358975.0
2021-07-01,339608.0
2021-08-01,345525.0
2021-09-01,376784.0
2021-10-01,377832.0
2021-11-01,392386.0
2021-12-01,369472.0
2022-01-01,383326.0
2022-02-01,343324.0
2022-03-01,419946.0
2022-04-01,352575.0
2022-05-01,366117.0
2022-06-01,367491.0
2022-07-01,568770.0
2022-08-01,835621.0
2022-09-01,901634.0
2022-10-01,996554.0
2022-11-01,1137146.0
2022-12-01,1313417.0
2023-01-01,1111084.0
2023-02-01,1138413.0
2023-03-01,1044979.0
2023-04-01,1037486.0
2023-05-01,1094140.0
2023-06-01,1132356.0
2023-07-01,1210186.0
2023-08-01,1291912.0
2023-09-01,1301447.0
2023-10-01,1136865.0
2023-11-01,1152597.0
2023-12-01,1104715.0
2024-01-01,1300478.0
2024-02-01,1453325.0
2024-03-01,1375354.0
2024-04-01,1435596.0
2024-05-01,1380009.0
2024-06-01,1486879.0
2024-07-01,1609304.0
2024-08-01,1689838.0
2024-09-01,1772841.0
2024-10-01,1712975.0
2024-11-01,1807831.0
2024-12-01,1838248.0
2025-01-01,1892561.0
2025-02-01,1846206.0
2025-03-01,1933929.0
2025-04-01,1829633.0
2025-05-01,1854022.0
2025-06-01,2383558.0
2025-07-01,2714940.0
2025-08-01,2817115.0
