Tarih,TP_KM_K34
2015-06-01,296232.0
2015-07-01,299631.0
2015-08-01,295166.0
2015-09-01,354994.0
2015-10-01,323756.0
2015-11-01,1105297.0
2015-12-01,372080.0
2016-01-01,384132.0
2016-02-01,376008.0
2016-03-01,364930.0
2016-04-01,397715.0
2016-05-01,427444.0
2016-06-01,429938.0
2016-07-01,405890.0
2016-08-01,412230.0
2016-09-01,426351.0
2016-10-01,423029.0
2016-11-01,400008.0
2016-12-01,415219.0
2017-01-01,423344.0
2017-02-01,431308.0
2017-03-01,536112.0
2017-04-01,544565.0
2017-05-01,554230.0
2017-06-01,566678.0
2017-07-01,530523.0
2017-08-01,517698.0
2017-09-01,443889.0
2017-10-01,444871.0
2017-11-01,444145.0
2017-12-01,456393.0
2018-01-01,483851.0
2018-02-01,468304.0
2018-03-01,449748.0
2018-04-01,465847.0
2018-05-01,371045.0
2018-06-01,344946.0
2018-07-01,333915.0
2018-08-01,349923.0
2018-09-01,365762.0
2018-10-01,310944.0
2018-11-01,354518.0
2018-12-01,718144.0
2019-01-01,876154.0
2019-02-01,872835.0
2019-03-01,2111219.0
2019-04-01,2072681.0
2019-05-01,2360872.0
2019-06-01,2427636.0
2019-07-01,2841195.0
2019-08-01,2856837.0
2019-09-01,2820184.0
2019-10-01,2856760.0
2019-11-01,2868690.0
2019-12-01,2853587.0
2020-01-01,2799474.0
2020-02-01,2798801.0
2020-03-01,2839155.0
2020-04-01,2249939.0
2020-05-01,2220136.0
2020-06-01,2202991.0
2020-07-01,2295413.0
2020-08-01,2348254.0
2020-09-01,2173351.0
2020-10-01,2010346.0
2020-11-01,2095170.0
2020-12-01,3257145.0
2021-01-01,3289078.0
2021-02-01,3240754.0
2021-03-01,3283236.0
2021-04-01,3413397.0
2021-05-01,4151061.0
2021-06-01,4838366.0
2021-07-01,4826857.0
2021-08-01,4959201.0
2021-09-01,5313733.0
2021-10-01,5411218.0
2021-11-01,5692838.0
2021-12-01,5929367.0
2022-01-01,6429126.0
2022-02-01,6886293.0
2022-03-01,8211192.0
2022-04-01,8855169.0
2022-05-01,9698090.0
2022-06-01,9899795.0
2022-07-01,10299399.0
2022-08-01,10616854.0
2022-09-01,12549506.0
2022-10-01,13486831.0
2022-11-01,14781178.0
2022-12-01,17644805.0
2023-01-01,17619764.0
2023-02-01,22550263.0
2023-03-01,32190957.0
2023-04-01,30671335.0
2023-05-01,34024017.0
2023-06-01,36003093.0
2023-07-01,39946470.0
2023-08-01,36340751.0
2023-09-01,37462909.0
2023-10-01,39424624.0
2023-11-01,34718485.0
2023-12-01,38285407.0
2024-01-01,39187110.0
2024-02-01,36711472.0
2024-03-01,36618460.0
2024-04-01,39666180.0
2024-05-01,37596531.0
2024-06-01,39281196.0
2024-07-01,36968148.0
2024-08-01,36872884.0
2024-09-01,37545885.0
2024-10-01,38452608.0
2024-11-01,41168145.0
2024-12-01,47834520.0
2025-01-01,48206524.0
2025-02-01,51093927.0
2025-03-01,59591512.0
2025-04-01,68405955.0
2025-05-01,72394512.0
2025-06-01,75108514.0
2025-07-01,80068437.0
2025-08-01,81394446.0
