Tarih,TP_DF_PT_HACM
2008-04-24,32180846.0
2008-04-25,44137324.0
2008-04-28,90472080.0
2008-04-29,84066592.0
2008-04-30,90202436.0
2008-05-01,93420520.0
2008-05-02,55294272.0
2008-05-05,40732528.0
2008-05-06,32754274.0
2008-05-07,90481580.0
2008-05-08,79494624.0
2008-05-09,93245694.0
2008-05-12,96855321.0
2008-05-13,93042412.0
2008-05-14,32699154.0
2008-05-15,91286416.0
2008-05-16,33426200.0
2008-05-19,
2008-05-20,38112384.0
2008-05-21,99556272.0
2008-05-22,88342752.0
2008-05-23,93180292.0
2008-05-26,2846104.0
2008-05-27,62292716.0
2008-05-28,111589776.0
2008-05-29,35179400.0
2008-05-30,93595399.0
2008-06-02,33670200.0
2008-06-03,32000711.0
2008-06-04,91267103.0
2008-06-05,33545800.0
2008-06-06,91654832.0
2008-06-09,36255805.0
2008-06-10,31375122.0
2008-06-11,92730858.0
2008-06-12,91222325.0
2008-06-13,33195496.4
2008-06-16,90852689.0
2008-06-17,34073888.0
2008-06-18,93454740.0
2008-06-19,90000000.0
2008-06-20,36483524.0
2008-06-23,92805300.0
2008-06-24,32136600.0
2008-06-25,95058252.0
2008-06-26,92068148.0
2008-06-27,56023848.0
2008-06-30,92527320.0
2008-07-01,32071800.0
2008-07-02,95234638.0
2008-07-03,34461259.0
2008-07-04,510572.0
2008-07-07,94934710.0
2008-07-08,94991796.0
2008-07-09,85762304.0
2008-07-10,93059144.0
2008-07-11,33446712.0
2008-07-14,91653409.2
2008-07-15,42126192.0
2008-07-16,42100810.0
2008-07-17,91697364.0
2008-07-18,95163134.0
2008-07-21,92012344.0
2008-07-22,93085422.0
2008-07-23,34628940.0
2008-07-24,91659920.0
2008-07-25,34383135.2
2008-07-28,91627901.0
2008-07-29,94346841.0
2008-07-30,32780048.0
2008-07-31,40344776.0
2008-08-01,33813309.0
2008-08-04,88989068.0
2008-08-05,95192406.0
2008-08-06,96463732.0
2008-08-07,96202601.0
2008-08-08,61584832.0
2008-08-11,96244235.0
2008-08-12,50343952.0
2008-08-13,30417004.0
2008-08-14,47417697.6
2008-08-15,93928250.0
2008-08-18,32763246.0
2008-08-19,94264120.0
2008-08-20,93592272.0
2008-08-21,95972573.8
2008-08-22,94589832.0
2008-08-25,91409895.0
2008-08-26,31787860.0
2008-08-27,46047826.0
2008-08-28,91784030.0
2008-08-29,34968190.4
2008-09-01,10876900.0
2008-09-02,34471072.0
2008-09-03,91342175.0
2008-09-04,93523222.0
2008-09-05,32014528.0
2008-09-08,93880875.0
2008-09-09,33770310.0
2008-09-10,91736008.0
2008-09-11,91182520.0
2008-09-12,89493535.0
2008-09-15,33399857.0
2008-09-16,34457470.0
2008-09-17,95417476.0
2008-09-18,92897960.0
2008-09-19,31964038.0
2008-09-22,61669513.0
2008-09-23,37201590.0
2008-09-24,34728792.0
2008-09-25,74834775.6
2008-09-26,116515805.0
2008-09-29,27025484.0
2008-09-30,
2008-10-01,
2008-10-02,
2008-10-03,148792947.06
2008-10-06,140045454.74
2008-10-07,108772965.0
2008-10-08,117328734.0
2008-10-09,242511010.0
2008-10-10,252570475.0
2008-10-13,53483301.0
2008-10-14,181376898.0
2008-10-15,217129878.0
2008-10-16,105665458.0
2008-10-17,121552658.0
2008-10-20,126525362.4
2008-10-21,9334929.0
2008-10-22,100408474.4
2008-10-23,305389250.0
2008-10-24,127556128.0
2008-10-27,107007372.0
2008-10-28,3438238.0
2008-10-29,
2008-10-30,19657461.4
2008-10-31,211349850.0
2008-11-03,431580515.0
2008-11-04,316599780.0
2008-11-05,449613510.0
2008-11-06,166356070.0
2008-11-07,163840336.0
2008-11-10,22705548.0
2008-11-11,128000000.0
2008-11-12,84092150.0
2008-11-13,88191042.0
2008-11-14,23050780.0
2008-11-17,3550635.0
2008-11-18,83751648.0
2008-11-19,16051712.0
2008-11-20,8379252.0
2008-11-21,8804896.0
2008-11-24,106404620.0
2008-11-25,46678724.0
2008-11-26,106378483.4
2008-11-27,43674720.0
2008-11-28,1394604.0
2008-12-01,897606.0
2008-12-02,83018930.0
2008-12-03,42772088.0
2008-12-04,147794296.0
2008-12-05,9680000.0
2008-12-08,
2008-12-09,
2008-12-10,
2008-12-11,
2008-12-12,22243818.0
2008-12-15,65745950.0
2008-12-16,51411430.0
2008-12-17,45711687.0
2008-12-18,4955368.0
2008-12-19,25811764.0
2008-12-22,3922611.0
2008-12-23,21604000.0
2008-12-24,112247064.0
2008-12-25,1000000.0
2008-12-26,34718360.0
2008-12-29,15238482.0
2008-12-30,32565387.14
2008-12-31,59788664.0
2009-01-01,
2009-01-02,7263494.0
2009-01-05,3275019.0
2009-01-06,2896936.0
2009-01-07,4113010.0
2009-01-08,1758656.0
2009-01-09,10389288.0
2009-01-12,1420000.0
2009-01-13,8754406.0
2009-01-14,9089010.22
2009-01-15,94532280.0
2009-01-16,424863359.0
2009-01-19,1884840.0
2009-01-20,5940130.0
2009-01-21,14594474.0
2009-01-22,14715488.0
2009-01-23,62838338.0
2009-01-26,45734956.0
2009-01-27,13949540.0
2009-01-28,12361388.0
2009-01-29,2200000.0
2009-01-30,2766080.0
2009-02-02,800000.0
2009-02-03,19653885.0
2009-02-04,936458.0
2009-02-05,17772750.0
2009-02-06,3208352.0
2009-02-09,2037172.8
2009-02-10,1995388.0
2009-02-11,2273192.0
2009-02-12,10482758.9
2009-02-13,600000.0
2009-02-16,
2009-02-17,102718419.2
2009-02-18,4490554.0
2009-02-19,9160350.0
2009-02-20,3724691.0
2009-02-23,102843355.0
2009-02-24,5928320.0
2009-02-25,41348672.0
2009-02-26,21789298.0
2009-02-27,27213410.16
2009-03-02,187336780.0
2009-03-03,145218567.0
2009-03-04,173706528.0
2009-03-05,2002240.0
2009-03-06,140103080.0
2009-03-09,21083602.0
2009-03-10,116389990.0
2009-03-11,227578220.0
2009-03-12,107383920.0
2009-03-13,191072810.0
2009-03-16,156246231.0
2009-03-17,112965945.0
2009-03-18,237066454.0
2009-03-19,125840290.0
2009-03-20,112405121.0
2009-03-23,103076976.0
2009-03-24,104369032.0
2009-03-25,103836638.0
2009-03-26,101276950.0
2009-03-27,105098402.0
2009-03-30,102864960.0
2009-03-31,105859484.0
2009-04-01,103122576.0
2009-04-02,107758768.0
2009-04-03,12273136.0
2009-04-06,3980000.0
2009-04-07,1961083.92
2009-04-08,23591584.0
2009-04-09,106063759.0
2009-04-10,102809.0
2009-04-13,2480000.0
2009-04-14,15365322.0
2009-04-15,4807944.0
2009-04-16,151700136.0
2009-04-17,20763833.12
2009-04-20,7051985.0
2009-04-21,7339205.0
2009-04-22,2928464.0
2009-04-23,
2009-04-24,2604064.0
2009-04-27,8412192.0
2009-04-28,1799168.0
2009-04-29,5310150.0
2009-04-30,3314086.0
2009-05-01,
2009-05-04,8870626.0
2009-05-05,4731100.0
2009-05-06,3782380.0
2009-05-07,9093880.0
2009-05-08,9610209.0
2009-05-11,9383360.0
2009-05-12,4694570.0
2009-05-13,4097401.0
2009-05-14,9930000.0
2009-05-15,4194260.0
2009-05-18,5644960.0
2009-05-19,
2009-05-20,4157714.84
2009-05-21,8299382.0
2009-05-22,4160328.0
2009-05-25,1000000.0
2009-05-26,7678960.0
2009-05-27,6357335.32
2009-05-28,5017995.0
2009-05-29,6057760.0
2009-06-01,2609243.0
2009-06-02,44357568.0
2009-06-03,9070097.6
2009-06-04,3335360.0
2009-06-05,9367461.8
2009-06-08,80099359.0
2009-06-09,3547422.0
2009-06-10,30839444.0
2009-06-11,4094725.0
2009-06-12,61724296.0
2009-06-15,57615420.0
2009-06-16,79328518.0
2009-06-17,97812000.0
2009-06-18,6960926.0
2009-06-19,4834776.0
2009-06-22,45807250.0
2009-06-23,46339662.0
2009-06-24,7654675.58
2009-06-25,39880636.0
2009-06-26,6061704.0
2009-06-29,10621740.0
2009-06-30,9351782.0
2009-07-01,4494060.0
2009-07-02,42651026.0
2009-07-03,340840.0
2009-07-06,7141797.0
2009-07-07,4729148.0
2009-07-08,2345275.0
2009-07-09,16225752.0
2009-07-10,23068360.0
2009-07-13,3521555.0
2009-07-14,13825752.0
2009-07-15,13463900.12
2009-07-16,7609152.0
2009-07-17,19826712.0
2009-07-20,6635572.0
2009-07-21,7394912.0
2009-07-22,1093982.0
2009-07-23,5014990.0
2009-07-24,2067908.0
2009-07-27,2070580.0
2009-07-28,4483095.0
2009-07-29,7697182.0
2009-07-30,300000.0
2009-07-31,5231420.0
2009-08-03,2813680.0
2009-08-04,107883146.0
2009-08-05,124295460.0
2009-08-06,129341371.14
2009-08-07,66966050.0
2009-08-10,102929200.0
2009-08-11,121964072.0
2009-08-12,90800000.0
2009-08-13,95509745.0
2009-08-14,78160038.0
2009-08-17,81125350.0
2009-08-18,82267518.08
2009-08-19,99932420.0
2009-08-20,67430400.0
2009-08-21,121778875.0
2009-08-24,71625620.44
2009-08-25,120800000.0
2009-08-26,123409200.0
2009-08-27,73751400.0
2009-08-28,121725600.0
2009-08-31,143355008.0
2009-09-01,70945620.0
2009-09-02,86176746.0
2009-09-03,132400000.0
2009-09-04,120520000.0
2009-09-07,
2009-09-08,71456034.4
2009-09-09,63007175.0
2009-09-10,65410136.0
2009-09-11,81545664.0
2009-09-14,75100000.0
2009-09-15,77779400.0
2009-09-16,76012120.0
2009-09-17,90186090.0
2009-09-18,124000000.0
2009-09-21,
2009-09-22,
2009-09-23,60510000.0
2009-09-24,100835760.0
2009-09-25,120440000.0
2009-09-28,120480000.0
2009-09-29,120980000.0
2009-09-30,111799727.92
2009-10-01,82256880.0
2009-10-02,61051826.52
2009-10-05,120870840.0
2009-10-06,70380120.0
2009-10-07,118811360.0
2009-10-08,121068008.0
2009-10-09,121466080.0
2009-10-12,
2009-10-13,106700000.0
2009-10-14,131266020.82
2009-10-15,95641868.0
2009-10-16,82388380.0
2009-10-19,62000000.0
2009-10-20,62358233.0
2009-10-21,64830604.0
2009-10-22,120939328.0
2009-10-23,62619328.0
2009-10-26,61200000.0
2009-10-27,63240910.0
2009-10-28,100000.0
2009-10-29,
2009-10-30,110860000.0
2009-11-02,61714778.0
2009-11-03,116591452.0
2009-11-04,120675832.0
2009-11-05,83870000.0
2009-11-06,99000000.0
2009-11-09,68408348.0
2009-11-10,61644031.0
2009-11-11,
2009-11-12,120390340.0
2009-11-13,131221250.0
2009-11-16,60600000.0
2009-11-17,62308450.0
2009-11-18,60149150.0
2009-11-19,61709978.0
2009-11-20,61402656.0
2009-11-23,61816444.0
2009-11-24,123036040.0
2009-11-25,62020000.0
2009-11-26,
2009-11-27,
2009-11-30,
2009-12-01,145090720.0
2009-12-02,122821656.0
2009-12-03,121300000.0
2009-12-04,78826480.0
2009-12-07,61425632.0
2009-12-08,146145484.0
2009-12-09,112000000.0
2009-12-10,132491489.6
2009-12-11,61700000.0
2009-12-14,120200000.0
2009-12-15,61446490.0
2009-12-16,120640000.0
2009-12-17,62141050.0
2009-12-18,61559872.0
2009-12-21,178343800.0
2009-12-22,80558528.0
2009-12-23,218720000.0
2009-12-24,81790360.0
2009-12-25,
2009-12-28,124292891.78
2009-12-29,121671600.0
2009-12-30,62430468.6
2009-12-31,103154843.4
2010-01-01,
2010-01-04,111010000.0
2010-01-05,120000000.0
2010-01-06,64410848.0
2010-01-07,105353126.0
2010-01-08,61243510.0
2010-01-11,120200000.0
2010-01-12,85335230.0
2010-01-13,121400000.0
2010-01-14,60200000.0
2010-01-15,121009378.0
2010-01-18,
2010-01-19,64484164.0
2010-01-20,74200000.0
2010-01-21,120880000.0
2010-01-22,60180000.0
2010-01-25,112460000.0
2010-01-26,62032240.0
2010-01-27,82850000.0
2010-01-28,77230000.0
2010-01-29,60090000.0
2010-02-01,120620000.0
2010-02-02,63734720.0
2010-02-03,121691417.0
2010-02-04,124400000.0
2010-02-05,235803608.8
2010-02-08,159852790.0
2010-02-09,120300000.0
2010-02-10,61253320.0
2010-02-11,119690000.0
2010-02-12,104200000.0
2010-02-15,
2010-02-16,120460000.0
2010-02-17,122762540.0
2010-02-18,62340000.0
2010-02-19,120200000.0
2010-02-22,62917395.0
2010-02-23,60653424.0
2010-02-24,157670000.0
2010-02-25,227880795.0
2010-02-26,121656920.0
2010-03-01,120917296.0
2010-03-02,120807910.0
2010-03-03,120180000.0
2010-03-04,62499960.0
2010-03-05,113740010.0
2010-03-08,77742208.0
2010-03-09,120320000.0
2010-03-10,121007280.0
2010-03-11,61911160.0
2010-03-12,124682750.0
2010-03-15,120967570.0
2010-03-16,131002210.0
2010-03-17,118266462.82
2010-03-18,116228124.0
2010-03-19,110360000.0
2010-03-22,82616800.0
2010-03-23,72019464.0
2010-03-24,120235100.0
2010-03-25,114647460.0
2010-03-26,64900760.0
2010-03-29,60440536.0
2010-03-30,114120000.0
2010-03-31,120620494.0
2010-04-01,120620000.0
2010-04-02,
2010-04-05,84200000.0
2010-04-06,142225560.0
2010-04-07,127888616.0
2010-04-08,103048664.0
2010-04-09,93269390.0
2010-04-12,101413960.0
2010-04-13,126800000.0
2010-04-14,138000000.0
2010-04-15,131258810.0
2010-04-16,196321812.0
2010-04-19,122361886.0
2010-04-20,142900800.0
2010-04-21,62000000.0
2010-04-22,106668280.0
2010-04-23,
2010-04-26,116270000.0
2010-04-27,83367800.0
2010-04-28,121199520.0
2010-04-29,60000000.0
2010-04-30,61059280.0
2010-05-03,121519270.0
2010-05-04,60492340.0
2010-05-05,106258000.0
2010-05-06,109358000.0
2010-05-07,120557728.0
2010-05-10,120200000.0
2010-05-11,122258882.0
2010-05-12,117944000.0
2010-05-13,145526000.0
2010-05-14,167427040.0
2010-05-17,167963440.94
2010-05-18,129688000.0
2010-05-19,
2010-05-20,121974773.0
2010-05-21,240793040.0
2010-05-24,85328224.0
2010-05-25,120820000.0
2010-05-26,303300000.0
2010-05-27,219064000.0
2010-05-28,268701496.36
2010-05-31,
2010-06-01,259469816.0
2010-06-02,237264000.0
2010-06-03,80491264.0
2010-06-04,84471780.0
2010-06-07,60140000.0
2010-06-08,109153396.0
2010-06-09,103489982.94
2010-06-10,86915040.0
2010-06-11,100505974.0
2010-06-14,209288000.0
2010-06-15,77660000.0
2010-06-16,61506105.0
2010-06-17,120300000.0
2010-06-18,165290000.0
2010-06-21,120300000.0
2010-06-22,100911136.0
2010-06-23,121976965.56
2010-06-24,60122810.0
2010-06-25,120717460.0
2010-06-28,119094670.0
2010-06-29,119098690.0
2010-06-30,121298032.0
2010-07-01,120641324.0
2010-07-02,75279852.0
2010-07-05,16013600.0
2010-07-06,120435476.0
2010-07-07,121837264.0
2010-07-08,108000000.0
2010-07-09,60000000.0
2010-07-12,61040160.0
2010-07-13,62513800.0
2010-07-14,76226134.0
2010-07-15,121461880.0
2010-07-16,105497366.0
2010-07-19,61849660.0
2010-07-20,84166272.0
2010-07-21,60279330.0
2010-07-22,65849265.0
2010-07-23,121030364.0
2010-07-26,115640000.0
2010-07-27,121329150.0
2010-07-28,108820300.0
2010-07-29,121156084.0
2010-07-30,122467596.0
2010-08-02,63189475.0
2010-08-03,143752472.0
2010-08-04,139438068.0
2010-08-05,160400000.0
2010-08-06,157558400.0
2010-08-09,81706955.0
2010-08-10,98480696.0
2010-08-11,108500000.0
2010-08-12,105700000.0
2010-08-13,90694272.0
2010-08-16,80500000.0
2010-08-17,81970844.0
2010-08-18,91655624.32
2010-08-19,114708015.0
2010-08-20,82369560.0
2010-08-23,161483000.0
2010-08-24,161689499.0
2010-08-25,80400000.0
2010-08-26,118178400.0
2010-08-27,112062480.0
2010-08-30,
2010-08-31,81427160.0
2010-09-01,160000000.0
2010-09-02,160321826.22
2010-09-03,81700000.0
2010-09-06,
2010-09-07,162400000.0
2010-09-08,
2010-09-09,
2010-09-10,
2010-09-13,159784128.0
2010-09-14,100300000.0
2010-09-15,114080000.0
2010-09-16,149900000.0
2010-09-17,171646400.0
2010-09-20,83040000.0
2010-09-21,84687080.0
2010-09-22,80940032.0
2010-09-23,81090492.0
2010-09-24,149147324.0
2010-09-27,160933940.0
2010-09-28,85380000.0
2010-09-29,161400000.0
2010-09-30,86486280.0
2010-10-01,82655156.0
2010-10-04,201221588.0
2010-10-05,202557060.0
2010-10-06,201640448.0
2010-10-07,207532450.0
2010-10-08,204696196.0
2010-10-11,
2010-10-12,286107360.0
2010-10-13,283338856.0
2010-10-14,284245706.0
2010-10-15,284900134.0
2010-10-18,281100000.0
2010-10-19,282657692.0
2010-10-20,280940000.0
2010-10-21,280870000.0
2010-10-22,283634976.24
2010-10-25,300240000.0
2010-10-26,281100000.0
2010-10-27,285894093.0
2010-10-28,
2010-10-29,
2010-11-01,281303754.0
2010-11-02,280306944.0
2010-11-03,280251856.0
2010-11-04,280300000.0
2010-11-05,280142320.0
2010-11-08,282778384.0
2010-11-09,284000000.0
2010-11-10,280130000.0
2010-11-11,100000.0
2010-11-12,282127300.0
2010-11-15,
2010-11-16,
2010-11-17,
2010-11-18,
2010-11-19,
2010-11-22,291340800.0
2010-11-23,280137090.0
2010-11-24,208502120.0
2010-11-25,
2010-11-26,201013240.0
2010-11-29,200297783.7
2010-11-30,202984901.0
2010-12-01,200450310.0
2010-12-02,200804012.0
2010-12-03,200898028.0
2010-12-06,207916304.78
2010-12-07,200635376.0
2010-12-08,200802222.0
2010-12-09,200000000.0
2010-12-10,88898588.0
2010-12-13,163355295.0
2010-12-14,80620000.0
2010-12-15,160000000.0
2010-12-16,95179936.0
2010-12-17,83456302.0
2010-12-20,106186158.0
2010-12-21,142822441.0
2010-12-22,160460000.0
2010-12-23,133585159.0
2010-12-24,150223906.0
2010-12-27,150819588.0
2010-12-28,80504156.0
2010-12-29,166867231.0
2010-12-30,140655096.0
2010-12-31,130492400.0
2011-01-03,104009800.0
2011-01-04,113986792.0
2011-01-05,105455200.0
2011-01-06,108220432.0
2011-01-07,100180000.0
2011-01-10,115162550.0
2011-01-11,100000000.0
2011-01-12,100996895.1
2011-01-13,101312798.0
2011-01-14,100000000.0
2011-01-17,
2011-01-18,102051340.0
2011-01-19,100000000.0
2011-01-20,101873890.12
2011-01-21,102804256.0
2011-01-24,100378980.0
2011-01-25,101923184.0
2011-01-26,102235272.0
2011-01-27,100728752.0
2011-01-28,101385000.0
2011-01-31,100887352.06
2011-02-01,101511264.0
2011-02-02,103293020.0
2011-02-03,100320000.0
2011-02-04,100165312.0
2011-02-07,100010000.0
2011-02-08,101334320.0
2011-02-09,101281972.0
2011-02-10,100637480.0
2011-02-11,100190834.0
2011-02-14,100220000.0
2011-02-15,101285446.0
2011-02-16,100000000.0
2011-02-17,100010000.0
2011-02-18,100000000.0
2011-02-21,
2011-02-22,100738612.0
2011-02-23,101211788.0
2011-02-24,100164676.0
2011-02-25,100120000.0
2011-02-28,100137990.0
2011-03-01,101047100.0
2011-03-02,100456324.0
2011-03-03,100000000.0
2011-03-04,101330080.0
2011-03-07,103502750.0
2011-03-08,100660520.0
2011-03-09,100000000.0
2011-03-10,100330000.0
2011-03-11,105497844.0
2011-03-14,105873750.0
2011-03-15,100662648.0
2011-03-16,100606494.02
2011-03-17,100279040.0
2011-03-18,100200000.0
2011-03-21,102486247.0
2011-03-22,100340040.0
2011-03-23,100456574.0
2011-03-24,100540856.0
2011-03-25,101800000.0
2011-03-28,100188142.0
2011-03-29,100140540.0
2011-03-30,102043888.0
2011-03-31,100200000.0
2011-04-01,101562440.0
2011-04-04,100583060.0
2011-04-05,100282240.0
2011-04-06,101497801.0
2011-04-07,100190000.0
2011-04-08,100700000.0
2011-04-11,100010000.0
2011-04-12,101144520.0
2011-04-13,100010000.0
2011-04-14,100274048.0
2011-04-15,100187720.0
2011-04-18,100400000.0
2011-04-19,100543584.0
2011-04-20,101060000.0
2011-04-21,100362175.0
2011-04-22,100000000.0
2011-04-25,102160215.0
2011-04-26,101167600.0
2011-04-27,100435275.16
2011-04-28,101619074.0
2011-04-29,101067688.0
2011-05-02,100571450.0
2011-05-03,100511367.0
2011-05-04,100412700.0
2011-05-05,100505648.0
2011-05-06,100000000.0
2011-05-09,104112432.0
2011-05-10,100288060.0
2011-05-11,101000000.0
2011-05-12,100382560.0
2011-05-13,103460000.0
2011-05-16,100933080.0
2011-05-17,104389284.0
2011-05-18,100000000.0
2011-05-19,
2011-05-20,101401882.44
2011-05-23,101571280.0
2011-05-24,100624048.0
2011-05-25,101013904.0
2011-05-26,100140620.0
2011-05-27,101450000.0
2011-05-30,
2011-05-31,82008525.0
2011-06-01,80288100.0
2011-06-02,80000000.0
2011-06-03,81342362.0
2011-06-06,80178331.0
2011-06-07,86500000.0
2011-06-08,80293200.0
2011-06-09,81391215.0
2011-06-10,80292340.0
2011-06-13,80200000.0
2011-06-14,80558168.0
2011-06-15,84749077.0
2011-06-16,80300000.0
2011-06-17,80273124.0
2011-06-20,81749720.0
2011-06-21,85601913.0
2011-06-22,81508756.0
2011-06-23,80408610.0
2011-06-24,82499706.0
2011-06-27,80782980.0
2011-06-28,81401930.0
2011-06-29,63447425.0
2011-06-30,61220520.0
2011-07-01,62173772.0
2011-07-04,735300.0
2011-07-05,61466722.0
2011-07-06,60473724.0
2011-07-07,64192574.12
2011-07-08,60185744.0
2011-07-11,60299880.0
2011-07-12,64433850.0
2011-07-13,62680000.0
2011-07-14,61988400.0
2011-07-15,62000000.0
2011-07-18,62176291.06
2011-07-19,63275980.0
2011-07-20,60981134.0
2011-07-21,64643400.0
2011-07-22,61849374.3
2011-07-25,2821292.0
2011-07-26,2332243.0
2011-07-27,4234189.64
2011-07-28,2026080.0
2011-07-29,260000.0
2011-08-01,1501577.0
2011-08-02,1000000.0
2011-08-03,1106274.0
2011-08-04,2048720.0
2011-08-05,102326750.0
2011-08-08,122108238.0
2011-08-09,140920216.0
2011-08-10,122019000.0
2011-08-11,100884256.0
2011-08-12,203182420.0
2011-08-15,202717902.0
2011-08-16,200920640.0
2011-08-17,200632676.0
2011-08-18,200848586.0
2011-08-19,281118112.0
2011-08-22,201386600.0
2011-08-23,200700000.0
2011-08-24,200344700.0
2011-08-25,141097820.0
2011-08-26,100000000.0
2011-08-29,
2011-08-30,
2011-08-31,
2011-09-01,
2011-09-02,60414300.0
2011-09-05,712000.0
2011-09-06,103167458.0
2011-09-07,60183937.0
2011-09-08,141400000.0
2011-09-09,102095944.0
2011-09-12,201588420.0
2011-09-13,109050650.0
2011-09-14,62663218.0
2011-09-15,1997280.0
2011-09-16,142664670.0
2011-09-19,140372048.0
2011-09-20,700706890.0
2011-09-21,1127360.0
2011-09-22,144434260.0
2011-09-23,140512506.0
2011-09-26,282551872.0
2011-09-27,562009616.02
2011-09-28,201910620.0
2011-09-29,143440106.0
2011-09-30,102989778.0
2011-10-03,100283689.0
2011-10-04,281540000.0
2011-10-05,1505449148.0
2011-10-06,702409850.0
2011-10-07,702060068.0
2011-10-10,
2011-10-11,280719932.0
2011-10-12,140000000.0
2011-10-13,1829250.0
2011-10-14,137560.0
2011-10-17,140551760.0
2011-10-18,1501084960.0
2011-10-19,1501706656.0
2011-10-20,1500000000.0
2011-10-21,700237680.0
2011-10-24,700603160.0
2011-10-25,100318640.0
2011-10-26,996920.0
2011-10-27,
2011-10-28,
2011-10-31,1340000.0
2011-11-01,
2011-11-02,100336890.0
2011-11-03,100800000.0
2011-11-04,102387660.0
2011-11-07,
2011-11-08,
2011-11-09,
2011-11-10,100789476.58
2011-11-11,10868800.0
2011-11-14,62083788.0
2011-11-15,66072400.0
2011-11-16,62229083.0
2011-11-17,100440000.0
2011-11-18,140854730.0
2011-11-21,280336020.0
2011-11-22,40322872.0
2011-11-23,41250900.0
2011-11-24,86818000.0
2011-11-25,572858656.72
2011-11-28,1008592328.0
2011-11-29,140700667.0
2011-11-30,600420400.0
2011-12-01,62165072.0
2011-12-02,500000.0
2011-12-05,126986000.0
2011-12-06,87380000.0
2011-12-07,140688252.0
2011-12-08,41950000.0
2011-12-09,100311792.0
2011-12-12,100588236.0
2011-12-13,153571124.0
2011-12-14,100100000.0
2011-12-15,302000000.0
2011-12-16,472879952.0
2011-12-19,228286000.0
2011-12-20,700741648.0
2011-12-21,701378944.0
2011-12-22,100231140.0
2011-12-23,192263400.0
2011-12-26,
2011-12-27,542472691.0
2011-12-28,779815510.0
2011-12-29,301057520.0
2011-12-30,2035958000.0
2012-01-02,1900000.0
2012-01-03,752516336.0
2012-01-04,262818513.0
2012-01-05,372885588.0
2012-01-06,501394540.0
2012-01-09,300579088.0
2012-01-10,102626282.0
2012-01-11,100127880.0
2012-01-12,100560384.0
2012-01-13,102100000.0
2012-01-16,
2012-01-17,102306370.0
2012-01-18,100153348.0
2012-01-19,104016000.0
2012-01-20,101359142.0
2012-01-23,100697572.0
2012-01-24,121039300.0
2012-01-25,20767944.0
2012-01-26,1645178.56
2012-01-27,1521440.0
2012-01-30,25722506.0
2012-01-31,20257560.0
2012-02-01,5893166.0
2012-02-02,20669477.0
2012-02-03,2670664.0
2012-02-06,140000.0
2012-02-07,1459200.0
2012-02-08,341328.0
2012-02-09,1312700.0
2012-02-10,1090404.0
2012-02-13,1160000.0
2012-02-14,240000.0
2012-02-15,98130947.18
2012-02-16,1087652.6
2012-02-17,607984.0
2012-02-20,166000000.0
2012-02-21,100817210.0
2012-02-22,1820000.0
2012-02-23,1229400.0
2012-02-24,1459624.0
2012-02-27,374384.0
2012-02-28,1588712.0
2012-02-29,228514.0
2012-03-01,1599100.0
2012-03-02,81426496.0
2012-03-05,792450.0
2012-03-06,440000.0
2012-03-07,1849432.0
2012-03-08,41040000.0
2012-03-09,2910550.0
2012-03-12,1261199.0
2012-03-13,2100923.0
2012-03-14,471110.0
2012-03-15,1500000.0
2012-03-16,634936.0
2012-03-19,1136984.0
2012-03-20,931580.0
2012-03-21,2610938.0
2012-03-22,16402816.0
2012-03-23,668975.0
2012-03-26,869621.0
2012-03-27,961346.0
2012-03-28,1895842.0
2012-03-29,2344640.0
2012-03-30,485900.0
2012-04-02,493839.0
2012-04-03,1366817.0
2012-04-04,7933160.0
2012-04-05,1397992.0
2012-04-06,
2012-04-09,101500000.0
2012-04-10,42187500.0
2012-04-11,102600000.0
2012-04-12,663764.0
2012-04-13,462700.0
2012-04-16,1631600.0
2012-04-17,562322.0
2012-04-18,1740000.0
2012-04-19,2556300.0
2012-04-20,991660.0
2012-04-23,
2012-04-24,2116152.0
2012-04-25,7413120.0
2012-04-26,1468975.0
2012-04-27,185150.0
2012-04-30,112649310.0
2012-05-01,
2012-05-02,689718.0
2012-05-03,4355912.0
2012-05-04,20953406.24
2012-05-07,836556.0
2012-05-08,2010720.0
2012-05-09,102765080.0
2012-05-10,60592000.0
2012-05-11,141748650.0
2012-05-14,729370.0
2012-05-15,11859236.0
2012-05-16,64348581.0
2012-05-17,80978122.0
2012-05-18,4219700.0
2012-05-21,2088271.0
2012-05-22,29007374.0
2012-05-23,2680481.0
2012-05-24,1757250.0
2012-05-25,946319.0
2012-05-28,1300000.0
2012-05-29,21497258.0
2012-05-30,41022520.0
2012-05-31,62822550.0
2012-06-01,81443380.0
2012-06-04,3143330.0
2012-06-05,224270.0
2012-06-06,4153403.52
2012-06-07,84700480.0
2012-06-08,101800000.0
2012-06-11,81882366.0
2012-06-12,88715107.0
2012-06-13,3455330.0
2012-06-14,4334760.0
2012-06-15,1916562.0
2012-06-18,2011746.0
2012-06-19,1185566.0
2012-06-20,9815871.0
2012-06-21,533190.0
2012-06-22,1526740.0
2012-06-25,489177.0
2012-06-26,9592080.0
2012-06-27,3524672.0
2012-06-28,4718070.0
2012-06-29,100444440.0
2012-07-02,632848.0
2012-07-03,983680.0
2012-07-04,
2012-07-05,1860032.0
2012-07-06,924970.0
2012-07-09,1663720.0
2012-07-10,40565616.0
2012-07-11,1583030.0
2012-07-12,50729867.48
2012-07-13,650000.0
2012-07-16,2922920.0
2012-07-17,3797576.66
