Tarih,TP_DF_DE_HACM
2008-06-19,
2008-06-20,6483524.0
2008-06-23,2805300.0
2008-06-24,2136600.0
2008-06-25,5088252.0
2008-06-26,2068148.0
2008-06-27,6523848.0
2008-06-30,2557320.0
2008-07-01,2071800.0
2008-07-02,5264638.0
2008-07-03,2461259.0
2008-07-04,510572.0
2008-07-07,4934710.0
2008-07-08,4991796.0
2008-07-09,4162304.0
2008-07-10,3059144.0
2008-07-11,3446712.0
2008-07-14,1683409.2
2008-07-15,4126192.0
2008-07-16,6100810.0
2008-07-17,1697364.0
2008-07-18,5163134.0
2008-07-21,2012344.0
2008-07-22,3085422.0
2008-07-23,4638940.0
2008-07-24,1659920.0
2008-07-25,4383135.2
2008-07-28,1627901.0
2008-07-29,4346841.0
2008-07-30,2780048.0
2008-07-31,10344776.0
2008-08-01,3813309.0
2008-08-04,6989068.0
2008-08-05,5192406.0
2008-08-06,6493732.0
2008-08-07,6232601.0
2008-08-08,3584832.0
2008-08-11,6244235.0
2008-08-12,9763952.0
2008-08-13,417004.0
2008-08-14,6687697.6
2008-08-15,3928250.0
2008-08-18,2763246.0
2008-08-19,4264120.0
2008-08-20,3592272.0
2008-08-21,5972573.8
2008-08-22,4559832.0
2008-08-25,1409895.0
2008-08-26,1787860.0
2008-08-27,10047826.0
2008-08-28,1784030.0
2008-08-29,4968190.4
2008-09-01,10876900.0
2008-09-02,4471072.0
2008-09-03,1342175.0
2008-09-04,3553222.0
2008-09-05,2014528.0
2008-09-08,3880875.0
2008-09-09,3770310.0
2008-09-10,1736008.0
2008-09-11,1182520.0
2008-09-12,3263535.0
2008-09-15,3399857.0
2008-09-16,4467470.0
2008-09-17,5447476.0
2008-09-18,2897960.0
2008-09-19,1964038.0
2008-09-22,1679513.0
2008-09-23,7201590.0
2008-09-24,4728792.0
2008-09-25,2834775.6
2008-09-26,26515805.0
2008-09-29,27025484.0
2008-09-30,
2008-10-01,
2008-10-02,
2008-10-03,60792947.06
2008-10-06,50045454.74
2008-10-07,26772965.0
2008-10-08,27328734.0
2008-10-09,136511010.0
2008-10-10,17590475.0
2008-10-13,11483301.0
2008-10-14,8652498.0
2008-10-15,7159878.0
2008-10-16,5665458.0
2008-10-17,5474858.0
2008-10-20,6232362.4
2008-10-21,9334929.0
2008-10-22,8651674.4
2008-10-23,2964250.0
2008-10-24,5566128.0
2008-10-27,5007372.0
2008-10-28,3438238.0
2008-10-29,
2008-10-30,7226461.4
2008-10-31,8079850.0
2008-11-03,6063715.0
2008-11-04,7259780.0
2008-11-05,5107510.0
2008-11-06,6356070.0
2008-11-07,8962336.0
2008-11-10,2705548.0
2008-11-11,
2008-11-12,4092150.0
2008-11-13,4191042.0
2008-11-14,1050780.0
2008-11-17,3550635.0
2008-11-18,3751648.0
2008-11-19,6051712.0
2008-11-20,4379252.0
2008-11-21,6804896.0
2008-11-24,6404620.0
2008-11-25,6678724.0
2008-11-26,2378483.4
2008-11-27,3674720.0
2008-11-28,1394604.0
2008-12-01,897606.0
2008-12-02,5018930.0
2008-12-03,2772088.0
2008-12-04,7794296.0
2008-12-05,5680000.0
2008-12-08,
2008-12-09,
2008-12-10,
2008-12-11,
2008-12-12,2243818.0
2008-12-15,5745950.0
2008-12-16,7411430.0
2008-12-17,5711687.0
2008-12-18,4955368.0
2008-12-19,15811764.0
2008-12-22,3922611.0
2008-12-23,11604000.0
2008-12-24,12247064.0
2008-12-25,1000000.0
2008-12-26,14718360.0
2008-12-29,15238482.0
2008-12-30,32565387.14
2008-12-31,19788664.0
2009-01-01,
2009-01-02,7263494.0
2009-01-05,3275019.0
2009-01-06,2896936.0
2009-01-07,4113010.0
2009-01-08,1758656.0
2009-01-09,4389288.0
2009-01-12,1420000.0
2009-01-13,8754406.0
2009-01-14,5089010.22
2009-01-15,4532280.0
2009-01-16,3133359.0
2009-01-19,1884840.0
2009-01-20,5940130.0
2009-01-21,4594474.0
2009-01-22,4715488.0
2009-01-23,2838338.0
2009-01-26,3171556.0
2009-01-27,3949540.0
2009-01-28,2361388.0
2009-01-29,2200000.0
2009-01-30,2766080.0
2009-02-02,800000.0
2009-02-03,9653885.0
2009-02-04,936458.0
2009-02-05,7772750.0
2009-02-06,3208352.0
2009-02-09,2037172.8
2009-02-10,1995388.0
2009-02-11,2273192.0
2009-02-12,2482758.9
2009-02-13,600000.0
2009-02-16,
2009-02-17,2718419.2
2009-02-18,2490554.0
2009-02-19,9160350.0
2009-02-20,1724691.0
2009-02-23,2843355.0
2009-02-24,5928320.0
2009-02-25,1348672.0
2009-02-26,1789298.0
2009-02-27,7213410.16
2009-03-02,2273180.0
2009-03-03,5218567.0
2009-03-04,3706528.0
2009-03-05,2002240.0
2009-03-06,10103080.0
2009-03-09,1083602.0
2009-03-10,6389990.0
2009-03-11,2095420.0
2009-03-12,7383920.0
2009-03-13,6374810.0
2009-03-16,4602231.0
2009-03-17,2965945.0
2009-03-18,2542054.0
2009-03-19,3230490.0
2009-03-20,8405121.0
2009-03-23,3076976.0
2009-03-24,4369032.0
2009-03-25,3826638.0
2009-03-26,1276950.0
2009-03-27,2383002.0
2009-03-30,2864960.0
2009-03-31,5859484.0
2009-04-01,3122576.0
2009-04-02,5115568.0
2009-04-03,12273136.0
2009-04-06,3980000.0
2009-04-07,1961083.92
2009-04-08,3591584.0
2009-04-09,3421559.0
2009-04-10,102809.0
2009-04-13,2480000.0
2009-04-14,7365322.0
2009-04-15,4807944.0
2009-04-16,1700136.0
2009-04-17,12763833.12
2009-04-20,4436185.0
2009-04-21,3339205.0
2009-04-22,2928464.0
2009-04-23,
2009-04-24,2604064.0
2009-04-27,5766592.0
2009-04-28,1799168.0
2009-04-29,5310150.0
2009-04-30,3314086.0
2009-05-01,
2009-05-04,6206026.0
2009-05-05,4731100.0
2009-05-06,3782380.0
2009-05-07,9093880.0
2009-05-08,9610209.0
2009-05-11,6700560.0
2009-05-12,4694570.0
2009-05-13,4097401.0
2009-05-14,1930000.0
2009-05-15,4194260.0
2009-05-18,2931360.0
2009-05-19,
2009-05-20,4157714.84
2009-05-21,4299382.0
2009-05-22,4160328.0
2009-05-25,1000000.0
2009-05-26,7678960.0
2009-05-27,6357335.32
2009-05-28,5017995.0
2009-05-29,6057760.0
2009-06-01,2609243.0
2009-06-02,4357568.0
2009-06-03,9070097.6
2009-06-04,3335360.0
2009-06-05,9367461.8
2009-06-08,3335359.0
2009-06-09,3547422.0
2009-06-10,2977444.0
2009-06-11,4094725.0
2009-06-12,5716296.0
2009-06-15,1463420.0
2009-06-16,3844518.0
2009-06-17,2264000.0
2009-06-18,6960926.0
2009-06-19,834776.0
2009-06-22,5807250.0
2009-06-23,6339662.0
2009-06-24,7654675.58
2009-06-25,19880636.0
2009-06-26,6061704.0
2009-06-29,621740.0
2009-06-30,7351782.0
2009-07-01,2494060.0
2009-07-02,2651026.0
2009-07-03,340840.0
2009-07-06,7141797.0
2009-07-07,4729148.0
2009-07-08,2345275.0
2009-07-09,16225752.0
2009-07-10,23068360.0
2009-07-13,3521555.0
2009-07-14,3034152.0
2009-07-15,3463900.12
2009-07-16,7609152.0
2009-07-17,19826712.0
2009-07-20,6635572.0
2009-07-21,3394912.0
2009-07-22,1093982.0
2009-07-23,2176990.0
2009-07-24,2067908.0
2009-07-27,2070580.0
2009-07-28,4483095.0
2009-07-29,7697182.0
2009-07-30,300000.0
2009-07-31,5231420.0
2009-08-03,2813680.0
2009-08-04,7883146.0
2009-08-05,4295460.0
2009-08-06,9341371.14
2009-08-07,6966050.0
2009-08-10,1929200.0
2009-08-11,1964072.0
2009-08-12,800000.0
2009-08-13,3509745.0
2009-08-14,2160038.0
2009-08-17,1125350.0
2009-08-18,587518.08
2009-08-19,502420.0
2009-08-20,3430400.0
2009-08-21,1778875.0
2009-08-24,1625620.44
2009-08-25,800000.0
2009-08-26,3409200.0
2009-08-27,3461400.0
2009-08-28,1725600.0
2009-08-31,3355008.0
2009-09-01,945620.0
2009-09-02,6176746.0
2009-09-03,2400000.0
2009-09-04,520000.0
2009-09-07,
2009-09-08,1456034.4
2009-09-09,3007175.0
2009-09-10,5410136.0
2009-09-11,1545664.0
2009-09-14,100000.0
2009-09-15,1779400.0
2009-09-16,2012120.0
2009-09-17,1836090.0
2009-09-18,
2009-09-21,
2009-09-22,
2009-09-23,510000.0
2009-09-24,835760.0
2009-09-25,420000.0
2009-09-28,940000.0
2009-09-29,980000.0
2009-09-30,2519727.92
2009-10-01,2256880.0
2009-10-02,1051826.52
2009-10-05,870840.0
2009-10-06,380120.0
2009-10-07,751360.0
2009-10-08,1068008.0
2009-10-09,3466080.0
2009-10-12,
2009-10-13,700000.0
2009-10-14,1266020.82
2009-10-15,2971868.0
2009-10-16,2388380.0
2009-10-19,2000000.0
2009-10-20,2368233.0
2009-10-21,2830604.0
2009-10-22,939328.0
2009-10-23,619328.0
2009-10-26,1200000.0
2009-10-27,3240910.0
2009-10-28,100000.0
2009-10-29,
2009-10-30,860000.0
2009-11-02,1714778.0
2009-11-03,6591452.0
2009-11-04,675832.0
2009-11-05,640000.0
2009-11-06,
2009-11-09,8408348.0
2009-11-10,1644031.0
2009-11-11,
2009-11-12,390340.0
2009-11-13,1221250.0
2009-11-16,600000.0
2009-11-17,2308450.0
2009-11-18,149150.0
2009-11-19,1709978.0
2009-11-20,1402656.0
2009-11-23,1816444.0
2009-11-24,3036040.0
2009-11-25,2020000.0
2009-11-26,
2009-11-27,
2009-11-30,
2009-12-01,1110720.0
2009-12-02,821656.0
2009-12-03,1280000.0
2009-12-04,1216480.0
2009-12-07,1425632.0
2009-12-08,2145484.0
2009-12-09,
2009-12-10,2491489.6
2009-12-11,1700000.0
2009-12-14,200000.0
2009-12-15,1446490.0
2009-12-16,640000.0
2009-12-17,2141050.0
2009-12-18,1559872.0
2009-12-21,343800.0
2009-12-22,558528.0
2009-12-23,720000.0
2009-12-24,1790360.0
2009-12-25,
2009-12-28,4292891.78
2009-12-29,1671600.0
2009-12-30,2430468.6
2009-12-31,17154843.4
2010-01-01,
2010-01-04,1010000.0
2010-01-05,
2010-01-06,410848.0
2010-01-07,1353126.0
2010-01-08,1243510.0
2010-01-11,200000.0
2010-01-12,1345230.0
2010-01-13,1400000.0
2010-01-14,200000.0
2010-01-15,1009378.0
2010-01-18,
2010-01-19,4484164.0
2010-01-20,2200000.0
2010-01-21,860000.0
2010-01-22,180000.0
2010-01-25,460000.0
2010-01-26,2032240.0
2010-01-27,740000.0
2010-01-28,730000.0
2010-01-29,100000.0
2010-02-01,620000.0
2010-02-02,3734720.0
2010-02-03,1691417.0
2010-02-04,4400000.0
2010-02-05,411608.8
2010-02-08,1136790.0
2010-02-09,300000.0
2010-02-10,1253320.0
2010-02-11,460000.0
2010-02-12,200000.0
2010-02-15,
2010-02-16,460000.0
2010-02-17,2762540.0
2010-02-18,340000.0
2010-02-19,200000.0
2010-02-22,2917395.0
2010-02-23,653424.0
2010-02-24,500000.0
2010-02-25,790795.0
2010-02-26,1656920.0
2010-03-01,917296.0
2010-03-02,807910.0
2010-03-03,320000.0
2010-03-04,2499960.0
2010-03-05,410010.0
2010-03-08,1742208.0
2010-03-09,320000.0
2010-03-10,1007280.0
2010-03-11,1911160.0
2010-03-12,682750.0
2010-03-15,1957570.0
2010-03-16,397210.0
2010-03-17,266462.82
2010-03-18,2228124.0
2010-03-19,360000.0
2010-03-22,900000.0
2010-03-23,3909864.0
2010-03-24,235100.0
2010-03-25,1167460.0
2010-03-26,900760.0
2010-03-29,440536.0
2010-03-30,
2010-03-31,620494.0
2010-04-01,620000.0
2010-04-02,
2010-04-05,200000.0
2010-04-06,659160.0
2010-04-07,2771016.0
2010-04-08,1048664.0
2010-04-09,13269390.0
2010-04-12,5413960.0
2010-04-13,3000000.0
2010-04-14,18000000.0
2010-04-15,1688810.0
2010-04-16,4069812.0
2010-04-19,2361886.0
2010-04-20,1400000.0
2010-04-21,2000000.0
2010-04-22,668280.0
2010-04-23,
2010-04-26,1470000.0
2010-04-27,2033400.0
2010-04-28,1199520.0
2010-04-29,
2010-04-30,1059280.0
2010-05-03,1519270.0
2010-05-04,492340.0
2010-05-05,
2010-05-06,3460000.0
2010-05-07,557728.0
2010-05-10,200000.0
2010-05-11,2238882.0
2010-05-12,740000.0
2010-05-13,160000.0
2010-05-14,2207040.0
2010-05-17,13021440.94
2010-05-18,400000.0
2010-05-19,
2010-05-20,1974773.0
2010-05-21,1913040.0
2010-05-24,300224.0
2010-05-25,800000.0
2010-05-26,1040000.0
2010-05-27,600000.0
2010-05-28,1425496.36
2010-05-31,
2010-06-01,1045816.0
2010-06-02,
2010-06-03,491264.0
2010-06-04,471780.0
2010-06-07,140000.0
2010-06-08,1321396.0
2010-06-09,159982.94
2010-06-10,2973040.0
2010-06-11,505974.0
2010-06-14,800000.0
2010-06-15,160000.0
2010-06-16,1506105.0
2010-06-17,300000.0
2010-06-18,600000.0
2010-06-21,300000.0
2010-06-22,921136.0
2010-06-23,1976965.56
2010-06-24,122810.0
2010-06-25,737460.0
2010-06-28,914670.0
2010-06-29,1098690.0
2010-06-30,1318032.0
2010-07-01,641324.0
2010-07-02,1279852.0
2010-07-05,16013600.0
2010-07-06,435476.0
2010-07-07,1837264.0
2010-07-08,
2010-07-09,
2010-07-12,1040160.0
2010-07-13,2513800.0
2010-07-14,226134.0
2010-07-15,1461880.0
2010-07-16,1497366.0
2010-07-19,1849660.0
2010-07-20,4166272.0
2010-07-21,279330.0
2010-07-22,5859265.0
2010-07-23,1030364.0
2010-07-26,1640000.0
2010-07-27,1329150.0
2010-07-28,2270300.0
2010-07-29,1156084.0
2010-07-30,2467596.0
2010-08-02,3189475.0
2010-08-03,3752472.0
2010-08-04,1038068.0
2010-08-05,400000.0
2010-08-06,2018400.0
2010-08-09,1706955.0
2010-08-10,2170696.0
2010-08-11,500000.0
2010-08-12,700000.0
2010-08-13,154272.0
2010-08-16,500000.0
2010-08-17,1970844.0
2010-08-18,1655624.32
2010-08-19,708015.0
2010-08-20,2369560.0
2010-08-23,1483000.0
2010-08-24,1689499.0
2010-08-25,400000.0
2010-08-26,2178400.0
2010-08-27,762480.0
2010-08-30,
2010-08-31,1427160.0
2010-09-01,
2010-09-02,6321826.22
2010-09-03,1700000.0
2010-09-06,
2010-09-07,2400000.0
2010-09-08,
2010-09-09,
2010-09-10,
2010-09-13,1384128.0
2010-09-14,300000.0
2010-09-15,2080000.0
2010-09-16,1900000.0
2010-09-17,11646400.0
2010-09-20,1040000.0
2010-09-21,977080.0
2010-09-22,940032.0
2010-09-23,1080492.0
2010-09-24,9147324.0
2010-09-27,933940.0
2010-09-28,5380000.0
2010-09-29,1400000.0
2010-09-30,6486280.0
2010-10-01,2655156.0
2010-10-04,1221588.0
2010-10-05,2557060.0
2010-10-06,1640448.0
2010-10-07,7532450.0
2010-10-08,4706196.0
2010-10-11,
2010-10-12,6107360.0
2010-10-13,3338856.0
2010-10-14,4235706.0
2010-10-15,4900134.0
2010-10-18,1100000.0
2010-10-19,2647692.0
2010-10-20,940000.0
2010-10-21,870000.0
2010-10-22,3634976.24
2010-10-25,20250000.0
2010-10-26,1100000.0
2010-10-27,5894093.0
2010-10-28,
2010-10-29,
2010-11-01,1303754.0
2010-11-02,306944.0
2010-11-03,251856.0
2010-11-04,300000.0
2010-11-05,142320.0
2010-11-08,2778384.0
2010-11-09,4000000.0
2010-11-10,120000.0
2010-11-11,100000.0
2010-11-12,2127300.0
2010-11-15,
2010-11-16,
2010-11-17,
2010-11-18,
2010-11-19,
2010-11-22,11340800.0
2010-11-23,137090.0
2010-11-24,8502120.0
2010-11-25,
2010-11-26,1013240.0
2010-11-29,297783.7
2010-11-30,2984901.0
2010-12-01,450310.0
2010-12-02,804012.0
2010-12-03,898028.0
2010-12-06,7916304.78
2010-12-07,645376.0
2010-12-08,802222.0
2010-12-09,
2010-12-10,2898588.0
2010-12-13,3355295.0
2010-12-14,620000.0
2010-12-15,
2010-12-16,1179936.0
2010-12-17,3456302.0
2010-12-20,186158.0
2010-12-21,2802441.0
2010-12-22,460000.0
2010-12-23,1585159.0
2010-12-24,223906.0
2010-12-27,12579588.0
2010-12-28,504156.0
2010-12-29,12867231.0
2010-12-30,655096.0
2010-12-31,8492400.0
2011-01-03,4009800.0
2011-01-04,13986792.0
2011-01-05,5455200.0
2011-01-06,8220432.0
2011-01-07,180000.0
2011-01-10,15162550.0
2011-01-11,
2011-01-12,996895.1
2011-01-13,1312798.0
2011-01-14,
2011-01-17,
2011-01-18,2051340.0
2011-01-19,
2011-01-20,1873890.12
2011-01-21,2804256.0
2011-01-24,378980.0
2011-01-25,1923184.0
2011-01-26,2235272.0
2011-01-27,728752.0
2011-01-28,1385000.0
2011-01-31,887352.06
2011-02-01,1511264.0
2011-02-02,3283020.0
2011-02-03,320000.0
2011-02-04,165312.0
2011-02-07,
2011-02-08,1334320.0
2011-02-09,1281972.0
2011-02-10,647480.0
2011-02-11,190834.0
2011-02-14,220000.0
2011-02-15,1285446.0
2011-02-16,
2011-02-17,
2011-02-18,
2011-02-21,
2011-02-22,738612.0
2011-02-23,1211788.0
2011-02-24,164676.0
2011-02-25,120000.0
2011-02-28,137990.0
2011-03-01,1037100.0
2011-03-02,456324.0
2011-03-03,
2011-03-04,1330080.0
2011-03-07,3492750.0
2011-03-08,660520.0
2011-03-09,
2011-03-10,340000.0
2011-03-11,5497844.0
2011-03-14,5883750.0
2011-03-15,662648.0
2011-03-16,606494.02
2011-03-17,279040.0
2011-03-18,200000.0
2011-03-21,2496247.0
2011-03-22,350040.0
2011-03-23,456574.0
2011-03-24,540856.0
2011-03-25,1800000.0
2011-03-28,198142.0
2011-03-29,140540.0
2011-03-30,2053888.0
2011-03-31,200000.0
2011-04-01,1562440.0
2011-04-04,583060.0
2011-04-05,282240.0
2011-04-06,1497801.0
2011-04-07,200000.0
2011-04-08,700000.0
2011-04-11,
2011-04-12,1144520.0
2011-04-13,
2011-04-14,274048.0
2011-04-15,187720.0
2011-04-18,400000.0
2011-04-19,543584.0
2011-04-20,1060000.0
2011-04-21,362175.0
2011-04-22,
2011-04-25,2160215.0
2011-04-26,1167600.0
2011-04-27,435275.16
2011-04-28,1619074.0
2011-04-29,1067688.0
2011-05-02,571450.0
2011-05-03,511367.0
2011-05-04,412700.0
2011-05-05,505648.0
2011-05-06,
2011-05-09,4122432.0
2011-05-10,288060.0
2011-05-11,1000000.0
2011-05-12,372560.0
2011-05-13,3460000.0
2011-05-16,943080.0
2011-05-17,4389284.0
2011-05-18,
2011-05-19,
2011-05-20,1411882.44
2011-05-23,1571280.0
2011-05-24,624048.0
2011-05-25,1013904.0
2011-05-26,140620.0
2011-05-27,1450000.0
2011-05-30,
2011-05-31,2008525.0
2011-06-01,288100.0
2011-06-02,
2011-06-03,1342362.0
2011-06-06,188331.0
2011-06-07,6500000.0
2011-06-08,293200.0
2011-06-09,1381215.0
2011-06-10,292340.0
2011-06-13,200000.0
2011-06-14,558168.0
2011-06-15,4749077.0
2011-06-16,300000.0
2011-06-17,273124.0
2011-06-20,1749720.0
2011-06-21,5601913.0
2011-06-22,1508756.0
2011-06-23,408610.0
2011-06-24,2499706.0
2011-06-27,782980.0
2011-06-28,1401930.0
2011-06-29,3447425.0
2011-06-30,1220520.0
2011-07-01,2173772.0
2011-07-04,735300.0
2011-07-05,1466722.0
2011-07-06,473724.0
2011-07-07,4192574.12
2011-07-08,185744.0
2011-07-11,299880.0
2011-07-12,4433850.0
2011-07-13,2680000.0
2011-07-14,1988400.0
2011-07-15,2000000.0
2011-07-18,2176291.06
2011-07-19,3285980.0
2011-07-20,981134.0
2011-07-21,4643400.0
2011-07-22,1849374.3
2011-07-25,2821292.0
2011-07-26,2332243.0
2011-07-27,4234189.64
2011-07-28,2026080.0
2011-07-29,260000.0
2011-08-01,1501577.0
2011-08-02,1000000.0
2011-08-03,1106274.0
2011-08-04,2048720.0
2011-08-05,2336750.0
2011-08-08,2108238.0
2011-08-09,920216.0
2011-08-10,2019000.0
2011-08-11,884256.0
2011-08-12,3182420.0
2011-08-15,2717902.0
2011-08-16,920640.0
2011-08-17,632676.0
2011-08-18,858586.0
2011-08-19,1118112.0
2011-08-22,1386600.0
2011-08-23,700000.0
2011-08-24,344700.0
2011-08-25,1097820.0
2011-08-26,
2011-08-29,
2011-08-30,
2011-08-31,
2011-09-01,
2011-09-02,424300.0
2011-09-05,712000.0
2011-09-06,3167458.0
2011-09-07,183937.0
2011-09-08,1400000.0
2011-09-09,2095944.0
2011-09-12,1608420.0
2011-09-13,9050650.0
2011-09-14,2663218.0
2011-09-15,1997280.0
2011-09-16,2664670.0
2011-09-19,372048.0
2011-09-20,706890.0
2011-09-21,1127360.0
2011-09-22,4434260.0
2011-09-23,512506.0
2011-09-26,2551872.0
2011-09-27,2009616.02
2011-09-28,1910620.0
2011-09-29,3430106.0
2011-09-30,2999778.0
2011-10-03,283689.0
2011-10-04,1540000.0
2011-10-05,5449148.0
2011-10-06,2409850.0
2011-10-07,2060068.0
2011-10-10,
2011-10-11,719932.0
2011-10-12,
2011-10-13,1829250.0
2011-10-14,137560.0
2011-10-17,551760.0
2011-10-18,1094960.0
2011-10-19,1706656.0
2011-10-20,
2011-10-21,237680.0
2011-10-24,613160.0
2011-10-25,318640.0
2011-10-26,996920.0
2011-10-27,
2011-10-28,
2011-10-31,1340000.0
2011-11-01,
2011-11-02,336890.0
2011-11-03,800000.0
2011-11-04,2387660.0
2011-11-07,
2011-11-08,
2011-11-09,
2011-11-10,789476.58
2011-11-11,10868800.0
2011-11-14,2083788.0
2011-11-15,6072400.0
2011-11-16,2229083.0
2011-11-17,440000.0
2011-11-18,854730.0
2011-11-21,336020.0
2011-11-22,322872.0
2011-11-23,1250900.0
2011-11-24,
2011-11-25,3330656.72
2011-11-28,2312328.0
2011-11-29,613667.0
2011-11-30,420400.0
2011-12-01,2165072.0
2011-12-02,500000.0
2011-12-05,
2011-12-06,500000.0
2011-12-07,688252.0
2011-12-08,1950000.0
2011-12-09,321792.0
2011-12-12,588236.0
2011-12-13,485124.0
2011-12-14,100000.0
2011-12-15,2000000.0
2011-12-16,3788952.0
2011-12-19,2200000.0
2011-12-20,751648.0
2011-12-21,1368944.0
2011-12-22,231140.0
2011-12-23,738400.0
2011-12-26,
2011-12-27,989691.0
2011-12-28,1395510.0
2011-12-29,1057520.0
2011-12-30,160000.0
2012-01-02,1900000.0
2012-01-03,734336.0
2012-01-04,2818513.0
2012-01-05,837588.0
2012-01-06,1384540.0
2012-01-09,579088.0
2012-01-10,2626282.0
2012-01-11,127880.0
2012-01-12,560384.0
2012-01-13,2100000.0
2012-01-16,
2012-01-17,2306370.0
2012-01-18,153348.0
2012-01-19,4016000.0
2012-01-20,1359142.0
2012-01-23,697572.0
2012-01-24,1039300.0
2012-01-25,767944.0
2012-01-26,1645178.56
2012-01-27,1521440.0
2012-01-30,5722506.0
2012-01-31,257560.0
2012-02-01,5893166.0
2012-02-02,669477.0
2012-02-03,2670664.0
2012-02-06,140000.0
2012-02-07,1459200.0
2012-02-08,341328.0
2012-02-09,1312700.0
2012-02-10,1090404.0
2012-02-13,1160000.0
2012-02-14,240000.0
2012-02-15,130947.18
2012-02-16,1087652.6
2012-02-17,607984.0
2012-02-20,
2012-02-21,817210.0
2012-02-22,1820000.0
2012-02-23,1229400.0
2012-02-24,1459624.0
2012-02-27,374384.0
2012-02-28,1588712.0
2012-02-29,228514.0
2012-03-01,1599100.0
2012-03-02,1426496.0
2012-03-05,792450.0
2012-03-06,440000.0
2012-03-07,1849432.0
2012-03-08,1040000.0
2012-03-09,2910550.0
2012-03-12,1261199.0
2012-03-13,2100923.0
2012-03-14,471110.0
2012-03-15,1500000.0
2012-03-16,634936.0
2012-03-19,1136984.0
2012-03-20,931580.0
2012-03-21,2610938.0
2012-03-22,16402816.0
2012-03-23,668975.0
2012-03-26,869621.0
2012-03-27,961346.0
2012-03-28,1895842.0
2012-03-29,2344640.0
2012-03-30,485900.0
2012-04-02,493839.0
2012-04-03,1366817.0
2012-04-04,7933160.0
2012-04-05,1397992.0
2012-04-06,
2012-04-09,1500000.0
2012-04-10,2187500.0
2012-04-11,2600000.0
2012-04-12,663764.0
2012-04-13,462700.0
2012-04-16,1631600.0
2012-04-17,562322.0
2012-04-18,1740000.0
2012-04-19,2556300.0
2012-04-20,991660.0
2012-04-23,
2012-04-24,2116152.0
2012-04-25,7413120.0
2012-04-26,1468975.0
2012-04-27,185150.0
2012-04-30,2649310.0
2012-05-01,
2012-05-02,689718.0
2012-05-03,4355912.0
2012-05-04,953406.24
2012-05-07,836556.0
2012-05-08,2010720.0
2012-05-09,2765080.0
2012-05-10,592000.0
2012-05-11,1748650.0
2012-05-14,729370.0
2012-05-15,11859236.0
2012-05-16,4348581.0
2012-05-17,978122.0
2012-05-18,4219700.0
2012-05-21,2088271.0
2012-05-22,1007374.0
2012-05-23,2680481.0
2012-05-24,1757250.0
2012-05-25,946319.0
2012-05-28,1300000.0
2012-05-29,1497258.0
2012-05-30,1022520.0
2012-05-31,2822550.0
2012-06-01,1443380.0
2012-06-04,3143330.0
2012-06-05,224270.0
2012-06-06,4153403.52
2012-06-07,2700480.0
2012-06-08,1800000.0
2012-06-11,1882366.0
2012-06-12,8715107.0
2012-06-13,3455330.0
2012-06-14,4334760.0
2012-06-15,1916562.0
2012-06-18,2011746.0
2012-06-19,1185566.0
2012-06-20,9815871.0
2012-06-21,533190.0
2012-06-22,1526740.0
2012-06-25,489177.0
2012-06-26,9592080.0
2012-06-27,3524672.0
2012-06-28,4718070.0
2012-06-29,444440.0
2012-07-02,632848.0
2012-07-03,983680.0
2012-07-04,
2012-07-05,1860032.0
2012-07-06,924970.0
2012-07-09,1663720.0
2012-07-10,565616.0
2012-07-11,1583030.0
2012-07-12,10729867.48
2012-07-13,650000.0
2012-07-16,2922920.0
2012-07-17,3797576.66
2012-07-18,1900000.0
2012-07-19,2128096.0
2012-07-20,2581145.0
2012-07-23,1740281.0
2012-07-24,2942576.0
2012-07-25,1422040.0
2012-07-26,3589932.0
2012-07-27,977163.0
2012-07-30,1707000.0
2012-07-31,12284343.0
2012-08-01,3364428.0
2012-08-02,12535652.0
2012-08-03,8390026.32
2012-08-06,12679108.0
2012-08-07,1147280.0
2012-08-08,2316308.0
2012-08-09,470860.0
2012-08-10,135608.0
2012-08-13,2468575.48
2012-08-14,948717.0
2012-08-15,1360260.0
2012-08-16,2734100.0
2012-08-17,922626.0
2012-08-20,
2012-08-21,
2012-08-22,525445.0
2012-08-23,2903413.0
2012-08-24,4619608.0
2012-08-27,10900800.0
2012-08-28,3646742.0
2012-08-29,3240299.0
2012-08-30,
2012-08-31,8234344.0
2012-09-03,21280028.0
2012-09-04,13308412.4
2012-09-05,1529588.02
2012-09-06,1067949.0
2012-09-07,1604252.08
2012-09-10,1100000.0
2012-09-11,1176220.0
2012-09-12,1951670.0
2012-09-13,486910.0
2012-09-14,464832.0
2012-09-17,1648197.0
2012-09-18,5078404.0
2012-09-19,2574987.0
2012-09-20,2173871.0
2012-09-21,855368.14
2012-09-24,1739580.0
2012-09-25,142120.0
2012-09-26,800960.0
2012-09-27,1620864.0
2012-09-28,
2012-10-01,1284570.0
2012-10-02,552288.0
2012-10-03,406608.0
2012-10-04,271236.0
2012-10-05,1319166.0
2012-10-08,
2012-10-09,2333435.72
2012-10-10,1230404.0
2012-10-11,489212.0
2012-10-12,300000.0
2012-10-15,5940718.0
2012-10-16,638480.0
2012-10-17,850440.0
2012-10-18,839488.0
2012-10-19,1242120.0
2012-10-22,4952869.0
2012-10-23,1170560.0
2012-10-24,
2012-10-25,
2012-10-26,
2012-10-29,
2012-10-30,422322.0
2012-10-31,1040300.0
2012-11-01,100000.0
2012-11-02,1309952.0
