Tarih,TP_OSUVBG01
2011-07-01,128418504419.0
2011-08-01,129940176859.0
2011-09-01,126808568500.0
2011-10-01,129581096896.0
2011-11-01,127793103987.0
2011-12-01,125413460620.0
2012-01-01,126433898716.0
2012-02-01,128305643571.0
2012-03-01,128553816813.0
2012-04-01,129143558802.0
2012-05-01,127000669952.0
2012-06-01,127666587605.0
2012-07-01,125961379831.0
2012-08-01,127023966118.0
2012-09-01,129916744700.0
2012-10-01,132118921371.0
2012-11-01,135059368667.0
2012-12-01,138514336222.0
2013-01-01,140304400271.0
2013-02-01,139352210575.0
2013-03-01,138908467206.0
2013-04-01,143920537438.0
2013-05-01,142852276630.0
2013-06-01,143706483825.0
2013-07-01,145773365124.0
2013-08-01,145410041671.0
2013-09-01,147260338865.0
2013-10-01,150270795736.0
2013-11-01,150152610365.0
2013-12-01,154205782460.0
2014-01-01,153899628155.0
2014-02-01,155266017887.0
2014-03-01,157161870730.0
2014-04-01,161281433186.0
2014-05-01,160930456409.0
2014-06-01,163976998368.0
2014-07-01,164354440866.0
2014-08-01,163761092111.0
2014-09-01,161561608388.0
2014-10-01,163650072551.0
2014-11-01,164122353504.0
2014-12-01,165304936490.0
2015-01-01,161917413756.0
2015-02-01,163045533220.0
2015-03-01,164069887977.0
2015-04-01,166945774039.0
2015-05-01,172723808162.0
2015-06-01,174964838160.0
2015-07-01,176131421374.0
2015-08-01,179550171950.0
2015-09-01,183777344285.0
2015-10-01,187489333100.0
2015-11-01,187957277463.0
2015-12-01,191543697359.0
2016-01-01,191363275628.0
2016-02-01,194208583354.0
2016-03-01,199078131930.0
2016-04-01,201054259271.0
2016-05-01,200220262868.0
2016-06-01,204314567540.0
2016-07-01,203145165480.0
2016-08-01,204556719569.0
2016-09-01,204593963912.0
2016-10-01,204769131788.0
2016-11-01,202117877284.0
2016-12-01,200079632303.0
2017-01-01,200399584977.0
2017-02-01,200408829156.0
2017-03-01,200381631696.0
2017-04-01,201203204557.0
2017-05-01,205335301672.0
2017-06-01,207457328548.0
2017-07-01,209741124167.0
2017-08-01,212008073719.0
2017-09-01,210146484906.0
2017-10-01,212891594727.0
2017-11-01,212893263710.0
2017-12-01,216260241194.0
2018-01-01,220969047397.0
2018-02-01,222569582428.0
2018-03-01,220943845477.0
2018-04-01,218949302883.0
2018-05-01,216163677345.0
2018-06-01,215329219304.0
2018-07-01,215168727430.0
2018-08-01,211710371834.0
2018-09-01,208865960723.0
2018-10-01,206123141226.0
2018-11-01,206405893312.0
2018-12-01,204221882506.0
2019-01-01,203830188854.0
2019-02-01,203566184472.0
2019-03-01,204198194138.0
2019-04-01,201104181248.0
2019-05-01,199648419208.0
2019-06-01,196147429684.0
2019-07-01,192967389861.0
2019-08-01,191582539820.0
2019-09-01,190314817608.0
2019-10-01,187577195882.0
2019-11-01,188282824853.0
2019-12-01,174795085388.0
2020-01-01,163963617289.0
2020-02-01,162692727861.0
2020-03-01,162462999312.0
2020-04-01,158353035591.0
2020-05-01,157597247710.0
2020-06-01,156792902514.0
2020-07-01,158132016145.0
2020-08-01,157810607765.0
2020-09-01,156173257898.0
2020-10-01,156106502993.0
2020-11-01,155661854671.0
2020-12-01,157360826276.0
2021-01-01,157649163218.0
2021-02-01,157996121864.0
2021-03-01,154253000869.0
2021-04-01,154680666442.0
2021-05-01,156226286225.0
2021-06-01,154769660963.0
2021-07-01,154108820884.0
2021-08-01,155025617556.0
2021-09-01,153801466629.0
2021-10-01,152170315016.0
2021-11-01,149933412340.0
2021-12-01,151804298286.0
2022-01-01,151247358843.0
2022-02-01,150035179743.0
2022-03-01,149483423857.0
2022-04-01,146207787179.0
2022-05-01,145628407516.0
2022-06-01,144713010762.0
2022-07-01,145658001113.0
2022-08-01,146603109365.0
2022-09-01,144856205706.0
2022-10-01,144253626508.0
2022-11-01,144124211559.0
2022-12-01,143638553202.0
2023-01-01,143119641786.0
2023-02-01,141988022342.0
2023-03-01,141908427292.0
2023-04-01,141709579801.0
2023-05-01,140152361891.0
2023-06-01,139344698606.0
2023-07-01,141556575110.0
2023-08-01,139892423641.0
2023-09-01,141346288675.0
2023-10-01,141702148155.0
2023-11-01,146137608542.0
2023-12-01,147243401586.0
2024-01-01,145367177481.0
2024-02-01,146381096230.0
2024-03-01,147734337463.0
2024-04-01,146589733119.0
2024-05-01,149156338367.0
2024-06-01,150465065056.0
2024-07-01,153351484160.0
2024-08-01,155333890285.0
2024-09-01,156986711233.0
2024-10-01,156408077778.0
2024-11-01,154799940662.0
2024-12-01,157675573357.0
2025-01-01,160278806408.0
2025-02-01,163567305487.0
2025-03-01,168762270371.0
2025-04-01,174650187331.0
2025-05-01,178193074847.0
2025-06-01,186015601140.0
2025-07-01,188060475774.0
2025-08-01,192395817829.0
