Tarih,TP_FG_C03
2010-08-01,26084984.9
2010-09-01,25648978.5
2010-10-01,26291929.9
2010-11-01,26947314.7
2010-12-01,27299698.8
2011-01-01,28249935.4
2011-02-01,29010960.5
2011-03-01,29179251.9
2011-04-01,29086401.8
2011-05-01,29827433.8
2011-06-01,29896009.4
2011-07-01,29634711.5
2011-08-01,29806670.7
2011-09-01,30099206.3
2011-10-01,29984901.5
2011-11-01,30821586.3
2011-12-01,30908294.4
2012-01-01,31181399.7
2012-02-01,31439653.2
2012-03-01,31329745.4
2012-04-01,31585841.4
2012-05-01,31231938.0
2012-06-01,30620983.1
2012-07-01,31057855.7
2012-08-01,30869841.9
2012-09-01,31191565.6
2012-10-01,31774586.8
2012-11-01,31067337.4
2012-12-01,30868979.4
2013-01-01,31329375.5
2013-02-01,31516299.1
2013-03-01,31485637.7
2013-04-01,31240501.8
2013-05-01,30668275.0
2013-06-01,30622321.7
2013-07-01,30841561.6
2013-08-01,30623760.1
2013-09-01,30771202.2
2013-10-01,31481297.9
2013-11-01,31937100.8
2013-12-01,32167743.5
2014-01-01,32775006.1
2014-02-01,33076473.6
2014-03-01,33568044.1
2014-04-01,33664150.3
2014-05-01,33714228.5
2014-06-01,34407728.5
2014-07-01,34577531.4
2014-08-01,34598338.6
2014-09-01,34310229.4
2014-10-01,34286328.4
2014-11-01,34993096.6
2014-12-01,36044477.5
2015-01-01,36233555.0
2015-02-01,36605201.3
2015-03-01,36765973.2
2015-04-01,37384768.0
2015-05-01,37795591.3
2015-06-01,37516881.8
2015-07-01,37487209.7
2015-08-01,37927653.1
2015-09-01,38427660.9
2015-10-01,38009962.7
2015-11-01,38357876.3
2015-12-01,38339192.7
2016-01-01,38330269.7
2016-02-01,38441274.2
2016-03-01,38311290.7
2016-04-01,38236357.3
2016-05-01,39020835.6
2016-06-01,39035932.4
2016-07-01,39067790.9
2016-08-01,39524071.8
2016-09-01,39727780.4
2016-10-01,39875850.5
2016-11-01,41320944.4
2016-12-01,42653914.2
2017-01-01,43388678.0
2017-02-01,43556906.9
2017-03-01,44080440.5
2017-04-01,43783776.9
2017-05-01,44246393.9
2017-06-01,44559970.4
2017-07-01,44735317.5
2017-08-01,43908483.8
2017-09-01,44591082.3
2017-10-01,43669172.2
2017-11-01,44071228.6
2017-12-01,44286612.8
2018-01-01,43646351.6
2018-02-01,44122825.3
2018-03-01,44719292.0
2018-04-01,45698483.1
2018-05-01,45583060.3
2018-06-01,46956657.1
2018-07-01,46457548.0
2018-08-01,48471686.6
2018-09-01,49031788.3
2018-10-01,48455210.8
2018-11-01,50079014.8
2018-12-01,48876360.6
2019-01-01,49302288.6
2019-02-01,50118673.7
2019-03-01,50841544.7
2019-04-01,50846985.0
2019-05-01,53825419.5
2019-06-01,52421593.4
2019-07-01,52885103.6
2019-08-01,51726713.5
2019-09-01,52145134.3
2019-10-01,53508532.7
2019-11-01,54125759.0
2019-12-01,54956058.0
2020-01-01,55744972.4
2020-02-01,57576508.5
2020-03-01,58817297.3
2020-04-01,58326499.3
2020-05-01,57903983.4
2020-06-01,56909064.2
2020-07-01,57216407.4
2020-08-01,57372797.9
2020-09-01,60380198.1
2020-10-01,63024001.7
2020-11-01,64104175.4
2020-12-01,68146421.9
2021-01-01,68463065.9
2021-02-01,68797379.9
2021-03-01,72043708.1
2021-04-01,71211237.2
2021-05-01,73385577.5
2021-06-01,73636012.9
2021-07-01,79980167.7
2021-08-01,80039505.7
2021-09-01,81411311.7
2021-10-01,80073744.2
2021-11-01,83298046.5
2021-12-01,88538880.4
2022-01-01,82760863.4
2022-02-01,86359553.6
2022-03-01,104981093.3
2022-04-01,102832439.5
2022-05-01,103082858.1
2022-06-01,108577599.5
2022-07-01,115122855.1
2022-08-01,128902814.8
2022-09-01,131474783.5
2022-10-01,163724013.9
2022-11-01,169822668.5
2022-12-01,169822668.5
2023-01-01,211653682.5
2023-02-01,214201247.8
2023-03-01,243691243.1
2023-04-01,283282500.7
2023-05-01,343927412.8
2023-06-01,358411842.9
2023-07-01,371195516.0
2023-08-01,384753676.7
2023-09-01,389743131.6
2023-10-01,396484715.9
2023-11-01,393034064.5
2023-12-01,389852812.3
2024-01-01,397252928.1
2024-02-01,403985407.0
2024-03-01,417334280.3
2024-04-01,424548279.6
2024-05-01,459815061.0
2024-06-01,493695186.5
2024-07-01,470886024.9
2024-08-01,480020378.2
2024-09-01,512785744.7
2024-10-01,512983066.9
2024-11-01,554443077.2
2024-12-01,534428845.1
2025-01-01,545752326.0
2025-02-01,551809541.9
2025-03-01,548134576.1
2025-04-01,566198704.0
2025-05-01,565303268.1
2025-06-01,572230641.1
2025-07-01,588658411.0
2025-08-01,583797355.9
2025-09-01,599886429.1
