Tarih,TP_PBD_K23
2018-09-01,21.0
2018-10-01,21.0
2018-11-01,21.0
2018-12-01,21.0
2019-01-01,1.0
2019-02-01,1.0
2019-03-01,1.0
2019-04-01,1.0
2019-05-01,1.0
2019-06-01,1.0
2019-07-01,1.0
2019-08-01,1.0
2019-09-01,1.0
2019-10-01,1.0
2019-11-01,1.0
2019-12-01,1.0
2020-01-01,1.0
2020-02-01,1.0
2020-03-01,1.0
2020-04-01,1.0
2020-05-01,1.0
2020-06-01,1.0
2020-07-01,1.0
2020-08-01,1.0
2020-09-01,1.0
2020-10-01,1.0
2020-11-01,1.0
2020-12-01,1.0
2021-01-01,1.0
2021-02-01,1.0
2021-03-01,1.0
2021-04-01,1.0
2021-05-01,1.0
2021-06-01,1.0
2021-07-01,1.0
2021-08-01,1.0
2021-09-01,1.0
2021-10-01,1.0
2021-11-01,1.0
2021-12-01,1.0
2022-01-01,14.0
2022-02-01,1.0
2022-03-01,1.0
2022-04-01,5.0
2022-05-01,20.0
2022-06-01,6.0
2022-07-01,5.0
2022-08-01,7.0
2022-09-01,6.0
2022-10-01,5.0
2022-11-01,5.0
2022-12-01,5.0
2023-01-01,5.0
2023-02-01,7.0
2023-03-01,6.0
2023-04-01,23.0
2023-05-01,27.0
2023-06-01,38.0
2023-07-01,26.0
2023-08-01,27.0
2023-09-01,39.0
2023-10-01,16.0
2023-11-01,35.0
2023-12-01,19.0
2024-01-01,62.0
2024-02-01,140.0
2024-03-01,81.0
2024-04-01,616.0
2024-05-01,610.0
2024-06-01,496.0
2024-07-01,278.0
2024-08-01,464.0
2024-09-01,630.0
2024-10-01,588.0
2024-11-01,910.0
2024-12-01,1740.0
2025-01-01,934.0
2025-02-01,1140.0
2025-03-01,1310.0
2025-04-01,1646.0
2025-05-01,1415.0
2025-06-01,1312.0
2025-07-01,762.0
2025-08-01,1378.0
