Tarih,TP_PBD_K38
2014-06-01,9486.0
2014-07-01,9462.0
2014-08-01,9558.0
2014-09-01,9559.0
2014-10-01,9648.0
2014-11-01,8655.0
2014-12-01,8695.0
2015-01-01,9105.0
2015-02-01,9062.0
2015-03-01,9003.0
2015-04-01,8956.0
2015-05-01,8853.0
2015-06-01,9036.0
2015-07-01,8975.0
2015-08-01,8980.0
2015-09-01,7960.0
2015-10-01,8413.0
2015-11-01,8679.0
2015-12-01,35737.0
2016-01-01,35799.0
2016-02-01,27127.0
2016-03-01,16393.0
2016-04-01,13328.0
2016-05-01,15575.0
2016-06-01,15254.0
2016-07-01,16122.0
2016-08-01,15781.0
2016-09-01,16192.0
2016-10-01,16630.0
2016-11-01,16622.0
2016-12-01,16526.0
2017-01-01,16434.0
2017-02-01,16930.0
2017-03-01,16904.0
2017-04-01,16756.0
2017-05-01,16190.0
2017-06-01,15955.0
2017-07-01,16821.0
2017-08-01,16664.0
2017-09-01,20341.0
2017-10-01,20086.0
2017-11-01,20753.0
2017-12-01,19700.0
2018-01-01,31676.0
2018-02-01,33403.0
2018-03-01,34248.0
2018-04-01,34157.0
2018-05-01,35200.0
2018-06-01,37975.0
2018-07-01,39195.0
2018-08-01,45373.0
2018-09-01,44781.0
2018-10-01,40182.0
2018-11-01,221889.0
2018-12-01,39035.0
2019-01-01,38517.0
2019-02-01,45916.0
2019-03-01,46182.0
2019-04-01,58152.0
2019-05-01,49122.0
2019-06-01,50024.0
2019-07-01,49228.0
2019-08-01,50973.0
2019-09-01,49649.0
2019-10-01,52157.0
2019-11-01,49738.0
2019-12-01,29690.0
2020-01-01,30605.0
2020-02-01,29139.0
2020-03-01,28645.0
2020-04-01,28809.0
2020-05-01,28776.0
2020-06-01,28374.0
2020-07-01,28356.0
2020-08-01,27162.0
2020-09-01,27299.0
2020-10-01,40776.0
2020-11-01,40514.0
2020-12-01,25195.0
2021-01-01,24961.0
2021-02-01,24169.0
2021-03-01,19429.0
2021-04-01,19469.0
2021-05-01,22937.0
2021-06-01,20614.0
2021-07-01,20651.0
2021-08-01,20242.0
2021-09-01,20333.0
2021-10-01,27675.0
2021-11-01,28408.0
2021-12-01,28225.0
2022-01-01,27842.0
2022-02-01,24478.0
2022-03-01,23580.0
2022-04-01,38941.0
2022-05-01,64276.0
2022-06-01,46690.0
2022-07-01,46111.0
2022-08-01,44868.0
2022-09-01,359186.0
2022-10-01,364846.0
2022-11-01,362081.0
2022-12-01,358551.0
2023-01-01,359981.0
2023-02-01,375596.0
2023-03-01,386342.0
2023-04-01,386733.0
2023-05-01,384658.0
2023-06-01,386384.0
2023-07-01,386664.0
2023-08-01,389155.0
2023-09-01,394921.0
2023-10-01,389826.0
2023-11-01,386809.0
2023-12-01,388348.0
2024-01-01,388588.0
2024-02-01,389313.0
2024-03-01,392002.0
2024-04-01,393896.0
2024-05-01,394702.0
2024-06-01,399385.0
2024-07-01,384737.0
2024-08-01,384622.0
2024-09-01,385084.0
2024-10-01,385136.0
2024-11-01,429020.0
2024-12-01,467191.0
2025-01-01,482634.0
2025-02-01,487724.0
2025-03-01,488642.0
2025-04-01,497522.0
2025-05-01,591592.0
2025-06-01,593651.0
2025-07-01,598774.0
2025-08-01,619798.0
