Tarih,TP_PBD_S03
2013-11-01,3566762.0
2013-12-01,7661237.0
2014-01-01,7504137.0
2014-02-01,7821931.0
2014-03-01,6748316.0
2014-04-01,7945916.0
2014-05-01,3719348.0
2014-06-01,7550165.0
2014-07-01,6346477.0
2014-08-01,3254561.0
2014-09-01,7183222.0
2014-10-01,8524072.0
2014-11-01,3796283.0
2014-12-01,8484063.0
2015-01-01,4440468.0
2015-02-01,4766614.0
2015-03-01,7063451.0
2015-04-01,7731937.0
2015-05-01,3192362.0
2015-06-01,7489794.0
2015-07-01,8041478.0
2015-08-01,7828508.0
2015-09-01,6947834.0
2015-10-01,3806684.0
2015-11-01,8431459.0
2015-12-01,8041033.0
2016-01-01,3944793.0
2016-02-01,9310188.0
2016-03-01,9540965.0
2016-04-01,4024778.0
2016-05-01,8272938.0
2016-06-01,9873023.0
2016-07-01,3982682.0
2016-08-01,9889061.0
2016-09-01,10522676.0
2016-10-01,9149472.0
2016-11-01,10078602.0
2016-12-01,5079784.0
2017-01-01,7074221.0
2017-02-01,7640982.0
2017-03-01,8544984.0
2017-04-01,4959210.0
2017-05-01,10088260.0
2017-06-01,7508434.0
2017-07-01,10017716.0
2017-08-01,1127459.0
2017-09-01,5421731.0
2017-10-01,11627714.0
2017-11-01,12500308.0
2017-12-01,5278280.0
2018-01-01,10980438.0
2018-02-01,12728670.0
2018-03-01,5707240.0
2018-04-01,12695158.0
2018-05-01,12094399.0
2018-06-01,5741682.0
2018-07-01,11778717.0
2018-08-01,15291182.0
2018-09-01,6244213.0
2018-10-01,12972976.0
2018-11-01,12442029.0
2018-12-01,11417468.0
2019-01-01,13184022.0
2019-02-01,14753626.0
2019-03-01,6398617.0
2019-04-01,14606752.0
2019-05-01,13122231.0
2019-06-01,7472492.0
2019-07-01,14310102.0
2019-08-01,7628153.0
2019-09-01,15178150.0
2019-10-01,15694441.0
2019-11-01,7619094.0
2019-12-01,14935754.0
2020-01-01,15779784.0
2020-02-01,8803116.0
2020-03-01,15749415.0
2020-04-01,12987144.0
2020-05-01,8908419.0
2020-06-01,13233139.0
2020-07-01,2876205.0
2020-08-01,16397454.0
2020-09-01,18456004.0
2020-10-01,9584554.0
2020-11-01,19459805.0
2020-12-01,13856801.0
2021-01-01,9488787.0
2021-02-01,12285758.0
2021-03-01,23035188.0
2021-04-01,20772256.0
2021-05-01,19684118.0
2021-06-01,22561890.0
2021-07-01,13192433.0
2021-08-01,21676555.0
2021-09-01,24366859.0
2021-10-01,10812959.0
2021-11-01,24587724.0
2021-12-01,23654392.0
2022-01-01,27845560.0
2022-02-01,21205963.0
2022-03-01,31527566.0
2022-04-01,7595448.0
2022-05-01,31041202.0
2022-06-01,35030017.0
2022-07-01,20653031.0
2022-08-01,46352320.0
2022-09-01,43046939.0
2022-10-01,44983343.0
2022-11-01,45827406.0
2022-12-01,22773853.0
2023-01-01,53574979.0
2023-02-01,68557123.0
2023-03-01,60132810.0
2023-04-01,35219189.0
2023-05-01,64325100.0
2023-06-01,12794537.0
2023-07-01,77714549.0
2023-08-01,98049576.0
2023-09-01,43993375.0
2023-10-01,91825557.0
2023-11-01,92722770.0
2023-12-01,43962373.0
2024-01-01,108075996.0
2024-02-01,137078123.0
2024-03-01,62581801.0
2024-04-01,144432758.0
2024-05-01,135619506.0
2024-06-01,69172301.0
2024-07-01,155827082.0
2024-08-01,59895900.0
2024-09-01,167785923.0
2024-10-01,167172950.0
2024-11-01,66709168.0
2024-12-01,162705268.0
2025-01-01,179533650.0
2025-02-01,200756065.0
2025-03-01,42776438.0
2025-04-01,212034523.0
2025-05-01,106097449.0
2025-06-01,224596019.0
2025-07-01,225749792.0
2025-08-01,89955386.0
