Tarih,TP_PB_SKY05
2013-11-01,7577738.0
2013-12-01,8287718.0
2014-01-01,7714605.0
2014-02-01,7045679.0
2014-03-01,6719548.0
2014-04-01,6511861.0
2014-05-01,6778054.0
2014-06-01,7080336.0
2014-07-01,7279518.0
2014-08-01,7690504.0
2014-09-01,7721617.0
2014-10-01,7454894.0
2014-11-01,7553009.0
2014-12-01,8818955.0
2015-01-01,8464591.0
2015-02-01,8638721.0
2015-03-01,8527607.0
2015-04-01,8531911.0
2015-05-01,9084622.0
2015-06-01,8460063.0
2015-07-01,8815071.0
2015-08-01,9031081.0
2015-09-01,9165717.0
2015-10-01,8998270.0
2015-11-01,9150351.0
2015-12-01,9788815.0
2016-01-01,9622711.0
2016-02-01,9160649.0
2016-03-01,8881745.0
2016-04-01,9276539.0
2016-05-01,10318031.0
2016-06-01,10172556.0
2016-07-01,10630900.0
2016-08-01,9678548.0
2016-09-01,10051019.0
2016-10-01,10263773.0
2016-11-01,10582995.0
2016-12-01,12120790.0
2017-01-01,10859011.0
2017-02-01,10763790.0
2017-03-01,11599605.0
2017-04-01,11922613.0
2017-05-01,11603442.0
2017-06-01,11525754.0
2017-07-01,11804532.0
2017-08-01,11672166.0
2017-09-01,12917215.0
2017-10-01,13894906.0
2017-11-01,13144916.0
2017-12-01,13677831.0
2018-01-01,12123314.0
2018-02-01,11964192.0
2018-03-01,14204998.0
2018-04-01,13408928.0
2018-05-01,14170719.0
2018-06-01,15156479.0
2018-07-01,17253825.0
2018-08-01,17470105.0
2018-09-01,14578842.0
2018-10-01,13717464.0
2018-11-01,12979779.0
2018-12-01,13677179.0
2019-01-01,12045851.0
2019-02-01,12941043.0
2019-03-01,15380136.0
2019-04-01,15777157.0
2019-05-01,13673429.0
2019-06-01,14940194.0
2019-07-01,14427680.0
2019-08-01,17143385.0
2019-09-01,15729322.0
2019-10-01,18017325.0
2019-11-01,18209490.0
2019-12-01,22960887.0
2020-01-01,23892288.0
2020-02-01,22908044.0
2020-03-01,33100539.0
2020-04-01,33824899.0
2020-05-01,33587636.0
2020-06-01,36748003.0
2020-07-01,36109125.0
2020-08-01,34996203.0
2020-09-01,30257039.0
2020-10-01,32850770.0
2020-11-01,26802539.0
2020-12-01,25921084.0
2021-01-01,25087820.0
2021-02-01,26437628.0
2021-03-01,36904427.0
2021-04-01,32394747.0
2021-05-01,34306654.0
2021-06-01,33665149.0
2021-07-01,31910266.0
2021-08-01,30860109.0
2021-09-01,35346254.0
2021-10-01,42414511.0
2021-11-01,53767011.0
2021-12-01,49414984.0
2022-01-01,45082967.0
2022-02-01,44259086.0
2022-03-01,47876585.0
2022-04-01,51276856.0
2022-05-01,52984752.0
2022-06-01,55681757.0
2022-07-01,56962717.0
2022-08-01,59221678.0
2022-09-01,60187269.0
2022-10-01,67580191.0
2022-11-01,72348751.0
2022-12-01,91657405.0
2023-01-01,79919626.0
2023-02-01,86770653.0
2023-03-01,93454623.0
2023-04-01,93410915.0
2023-05-01,80549600.0
2023-06-01,92250201.0
2023-07-01,89373275.0
2023-08-01,91486261.0
2023-09-01,98280692.0
2023-10-01,94449382.0
2023-11-01,91570035.0
2023-12-01,101939779.0
2024-01-01,93905553.0
2024-02-01,96451684.0
2024-03-01,93106047.0
2024-04-01,95132537.0
2024-05-01,101677600.0
2024-06-01,107332107.0
2024-07-01,111941635.0
2024-08-01,116216707.0
2024-09-01,119332138.0
2024-10-01,126897978.0
2024-11-01,123939158.0
2024-12-01,149535366.0
2025-01-01,130041650.0
2025-02-01,138189475.0
2025-03-01,148537417.0
2025-04-01,150917174.0
2025-05-01,155641698.0
2025-06-01,152305079.0
2025-07-01,163673355.0
2025-08-01,173831461.0
