Tarih,TP_PB_SKV34
2014-06-01,173165.0
2014-07-01,173317.0
2014-08-01,164509.0
2014-09-01,221449.0
2014-10-01,221674.0
2014-11-01,222005.0
2014-12-01,245369.0
2015-01-01,245550.0
2015-02-01,245493.0
2015-03-01,245468.0
2015-04-01,371236.0
2015-05-01,376237.0
2015-06-01,376142.0
2015-07-01,376095.0
2015-08-01,376056.0
2015-09-01,373367.0
2015-10-01,373355.0
2015-11-01,373595.0
2015-12-01,373596.0
2016-01-01,373616.0
2016-02-01,374357.0
2016-03-01,374338.0
2016-04-01,373242.0
2016-05-01,373263.0
2016-06-01,373256.0
2016-07-01,320845.0
2016-08-01,370310.0
2016-09-01,365350.0
2016-10-01,365330.0
2016-11-01,365440.0
2016-12-01,370467.0
2017-01-01,370477.0
2017-02-01,489385.0
2017-03-01,489100.0
2017-04-01,489139.0
2017-05-01,394980.0
2017-06-01,398769.0
2017-07-01,397647.0
2017-08-01,397647.0
2017-09-01,397647.0
2017-10-01,397644.0
2017-11-01,397644.0
2017-12-01,397647.0
2018-01-01,397647.0
2018-02-01,397647.0
2018-03-01,400889.0
2018-04-01,400889.0
2018-05-01,400889.0
2018-06-01,400889.0
2018-07-01,395889.0
2018-08-01,395889.0
2018-09-01,395889.0
2018-10-01,395889.0
2018-11-01,395889.0
2018-12-01,547950.0
2019-01-01,547950.0
2019-02-01,547950.0
2019-03-01,555608.0
2019-04-01,564851.0
2019-05-01,564851.0
2019-06-01,578751.0
2019-07-01,578751.0
2019-08-01,578751.0
2019-09-01,572509.0
2019-10-01,572559.0
2019-11-01,572560.0
2019-12-01,572561.0
2020-01-01,736978.0
2020-02-01,736977.0
2020-03-01,736977.0
2020-04-01,736978.0
2020-05-01,1488773.0
2020-06-01,1481115.0
2020-07-01,1481115.0
2020-08-01,1481115.0
2020-09-01,1481115.0
2020-10-01,1481115.0
2020-11-01,1481115.0
2020-12-01,1481115.0
2021-01-01,1481115.0
2021-02-01,1481115.0
2021-03-01,48436.0
2021-04-01,48436.0
2021-05-01,26535.0
2021-06-01,48436.0
2021-07-01,48436.0
2021-08-01,26535.0
2021-09-01,23780.0
2021-10-01,23780.0
2021-11-01,23780.0
2021-12-01,23780.0
2022-01-01,23780.0
2022-02-01,23780.0
2022-03-01,23780.0
2022-04-01,23780.0
2022-05-01,23780.0
2022-06-01,23780.0
2022-07-01,23780.0
2022-08-01,23780.0
2022-09-01,23780.0
2022-10-01,23780.0
2022-11-01,23780.0
2022-12-01,23780.0
2023-01-01,23780.0
2023-02-01,23780.0
2023-03-01,146280.0
2023-04-01,146280.0
2023-05-01,146280.0
2023-06-01,146280.0
2023-07-01,146280.0
2023-08-01,146280.0
2023-09-01,146280.0
2023-10-01,146280.0
2023-11-01,366280.0
2023-12-01,366280.0
2024-01-01,388780.0
2024-02-01,388780.0
2024-03-01,388780.0
2024-04-01,618780.0
2024-05-01,618780.0
2024-06-01,618780.0
2024-07-01,573780.0
2024-08-01,573780.0
2024-09-01,123780.0
2024-10-01,123780.0
2024-11-01,323780.0
2024-12-01,323780.0
2025-01-01,323780.0
2025-02-01,8823780.0
2025-03-01,8823780.0
2025-04-01,8823780.0
2025-05-01,8898780.0
2025-06-01,8898780.0
2025-07-01,8398780.0
2025-08-01,8398780.0
