Tarih,TP_PB_SKV01
2013-11-01,11481531.0
2013-12-01,13213696.0
2014-01-01,13351025.0
2014-02-01,13094817.0
2014-03-01,13499094.0
2014-04-01,13305201.0
2014-05-01,13197058.0
2014-06-01,15130779.0
2014-07-01,14723465.0
2014-08-01,13422400.0
2014-09-01,14553822.0
2014-10-01,14037141.0
2014-11-01,13396243.0
2014-12-01,14356585.0
2015-01-01,14620106.0
2015-02-01,14971930.0
2015-03-01,15733911.0
2015-04-01,15952143.0
2015-05-01,15929170.0
2015-06-01,14603505.0
2015-07-01,15391893.0
2015-08-01,16857050.0
2015-09-01,16623155.0
2015-10-01,15113405.0
2015-11-01,15718381.0
2015-12-01,15376412.0
2016-01-01,15201894.0
2016-02-01,15124515.0
2016-03-01,14555625.0
2016-04-01,15414561.0
2016-05-01,16140101.0
2016-06-01,16676109.0
2016-07-01,16242370.0
2016-08-01,15767811.0
2016-09-01,15820608.0
2016-10-01,16847586.0
2016-11-01,17558412.0
2016-12-01,17349056.0
2017-01-01,16706567.0
2017-02-01,16601759.0
2017-03-01,17073758.0
2017-04-01,16102633.0
2017-05-01,17297624.0
2017-06-01,17673674.0
2017-07-01,17951150.0
2017-08-01,18028923.0
2017-09-01,18170870.0
2017-10-01,19049583.0
2017-11-01,19813867.0
2017-12-01,20568326.0
2018-01-01,19673770.0
2018-02-01,20310678.0
2018-03-01,20564992.0
2018-04-01,20989297.0
2018-05-01,22798777.0
2018-06-01,21498334.0
2018-07-01,22735879.0
2018-08-01,23642212.0
2018-09-01,21511672.0
2018-10-01,22242407.0
2018-11-01,21677556.0
2018-12-01,24356050.0
2019-01-01,26577152.0
2019-02-01,23348355.0
2019-03-01,24812221.0
2019-04-01,26656852.0
2019-05-01,25957058.0
2019-06-01,24892699.0
2019-07-01,25574527.0
2019-08-01,29365365.0
2019-09-01,30006453.0
2019-10-01,33342305.0
2019-11-01,32528418.0
2019-12-01,35165797.0
2020-01-01,36226936.0
2020-02-01,37874685.0
2020-03-01,30815209.0
2020-04-01,26478866.0
2020-05-01,27058576.0
2020-06-01,26388455.0
2020-07-01,31477547.0
2020-08-01,35979881.0
2020-09-01,46160037.0
2020-10-01,50615846.0
2020-11-01,54972586.0
2020-12-01,55515146.0
2021-01-01,58762908.0
2021-02-01,60389361.0
2021-03-01,66117693.0
2021-04-01,65009007.0
2021-05-01,72137654.0
2021-06-01,80207597.0
2021-07-01,74952837.0
2021-08-01,79204707.0
2021-09-01,90655868.0
2021-10-01,97719328.0
2021-11-01,128073003.0
2021-12-01,131548750.0
2022-01-01,131115020.0
2022-02-01,133980077.0
2022-03-01,137134920.0
2022-04-01,137646631.0
2022-05-01,156713176.0
2022-06-01,161703540.0
2022-07-01,175491870.0
2022-08-01,174466786.0
2022-09-01,181418468.0
2022-10-01,187632073.0
2022-11-01,192499443.0
2022-12-01,181453698.0
2023-01-01,190168402.0
2023-02-01,167436365.0
2023-03-01,179509680.0
2023-04-01,190970019.0
2023-05-01,182209844.0
2023-06-01,226347376.0
2023-07-01,256344212.0
2023-08-01,293299285.0
2023-09-01,312542665.0
2023-10-01,317646180.0
2023-11-01,350707187.0
2023-12-01,386309848.0
2024-01-01,371663476.0
2024-02-01,406970629.0
2024-03-01,408351780.0
2024-04-01,399308205.0
2024-05-01,427072880.0
2024-06-01,424847876.0
2024-07-01,419543534.0
2024-08-01,473300220.0
2024-09-01,472348594.0
2024-10-01,481986106.0
2024-11-01,496794215.0
2024-12-01,537042739.0
2025-01-01,590573982.0
2025-02-01,569769067.0
2025-03-01,596509990.0
2025-04-01,589648857.0
2025-05-01,603471267.0
2025-06-01,651464100.0
2025-07-01,670071577.0
2025-08-01,726941550.0
