Tarih,TP_PB_SKY19
2014-06-01,302008.0
2014-07-01,374327.0
2014-08-01,76655.0
2014-09-01,63072.0
2014-10-01,63070.0
2014-11-01,67079.0
2014-12-01,34002.0
2015-01-01,119338.0
2015-02-01,213764.0
2015-03-01,71221.0
2015-04-01,68191.0
2015-05-01,46650.0
2015-06-01,152070.0
2015-07-01,335314.0
2015-08-01,137642.0
2015-09-01,420780.0
2015-10-01,188017.0
2015-11-01,430392.0
2015-12-01,166895.0
2016-01-01,219386.0
2016-02-01,312556.0
2016-03-01,162157.0
2016-04-01,161739.0
2016-05-01,203525.0
2016-06-01,228000.0
2016-07-01,253422.0
2016-08-01,270912.0
2016-09-01,349305.0
2016-10-01,436421.0
2016-11-01,1148523.0
2016-12-01,546981.0
2017-01-01,661134.0
2017-02-01,854089.0
2017-03-01,660054.0
2017-04-01,712216.0
2017-05-01,753954.0
2017-06-01,762876.0
2017-07-01,1020324.0
2017-08-01,939165.0
2017-09-01,984199.0
2017-10-01,934191.0
2017-11-01,1264377.0
2017-12-01,1302113.0
2018-01-01,1421389.0
2018-02-01,1469818.0
2018-03-01,1866488.0
2018-04-01,2238575.0
2018-05-01,1802086.0
2018-06-01,1738653.0
2018-07-01,1970250.0
2018-08-01,1687002.0
2018-09-01,2215525.0
2018-10-01,2059715.0
2018-11-01,2044196.0
2018-12-01,1734909.0
2019-01-01,1179932.0
2019-02-01,1212715.0
2019-03-01,782551.0
2019-04-01,711764.0
2019-05-01,872784.0
2019-06-01,887193.0
2019-07-01,795599.0
2019-08-01,704789.0
2019-09-01,1143127.0
2019-10-01,975565.0
2019-11-01,684649.0
2019-12-01,697662.0
2020-01-01,977901.0
2020-02-01,1199271.0
2020-03-01,1301814.0
2020-04-01,2542146.0
2020-05-01,2249931.0
2020-06-01,1887475.0
2020-07-01,1906390.0
2020-08-01,1525020.0
2020-09-01,2922810.0
2020-10-01,2724251.0
2020-11-01,2770829.0
2020-12-01,2788043.0
2021-01-01,2917510.0
2021-02-01,4112905.0
2021-03-01,4155037.0
2021-04-01,3382929.0
2021-05-01,4623448.0
2021-06-01,2720746.0
2021-07-01,2658349.0
2021-08-01,2081021.0
2021-09-01,2659231.0
2021-10-01,2204719.0
2021-11-01,2281187.0
2021-12-01,2387368.0
2022-01-01,5099152.0
2022-02-01,3994386.0
2022-03-01,9790522.0
2022-04-01,9627513.0
2022-05-01,9963475.0
2022-06-01,20425013.0
2022-07-01,27918703.0
2022-08-01,27313589.0
2022-09-01,33353565.0
2022-10-01,33797788.0
2022-11-01,33997668.0
2022-12-01,33639873.0
2023-01-01,34970362.0
2023-02-01,41551593.0
2023-03-01,48753631.0
2023-04-01,46077383.0
2023-05-01,52629040.0
2023-06-01,33916131.0
2023-07-01,35273454.0
2023-08-01,36247415.0
2023-09-01,34979268.0
2023-10-01,37492829.0
2023-11-01,43166951.0
2023-12-01,45191487.0
2024-01-01,53997909.0
2024-02-01,48962204.0
2024-03-01,45102828.0
2024-04-01,43698133.0
2024-05-01,43389691.0
2024-06-01,39587002.0
2024-07-01,40683749.0
2024-08-01,30564398.0
2024-09-01,33282074.0
2024-10-01,34927966.0
2024-11-01,21434603.0
2024-12-01,28348085.0
2025-01-01,27625719.0
2025-02-01,30059133.0
2025-03-01,29932550.0
2025-04-01,23029391.0
2025-05-01,30415290.0
2025-06-01,29597905.0
2025-07-01,28197958.0
2025-08-01,38702421.0
