Tarih,TP_FG_B01_95
2018-04-01,17354.3
2018-05-01,17499.7
2018-06-01,17722.0
2018-07-01,17813.4
2018-08-01,18211.0
2018-09-01,18947.3
2018-10-01,19605.0
2018-11-01,19558.0
2018-12-01,19530.9
2019-01-01,19753.8
2019-02-01,19948.1
2019-03-01,20098.2
2019-04-01,20662.8
2019-05-01,20872.8
2019-06-01,20668.1
2019-07-01,20677.1
2019-08-01,21199.4
2019-09-01,21435.3
2019-10-01,21816.8
2019-11-01,21914.7
2019-12-01,22149.3
2020-01-01,22278.1
2020-02-01,22530.4
2020-03-01,22604.2
2020-04-01,22838.6
2020-05-01,23332.7
2020-06-01,23348.3
2020-07-01,23450.1
2020-08-01,23589.1
2020-09-01,23934.8
2020-10-01,24521.4
2020-11-01,24997.1
2020-12-01,25337.7
2021-01-01,25632.0
2021-02-01,26012.0
2021-03-01,26305.1
2021-04-01,26570.7
2021-05-01,27015.4
2021-06-01,27113.1
2021-07-01,27525.9
2021-08-01,28044.3
2021-09-01,28667.7
2021-10-01,29611.7
2021-11-01,31007.8
2021-12-01,33998.8
2022-01-01,38682.3
2022-02-01,40401.4
2022-03-01,42942.3
2022-04-01,47819.9
2022-05-01,50612.3
2022-06-01,52651.3
2022-07-01,54805.7
2022-08-01,56063.3
2022-09-01,59462.2
2022-10-01,61819.6
2022-11-01,63736.2
2022-12-01,65608.6
2023-01-01,69503.0
2023-02-01,72167.0
2023-03-01,74296.6
2023-04-01,77690.2
2023-05-01,78978.8
2023-06-01,81709.5
2023-07-01,89750.5
2023-08-01,97643.6
2023-09-01,102977.9
2023-10-01,106782.1
2023-11-01,110832.3
2023-12-01,114738.1
2024-01-01,122445.2
2024-02-01,127429.5
2024-03-01,132432.7
2024-04-01,138914.3
2024-05-01,143900.5
2024-06-01,148822.9
2024-07-01,155084.9
2024-08-01,157764.7
2024-09-01,163921.5
2024-10-01,169895.3
2024-11-01,175104.1
2024-12-01,178157.5
2025-01-01,188269.2
2025-02-01,192331.3
2025-03-01,197807.2
2025-04-01,205260.5
2025-05-01,207907.4
2025-06-01,212717.8
2025-07-01,218099.8
2025-08-01,221823.3
2025-09-01,230460.4
