Tarih,TP_FG_B08_95
2020-06-01,27543.2
2020-07-01,28546.4
2020-08-01,28860.9
2020-09-01,31412.5
2020-10-01,31552.1
2020-11-01,31494.9
2020-12-01,30478.6
2021-01-01,30485.5
2021-02-01,30475.2
2021-03-01,30409.7
2021-04-01,30570.9
2021-05-01,30438.2
2021-06-01,31291.9
2021-07-01,31640.3
2021-08-01,31976.0
2021-09-01,33918.4
2021-10-01,35123.4
2021-11-01,37036.5
2021-12-01,37412.0
2022-01-01,39385.6
2022-02-01,40273.6
2022-03-01,47281.9
2022-04-01,48707.8
2022-05-01,54624.7
2022-06-01,57108.9
2022-07-01,59646.6
2022-08-01,67989.5
2022-09-01,74555.4
2022-10-01,76525.2
2022-11-01,77698.5
2022-12-01,78087.6
2023-01-01,81344.7
2023-02-01,85098.6
2023-03-01,81502.9
2023-04-01,91261.1
2023-05-01,96665.1
2023-06-01,103426.7
2023-07-01,118592.7
2023-08-01,123469.6
2023-09-01,132582.4
2023-10-01,130756.8
2023-11-01,137991.8
2023-12-01,145035.8
2024-01-01,149115.4
2024-02-01,159150.0
2024-03-01,159471.7
2024-04-01,167253.8
2024-05-01,180403.9
2024-06-01,184912.7
2024-07-01,197332.9
2024-08-01,201497.3
2024-09-01,228179.5
2024-10-01,230787.9
2024-11-01,227848.6
2024-12-01,233179.0
2025-01-01,233413.6
2025-02-01,245769.1
2025-03-01,239529.3
2025-04-01,248731.2
2025-05-01,257234.6
2025-06-01,259494.9
2025-07-01,267968.0
2025-08-01,276338.4
2025-09-01,288677.3
