Tarih,TP_FG_B03_95
2012-02-01,13324.5
2012-03-01,13450.6
2012-04-01,13425.2
2012-05-01,13505.8
2012-06-01,13331.8
2012-07-01,13343.3
2012-08-01,13476.1
2012-09-01,13813.6
2012-10-01,13940.9
2012-11-01,13946.7
2012-12-01,14117.8
2013-01-01,14258.2
2013-02-01,14293.6
2013-03-01,14259.6
2013-04-01,14267.6
2013-05-01,14572.1
2013-06-01,14590.3
2013-07-01,14624.0
2013-08-01,14797.3
2013-09-01,15140.5
2013-10-01,15113.2
2013-11-01,15179.2
2013-12-01,15460.7
2014-01-01,15518.0
2014-02-01,15551.3
2014-03-01,15534.8
2014-04-01,15542.1
2014-05-01,15664.9
2014-06-01,15736.6
2014-07-01,16182.2
2014-08-01,16398.1
2014-09-01,16403.6
2014-10-01,16497.9
2014-11-01,16677.4
2014-12-01,16724.9
2015-01-01,17148.3
2015-02-01,17224.6
2015-03-01,17364.2
2015-04-01,17434.6
2015-05-01,17650.3
2015-06-01,17888.7
2015-07-01,17855.7
2015-08-01,18037.7
2015-09-01,18057.9
2015-10-01,18223.1
2015-11-01,18322.0
2015-12-01,18314.5
2016-01-01,18513.0
2016-02-01,18515.0
2016-03-01,18522.0
2016-04-01,18483.2
2016-05-01,18570.6
2016-06-01,18839.5
2016-07-01,18836.4
2016-08-01,18849.5
2016-09-01,18914.1
2016-10-01,19027.6
2016-11-01,19224.3
2016-12-01,19388.0
2017-01-01,19794.2
2017-02-01,19898.5
2017-03-01,19949.0
2017-04-01,19828.7
2017-05-01,19824.0
2017-06-01,19847.3
2017-07-01,20079.6
2017-08-01,20245.2
2017-09-01,20396.2
2017-10-01,20572.9
2017-11-01,20739.4
2017-12-01,20811.6
2018-01-01,21406.8
2018-02-01,21318.3
2018-03-01,21351.9
2018-04-01,21533.6
2018-05-01,21871.7
2018-06-01,21906.1
2018-07-01,22127.2
2018-08-01,23058.5
2018-09-01,23327.8
2018-10-01,23676.1
2018-11-01,23468.1
2018-12-01,23285.4
2019-01-01,23382.6
2019-02-01,23541.0
2019-03-01,23651.1
2019-04-01,23772.2
2019-05-01,23726.5
2019-06-01,23633.0
2019-07-01,23938.3
2019-08-01,24049.6
2019-09-01,24202.6
2019-10-01,24688.5
2019-11-01,24834.7
2019-12-01,25038.2
2020-01-01,24992.9
2020-02-01,24922.3
2020-03-01,24588.1
2020-04-01,24108.8
2020-05-01,24759.5
2020-06-01,25192.7
2020-07-01,25774.1
2020-08-01,26050.5
2020-09-01,26197.0
2020-10-01,26362.7
2020-11-01,26779.9
2020-12-01,27120.5
2021-01-01,27455.3
2021-02-01,28101.4
2021-03-01,28447.8
2021-04-01,28678.3
2021-05-01,28791.4
2021-06-01,29297.2
2021-07-01,30664.1
2021-08-01,31013.4
2021-09-01,32116.0
2021-10-01,33159.9
2021-11-01,36317.7
2021-12-01,38134.3
2022-01-01,44691.5
2022-02-01,45711.5
2022-03-01,48007.2
2022-04-01,52897.3
2022-05-01,56718.7
2022-06-01,59586.3
2022-07-01,60866.5
2022-08-01,61367.0
2022-09-01,65312.2
2022-10-01,65512.4
2022-11-01,66085.8
2022-12-01,68611.7
2023-01-01,70192.5
2023-02-01,70837.3
2023-03-01,72576.8
2023-04-01,73793.9
2023-05-01,72986.1
2023-06-01,75720.1
2023-07-01,83345.5
2023-08-01,88764.5
2023-09-01,91625.0
2023-10-01,93293.3
2023-11-01,97913.9
2023-12-01,100324.3
2024-01-01,107925.3
2024-02-01,112948.3
2024-03-01,117353.0
2024-04-01,119057.3
2024-05-01,127477.0
2024-06-01,137682.9
2024-07-01,143510.5
2024-08-01,153646.1
2024-09-01,160063.1
2024-10-01,166556.6
2024-11-01,175295.1
2024-12-01,183276.4
2025-01-01,194405.8
2025-02-01,203007.8
2025-03-01,207541.9
2025-04-01,215838.5
2025-05-01,225615.2
2025-06-01,231088.0
2025-07-01,244916.3
2025-08-01,252789.5
2025-09-01,260474.3
