Tarih,TP_FG_B07_95
2015-06-01,13048.6
2015-07-01,13118.0
2015-08-01,13102.0
2015-09-01,13079.8
2015-10-01,13017.7
2015-11-01,12977.8
2015-12-01,12979.0
2016-01-01,12956.9
2016-02-01,13224.5
2016-03-01,13339.7
2016-04-01,13353.0
2016-05-01,13443.7
2016-06-01,13403.8
2016-07-01,13515.8
2016-08-01,13463.1
2016-09-01,13707.9
2016-10-01,13744.9
2016-11-01,13630.2
2016-12-01,13858.7
2017-01-01,14037.5
2017-02-01,13965.4
2017-03-01,13874.2
2017-04-01,13934.7
2017-05-01,13960.3
2017-06-01,13875.5
2017-07-01,14599.5
2017-08-01,14679.5
2017-09-01,14719.4
2017-10-01,14814.2
2017-11-01,14949.1
2017-12-01,14968.0
2018-01-01,15572.0
2018-02-01,15364.6
2018-03-01,15503.7
2018-04-01,15651.0
2018-05-01,15746.5
2018-06-01,15865.6
2018-07-01,15867.6
2018-08-01,16193.4
2018-09-01,16406.7
2018-10-01,16421.1
2018-11-01,16007.3
2018-12-01,15888.8
2019-01-01,16226.9
2019-02-01,16222.0
2019-03-01,16409.3
2019-04-01,16798.3
2019-05-01,17108.1
2019-06-01,16850.2
2019-07-01,16925.5
2019-08-01,16793.4
2019-09-01,18128.6
2019-10-01,18140.9
2019-11-01,18114.1
2019-12-01,18077.9
2020-01-01,18075.3
2020-02-01,19846.7
2020-03-01,19298.5
2020-04-01,19275.1
2020-05-01,21085.0
2020-06-01,20580.6
2020-07-01,20750.0
2020-08-01,20568.4
2020-09-01,20364.1
2020-10-01,20396.7
2020-11-01,20670.8
2020-12-01,20792.0
2021-01-01,21788.3
2021-02-01,21784.0
2021-03-01,21716.0
2021-04-01,21717.2
2021-05-01,22238.7
2021-06-01,22843.8
2021-07-01,22853.8
2021-08-01,23899.6
2021-09-01,23818.7
2021-10-01,24090.2
2021-11-01,24908.9
2021-12-01,26476.3
2022-01-01,33543.8
2022-02-01,35397.7
2022-03-01,38272.3
2022-04-01,47438.3
2022-05-01,49233.9
2022-06-01,51774.7
2022-07-01,49420.2
2022-08-01,48842.9
2022-09-01,48463.8
2022-10-01,48573.3
2022-11-01,48639.5
2022-12-01,47136.3
2023-01-01,58418.5
2023-02-01,58678.9
2023-03-01,58780.4
2023-04-01,59555.4
2023-05-01,59497.4
2023-06-01,62537.3
2023-07-01,70538.2
2023-08-01,93314.8
2023-09-01,93665.3
2023-10-01,91481.2
2023-11-01,91007.7
2023-12-01,91967.4
2024-01-01,110976.4
2024-02-01,110717.7
2024-03-01,111889.4
2024-04-01,114377.6
2024-05-01,113863.3
2024-06-01,118422.9
2024-07-01,131231.8
2024-08-01,132522.8
2024-09-01,132059.5
2024-10-01,131244.1
2024-11-01,130175.2
2024-12-01,131174.5
2025-01-01,167797.0
2025-02-01,165222.0
2025-03-01,170116.7
2025-04-01,167361.5
2025-05-01,171635.1
2025-06-01,171666.4
2025-07-01,171598.9
2025-08-01,174762.8
2025-09-01,205026.8
