Tarih,TP_FG_B05_95
2011-02-01,4371.8
2011-03-01,4503.7
2011-04-01,6190.9
2011-05-01,6338.4
2011-06-01,6495.9
2011-07-01,5051.8
2011-08-01,4972.0
2011-09-01,5051.1
2011-10-01,6348.9
2011-11-01,6353.5
2011-12-01,6306.8
2012-01-01,4928.6
2012-02-01,4837.1
2012-03-01,4999.5
2012-04-01,6673.7
2012-05-01,6824.8
2012-06-01,6985.8
2012-07-01,5314.3
2012-08-01,5213.7
2012-09-01,5428.1
2012-10-01,7048.9
2012-11-01,7038.5
2012-12-01,6987.5
2013-01-01,5283.3
2013-02-01,5178.6
2013-03-01,5347.1
2013-04-01,7214.7
2013-05-01,7422.9
2013-06-01,7708.7
2013-07-01,5980.8
2013-08-01,5887.3
2013-09-01,6263.7
2013-10-01,7449.8
2013-11-01,7335.7
2013-12-01,7047.6
2014-01-01,5915.9
2014-02-01,5820.1
2014-03-01,6030.5
2014-04-01,7874.6
2014-05-01,8080.6
2014-06-01,8280.8
2014-07-01,6576.2
2014-08-01,6551.9
2014-09-01,7153.1
2014-10-01,8330.3
2014-11-01,8198.7
2014-12-01,7938.3
2015-01-01,6579.3
2015-02-01,6448.6
2015-03-01,6396.9
2015-04-01,7253.3
2015-05-01,7725.9
2015-06-01,7757.4
2015-07-01,7287.4
2015-08-01,6977.2
2015-09-01,7217.3
2015-10-01,7734.7
2015-11-01,8021.0
2015-12-01,7942.7
2016-01-01,6967.5
2016-02-01,6504.3
2016-03-01,6757.3
2016-04-01,7464.9
2016-05-01,7975.6
2016-06-01,7968.3
2016-07-01,7536.5
2016-08-01,7038.6
2016-09-01,7527.3
2016-10-01,7885.1
2016-11-01,8094.0
2016-12-01,8065.4
2017-01-01,7120.9
2017-02-01,6750.1
2017-03-01,7073.1
2017-04-01,8065.2
2017-05-01,8586.7
2017-06-01,8650.8
2017-07-01,8394.5
2017-08-01,7996.0
2017-09-01,8233.8
2017-10-01,8868.6
2017-11-01,9024.3
2017-12-01,9014.1
2018-01-01,8195.7
2018-02-01,8165.7
2018-03-01,8479.8
2018-04-01,9633.3
2018-05-01,10313.7
2018-06-01,10404.0
2018-07-01,9940.3
2018-08-01,9579.7
2018-09-01,9938.8
2018-10-01,11304.1
2018-11-01,11351.1
2018-12-01,11244.7
2019-01-01,10545.3
2019-02-01,10411.0
2019-03-01,10706.8
2019-04-01,11786.8
2019-05-01,12026.4
2019-06-01,12039.9
2019-07-01,11455.7
2019-08-01,11106.2
2019-09-01,11275.7
2019-10-01,12459.4
2019-11-01,12207.8
2019-12-01,12154.3
2020-01-01,11171.3
2020-02-01,11123.0
2020-03-01,11549.6
2020-04-01,11904.2
2020-05-01,12829.4
2020-06-01,12999.4
2020-07-01,12650.5
2020-08-01,12390.5
2020-09-01,12637.3
2020-10-01,13308.5
2020-11-01,13055.0
2020-12-01,12982.9
2021-01-01,12452.1
2021-02-01,12498.6
2021-03-01,13015.4
2021-04-01,14080.7
2021-05-01,15135.1
2021-06-01,15025.6
2021-07-01,14556.4
2021-08-01,14597.4
2021-09-01,15138.8
2021-10-01,15503.3
2021-11-01,15866.8
2021-12-01,15963.6
2022-01-01,15902.0
2022-02-01,15597.6
2022-03-01,16231.7
2022-04-01,21071.9
2022-05-01,22529.9
2022-06-01,23006.9
2022-07-01,23612.6
2022-08-01,22866.3
2022-09-01,24840.6
2022-10-01,26823.1
2022-11-01,27042.7
2022-12-01,27363.8
2023-01-01,27134.1
2023-02-01,27159.5
2023-03-01,28605.0
2023-04-01,36912.6
2023-05-01,40327.1
2023-06-01,41618.5
2023-07-01,42590.3
2023-08-01,42732.8
2023-09-01,48928.7
2023-10-01,56429.2
2023-11-01,57831.2
2023-12-01,57940.2
2024-01-01,55699.3
2024-02-01,54857.5
2024-03-01,59772.9
2024-04-01,74027.9
2024-05-01,79031.4
2024-06-01,80937.2
2024-07-01,79289.9
2024-08-01,76325.8
2024-09-01,81418.6
2024-10-01,90721.2
2024-11-01,95842.9
2024-12-01,96849.9
2025-01-01,94019.5
2025-02-01,91733.7
2025-03-01,97880.6
2025-04-01,112606.8
2025-05-01,115331.8
2025-06-01,116096.9
2025-07-01,117346.7
2025-08-01,112348.7
2025-09-01,115218.5
