Tarih,TP_OSUVAG03
2011-07-01,2699435417.0
2011-08-01,2714392093.0
2011-09-01,2642331473.0
2011-10-01,2677527254.0
2011-11-01,2562958295.0
2011-12-01,2513905484.0
2012-01-01,2616409126.0
2012-02-01,2725431632.0
2012-03-01,2764954495.0
2012-04-01,2886776972.0
2012-05-01,2812598898.0
2012-06-01,2863600845.0
2012-07-01,2973507530.0
2012-08-01,3441124118.0
2012-09-01,3475550044.0
2012-10-01,3493582514.0
2012-11-01,3557181243.0
2012-12-01,3978226357.0
2013-01-01,4094237361.0
2013-02-01,4133552803.0
2013-03-01,4202633883.0
2013-04-01,4913578364.0
2013-05-01,4838883550.0
2013-06-01,4810350568.0
2013-07-01,4881105041.0
2013-08-01,4976499724.0
2013-09-01,5424369219.0
2013-10-01,5532315113.0
2013-11-01,5861541569.0
2013-12-01,5940288775.0
2014-01-01,5895539507.0
2014-02-01,5976260984.0
2014-03-01,6044183550.0
2014-04-01,6120165188.0
2014-05-01,6098175349.0
2014-06-01,6081528363.0
2014-07-01,6200539513.0
2014-08-01,6139824162.0
2014-09-01,6021185044.0
2014-10-01,6048041983.0
2014-11-01,6149820917.0
2014-12-01,6242244452.0
2015-01-01,6228785603.0
2015-02-01,6196341586.0
2015-03-01,6165523763.0
2015-04-01,6141728800.0
2015-05-01,6445403594.0
2015-06-01,6474042007.0
2015-07-01,6653724969.0
2015-08-01,6857952153.0
2015-09-01,6847334118.0
2015-10-01,7370166352.0
2015-11-01,7202284389.0
2015-12-01,7435130601.0
2016-01-01,7436890630.0
2016-02-01,7597361245.0
2016-03-01,7809557903.0
2016-04-01,7831466517.0
2016-05-01,7833749591.0
2016-06-01,8147604822.0
2016-07-01,8223466301.0
2016-08-01,8443979792.0
2016-09-01,8545394167.0
2016-10-01,8653796275.0
2016-11-01,8678514580.0
2016-12-01,8776064745.0
2017-01-01,9017150825.0
2017-02-01,9056601975.0
2017-03-01,9060280874.0
2017-04-01,9150556797.0
2017-05-01,9299310916.0
2017-06-01,9536608160.0
2017-07-01,9693477152.0
2017-08-01,9914599653.0
2017-09-01,10158169587.0
2017-10-01,10316224431.0
2017-11-01,10541049584.0
2017-12-01,11152483286.0
2018-01-01,11176001414.0
2018-02-01,11208107839.0
2018-03-01,11587133567.0
2018-04-01,11675993461.0
2018-05-01,11649280384.0
2018-06-01,11661057676.0
2018-07-01,11734503383.0
2018-08-01,11719774821.0
2018-09-01,11744631629.0
2018-10-01,11666832688.0
2018-11-01,11879114869.0
2018-12-01,12138398245.0
2019-01-01,12128891328.0
2019-02-01,12068937655.0
2019-03-01,12340623835.0
2019-04-01,12267364924.0
2019-05-01,12274559187.0
2019-06-01,12271378872.0
2019-07-01,11913882709.0
2019-08-01,11915614954.0
2019-09-01,11861650539.0
2019-10-01,11964796690.0
2019-11-01,11982218955.0
2019-12-01,12034250697.0
2020-01-01,11997512373.0
2020-02-01,11991610248.0
2020-03-01,12145953127.0
2020-04-01,11977664384.0
2020-05-01,12034000392.0
2020-06-01,11969474090.0
2020-07-01,12201012682.0
2020-08-01,12259205317.0
2020-09-01,11966169686.0
2020-10-01,11962689071.0
2020-11-01,12015240111.0
2020-12-01,11925870641.0
2021-01-01,11925316915.0
2021-02-01,11902547303.0
2021-03-01,11998650765.0
2021-04-01,12130287629.0
2021-05-01,12119578598.0
2021-06-01,11972057888.0
2021-07-01,11943781959.0
2021-08-01,12006363613.0
2021-09-01,12023536697.0
2021-10-01,11804812527.0
2021-11-01,11742133409.0
2021-12-01,11722611298.0
2022-01-01,11633311018.0
2022-02-01,11628626514.0
2022-03-01,11533879015.0
2022-04-01,11178504463.0
2022-05-01,11232115817.0
2022-06-01,11052536293.0
2022-07-01,10860093943.0
2022-08-01,10782537172.0
2022-09-01,10726538131.0
2022-10-01,10617471049.0
2022-11-01,11015577967.0
2022-12-01,10810934036.0
2023-01-01,10881499195.0
2023-02-01,10709885730.0
2023-03-01,10841388969.0
2023-04-01,10692118921.0
2023-05-01,10634324474.0
2023-06-01,9720745365.0
2023-07-01,11361969588.0
2023-08-01,10155166274.0
2023-09-01,9992669276.0
2023-10-01,9753295741.0
2023-11-01,9961494254.0
2023-12-01,10011524082.0
2024-01-01,9750071399.0
2024-02-01,9727866612.0
2024-03-01,9705267624.0
2024-04-01,9419780705.0
2024-05-01,9416413233.0
2024-06-01,9301809920.0
2024-07-01,9343308992.0
2024-08-01,9534656381.0
2024-09-01,9588007396.0
2024-10-01,9245628338.0
2024-11-01,9144360985.0
2024-12-01,8593387597.0
2025-01-01,8674612632.0
2025-02-01,8750043944.0
2025-03-01,8713863351.0
2025-04-01,8949073722.0
2025-05-01,8869511510.0
2025-06-01,8979387771.0
2025-07-01,8916280518.0
2025-08-01,9096665286.0
