Tarih,TP_OSUVAG11
2012-05-01,1787458921.0
2012-06-01,1787210591.0
2012-07-01,1810742378.0
2012-08-01,1846068632.0
2012-09-01,1879526178.0
2012-10-01,1921165165.0
2012-11-01,1922620475.0
2012-12-01,1951448545.0
2013-01-01,1947465429.0
2013-02-01,1967473104.0
2013-03-01,1938147624.0
2013-04-01,1951713360.0
2013-05-01,1988995187.0
2013-06-01,2004452405.0
2013-07-01,2011470610.0
2013-08-01,2036955064.0
2013-09-01,2028002259.0
2013-10-01,2039499439.0
2013-11-01,2032098420.0
2013-12-01,2046851899.0
2014-01-01,2023757138.0
2014-02-01,2033382493.0
2014-03-01,2021041402.0
2014-04-01,2026746169.0
2014-05-01,2015428648.0
2014-06-01,2015796698.0
2014-07-01,1977413888.0
2014-08-01,1965830429.0
2014-09-01,1920043389.0
2014-10-01,1915399696.0
2014-11-01,1910710920.0
2014-12-01,1896419168.0
2015-01-01,1827767493.0
2015-02-01,1830646451.0
2015-03-01,1784455113.0
2015-04-01,1791142681.0
2015-05-01,1817974886.0
2015-06-01,1823759208.0
2015-07-01,1781886969.0
2015-08-01,1795516145.0
2015-09-01,1770019801.0
2015-10-01,1761973887.0
2015-11-01,1742561523.0
2015-12-01,1763509639.0
2016-01-01,1726552092.0
2016-02-01,1733960267.0
2016-03-01,1722758712.0
2016-04-01,1736454898.0
2016-05-01,1727394823.0
2016-06-01,1796195994.0
2016-07-01,1768814204.0
2016-08-01,1772569144.0
2016-09-01,1772912454.0
2016-10-01,1759874772.0
2016-11-01,1783664945.0
2016-12-01,1797557507.0
2017-01-01,1772289264.0
2017-02-01,1767282719.0
2017-03-01,1752792820.0
2017-04-01,1760067989.0
2017-05-01,1770960708.0
2017-06-01,1838114194.0
2017-07-01,1814550127.0
2017-08-01,1840456305.0
2017-09-01,1806534101.0
2017-10-01,1800862679.0
2017-11-01,1810554886.0
2017-12-01,1837233548.0
2018-01-01,1831367888.0
2018-02-01,1828903423.0
2018-03-01,1825528260.0
2018-04-01,1815875571.0
2018-05-01,1796652696.0
2018-06-01,1883021200.0
2018-07-01,1851150916.0
2018-08-01,1850786521.0
2018-09-01,1830376508.0
2018-10-01,1816627309.0
2018-11-01,1816947058.0
2018-12-01,1805176235.0
2019-01-01,1844019502.0
2019-02-01,1842379770.0
2019-03-01,1807137718.0
2019-04-01,1803872582.0
2019-05-01,1807944478.0
2019-06-01,1801488281.0
2019-07-01,1757218892.0
2019-08-01,1755229187.0
2019-09-01,1722759080.0
2019-10-01,1729533849.0
2019-11-01,1725718585.0
2019-12-01,1532863159.0
2020-01-01,1490615228.0
2020-02-01,1487767424.0
2020-03-01,1476736686.0
2020-04-01,1469313216.0
2020-05-01,1482928650.0
2020-06-01,1559186619.0
2020-07-01,1554277137.0
2020-08-01,1559269464.0
2020-09-01,1531953031.0
2020-10-01,1536024956.0
2020-11-01,1539455633.0
2020-12-01,1553428508.0
2021-01-01,1526693841.0
2021-02-01,1530025290.0
2021-03-01,1526416771.0
2021-04-01,1538111833.0
2021-05-01,1550709315.0
2021-06-01,1531174466.0
2021-07-01,1523688677.0
2021-08-01,1520378777.0
2021-09-01,1546816966.0
2021-10-01,1544941718.0
2021-11-01,1535416649.0
2021-12-01,1575519999.0
2022-01-01,1564031541.0
2022-02-01,1565581287.0
2022-03-01,1567690849.0
2022-04-01,1549849471.0
2022-05-01,1556905056.0
2022-06-01,1539081557.0
2022-07-01,1523322368.0
2022-08-01,1517246697.0
2022-09-01,1494452593.0
2022-10-01,1515717702.0
2022-11-01,1524783279.0
2022-12-01,1527421722.0
2023-01-01,1528152270.0
2023-02-01,1518980957.0
2023-03-01,1511830134.0
2023-04-01,1516756470.0
2023-05-01,1507720319.0
2023-06-01,1524248783.0
2023-07-01,1519973345.0
2023-08-01,1515542477.0
2023-09-01,1492248654.0
2023-10-01,1493487941.0
2023-11-01,1504430584.0
2023-12-01,1497168120.0
2024-01-01,1483312616.0
2024-02-01,1482950822.0
2024-03-01,1463117705.0
2024-04-01,1461101758.0
2024-05-01,1473577034.0
2024-06-01,1469928927.0
2024-07-01,1467033999.0
2024-08-01,1484806811.0
2024-09-01,1465749914.0
2024-10-01,1449126559.0
2024-11-01,1468818781.0
2024-12-01,1465634576.0
2025-01-01,1459676654.0
2025-02-01,1461561009.0
2025-03-01,1512661194.0
2025-04-01,1522674216.0
2025-05-01,1539303343.0
2025-06-01,1546400326.0
2025-07-01,1539529881.0
2025-08-01,1560074004.0
