Tarih,TP_OSUVAG09
2011-10-01,2955534373.0
2011-11-01,2870958490.0
2011-12-01,2843854758.0
2012-01-01,2845426621.0
2012-02-01,2875260815.0
2012-03-01,2802893965.0
2012-04-01,2786165388.0
2012-05-01,2723092095.0
2012-06-01,2651743687.0
2012-07-01,2615825658.0
2012-08-01,2759196144.0
2012-09-01,2804129275.0
2012-10-01,2806899282.0
2012-11-01,2930833331.0
2012-12-01,2952282936.0
2013-01-01,2984281121.0
2013-02-01,2938934817.0
2013-03-01,2920579874.0
2013-04-01,2975872362.0
2013-05-01,2962705395.0
2013-06-01,2853140347.0
2013-07-01,2903691392.0
2013-08-01,2948557488.0
2013-09-01,3001246352.0
2013-10-01,3073497766.0
2013-11-01,3157061768.0
2013-12-01,3094459823.0
2014-01-01,2989451766.0
2014-02-01,2982876384.0
2014-03-01,2953285698.0
2014-04-01,2927656701.0
2014-05-01,2892596982.0
2014-06-01,2758860705.0
2014-07-01,2792274988.0
2014-08-01,2772679426.0
2014-09-01,2817062948.0
2014-10-01,2824661447.0
2014-11-01,2815008919.0
2014-12-01,2822818782.0
2015-01-01,2667085500.0
2015-02-01,2749726842.0
2015-03-01,2691858661.0
2015-04-01,2774961273.0
2015-05-01,2778775649.0
2015-06-01,2766381515.0
2015-07-01,2823116251.0
2015-08-01,2839139730.0
2015-09-01,2826629679.0
2015-10-01,2824149045.0
2015-11-01,2769766945.0
2015-12-01,2732611727.0
2016-01-01,2712752782.0
2016-02-01,2712348106.0
2016-03-01,2759324810.0
2016-04-01,2816135353.0
2016-05-01,2843046068.0
2016-06-01,2773260772.0
2016-07-01,2775718677.0
2016-08-01,3024059772.0
2016-09-01,3105289754.0
2016-10-01,3026708146.0
2016-11-01,2988085191.0
2016-12-01,2793393471.0
2017-01-01,2821862791.0
2017-02-01,2796124871.0
2017-03-01,2816371263.0
2017-04-01,2854796732.0
2017-05-01,2892769390.0
2017-06-01,2739579101.0
2017-07-01,2768945012.0
2017-08-01,2692705955.0
2017-09-01,2743178113.0
2017-10-01,2729184011.0
2017-11-01,2745119504.0
2017-12-01,2617765984.0
2018-01-01,2652985617.0
2018-02-01,2649195556.0
2018-03-01,2668361451.0
2018-04-01,2648485219.0
2018-05-01,2690485836.0
2018-06-01,2542838991.0
2018-07-01,2548206088.0
2018-08-01,2540286759.0
2018-09-01,2539391319.0
2018-10-01,2496412613.0
2018-11-01,2498154891.0
2018-12-01,2308315119.0
2019-01-01,2308671127.0
2019-02-01,2304450152.0
2019-03-01,2297298627.0
2019-04-01,2273958412.0
2019-05-01,2371582828.0
2019-06-01,2149166519.0
2019-07-01,2128462790.0
2019-08-01,2128535741.0
2019-09-01,2116024207.0
2019-10-01,2157234894.0
2019-11-01,2147645401.0
2019-12-01,2099886935.0
2020-01-01,2171893036.0
2020-02-01,2164489960.0
2020-03-01,2145814129.0
2020-04-01,2112234536.0
2020-05-01,2139394867.0
2020-06-01,1757392396.0
2020-07-01,1819822816.0
2020-08-01,1981411877.0
2020-09-01,1719254352.0
2020-10-01,1710136584.0
2020-11-01,1714395125.0
2020-12-01,1686067532.0
2021-01-01,1668829148.0
2021-02-01,1672879373.0
2021-03-01,1644303498.0
2021-04-01,1572140090.0
2021-05-01,1551779395.0
2021-06-01,1469486166.0
2021-07-01,1448105062.0
2021-08-01,1490563645.0
2021-09-01,1469398848.0
2021-10-01,1452182272.0
2021-11-01,1488106277.0
2021-12-01,1431938331.0
2022-01-01,1429032914.0
2022-02-01,1429725154.0
2022-03-01,1399047974.0
2022-04-01,1440276332.0
2022-05-01,1449884291.0
2022-06-01,1369466301.0
2022-07-01,1331113276.0
2022-08-01,1320964749.0
2022-09-01,1313591930.0
2022-10-01,1564509811.0
2022-11-01,1582908606.0
2022-12-01,1961089752.0
2023-01-01,2056171658.0
2023-02-01,2020733464.0
2023-03-01,2009422142.0
2023-04-01,2126823252.0
2023-05-01,2096548370.0
2023-06-01,2050140227.0
2023-07-01,2030357099.0
2023-08-01,2047823753.0
2023-09-01,1984831289.0
2023-10-01,1982700076.0
2023-11-01,1976580899.0
2023-12-01,2314431522.0
2024-01-01,2262516898.0
2024-02-01,2354333453.0
2024-03-01,2482525828.0
2024-04-01,2563390350.0
2024-05-01,2763181831.0
2024-06-01,2629199937.0
2024-07-01,2638692665.0
2024-08-01,2682712362.0
2024-09-01,2633656825.0
2024-10-01,2612583646.0
2024-11-01,2523285169.0
2024-12-01,2552857885.0
2025-01-01,2593253143.0
2025-02-01,2798509218.0
2025-03-01,2841094248.0
2025-04-01,2986292392.0
2025-05-01,2970285474.0
2025-06-01,2843334211.0
2025-07-01,2873710731.0
2025-08-01,2882915216.0
