Tarih,TP_OSUVAG15
2011-07-01,27410185337.0
2011-08-01,26823218642.0
2011-09-01,25877897182.0
2011-10-01,26027286628.0
2011-11-01,25374213338.0
2011-12-01,24321199332.0
2012-01-01,24093469111.0
2012-02-01,24169230332.0
2012-03-01,24287825760.0
2012-04-01,23964604591.0
2012-05-01,23492061111.0
2012-06-01,23079506820.0
2012-07-01,22386265740.0
2012-08-01,22730998609.0
2012-09-01,22815805671.0
2012-10-01,22842488372.0
2012-11-01,22892811418.0
2012-12-01,23295192834.0
2013-01-01,23412027797.0
2013-02-01,23365776649.0
2013-03-01,22755031713.0
2013-04-01,22719225949.0
2013-05-01,22448767492.0
2013-06-01,22480355082.0
2013-07-01,23375427605.0
2013-08-01,23481030691.0
2013-09-01,23680381127.0
2013-10-01,23436965396.0
2013-11-01,23305061251.0
2013-12-01,23576930996.0
2014-01-01,23542698986.0
2014-02-01,23498870730.0
2014-03-01,24318818319.0
2014-04-01,24517619649.0
2014-05-01,25140899325.0
2014-06-01,25354443606.0
2014-07-01,25243305318.0
2014-08-01,25097321474.0
2014-09-01,24052069476.0
2014-10-01,24471284255.0
2014-11-01,24551302315.0
2014-12-01,24825167778.0
2015-01-01,24214857816.0
2015-02-01,24317707029.0
2015-03-01,24274590634.0
2015-04-01,24209579444.0
2015-05-01,24726534267.0
2015-06-01,25231177326.0
2015-07-01,26057092472.0
2015-08-01,26340045596.0
2015-09-01,26304679634.0
2015-10-01,26611332223.0
2015-11-01,27486952474.0
2015-12-01,28131223946.0
2016-01-01,28124037680.0
2016-02-01,28545420932.0
2016-03-01,29208785190.0
2016-04-01,29381480460.0
2016-05-01,29371001867.0
2016-06-01,29607826043.0
2016-07-01,29616476926.0
2016-08-01,29593423966.0
2016-09-01,29909732397.0
2016-10-01,29970959471.0
2016-11-01,29674833060.0
2016-12-01,29960175891.0
2017-01-01,29779601647.0
2017-02-01,29669459479.0
2017-03-01,29753162301.0
2017-04-01,30172709653.0
2017-05-01,30530247635.0
2017-06-01,30397848982.0
2017-07-01,30871970722.0
2017-08-01,31475105414.0
2017-09-01,31261849374.0
2017-10-01,30999892159.0
2017-11-01,31260137115.0
2017-12-01,32494063882.0
2018-01-01,33287257427.0
2018-02-01,34649814772.0
2018-03-01,34756842621.0
2018-04-01,34440561274.0
2018-05-01,34136581142.0
2018-06-01,33849059395.0
2018-07-01,33910262674.0
2018-08-01,33961675132.0
2018-09-01,34173811894.0
2018-10-01,33861787987.0
2018-11-01,34260192886.0
2018-12-01,34795920237.0
2019-01-01,34711827839.0
2019-02-01,35283733399.0
2019-03-01,34800959074.0
2019-04-01,34649216733.0
2019-05-01,34679282052.0
2019-06-01,34692753378.0
2019-07-01,34263132045.0
2019-08-01,33919315580.0
2019-09-01,34289635832.0
2019-10-01,34280571120.0
2019-11-01,33897755612.0
2019-12-01,33051746977.0
2020-01-01,32440335112.0
2020-02-01,31964333395.0
2020-03-01,32442110483.0
2020-04-01,31761816911.0
2020-05-01,31809846624.0
2020-06-01,31772405495.0
2020-07-01,32089691837.0
2020-08-01,31634374198.0
2020-09-01,31347120500.0
2020-10-01,31278007904.0
2020-11-01,31504363796.0
2020-12-01,31909269298.0
2021-01-01,31776403382.0
2021-02-01,31847114437.0
2021-03-01,31096013862.0
2021-04-01,31379263207.0
2021-05-01,32770477940.0
2021-06-01,32134699539.0
2021-07-01,31756146983.0
2021-08-01,31224816192.0
2021-09-01,30913437624.0
2021-10-01,30637020825.0
2021-11-01,30048056086.0
2021-12-01,30777590937.0
2022-01-01,30566390205.0
2022-02-01,30431104118.0
2022-03-01,30191122987.0
2022-04-01,29509398905.0
2022-05-01,29413146058.0
2022-06-01,28921446182.0
2022-07-01,28396332772.0
2022-08-01,28032303549.0
2022-09-01,27663978115.0
2022-10-01,27983106761.0
2022-11-01,27762048824.0
2022-12-01,27845531891.0
2023-01-01,27967663113.0
2023-02-01,27361654479.0
2023-03-01,27548788618.0
2023-04-01,27776810292.0
2023-05-01,27654798260.0
2023-06-01,27712248100.0
2023-07-01,27839777504.0
2023-08-01,27434006059.0
2023-09-01,27709195167.0
2023-10-01,27923165433.0
2023-11-01,28474786336.0
2023-12-01,28462543833.0
2024-01-01,27611678963.0
2024-02-01,27419950632.0
2024-03-01,27501049316.0
2024-04-01,27320780991.0
2024-05-01,27642354434.0
2024-06-01,27634378254.0
2024-07-01,27759781223.0
2024-08-01,27928773984.0
2024-09-01,28563840355.0
2024-10-01,28188226789.0
2024-11-01,27270324907.0
2024-12-01,27739917605.0
2025-01-01,27798668334.0
2025-02-01,27738931677.0
2025-03-01,28025613160.0
2025-04-01,28834426242.0
2025-05-01,28271503956.0
2025-06-01,29269797840.0
2025-07-01,28970118399.0
2025-08-01,29336751648.0
