Tarih,TP_OSUVAG06
2012-09-01,332871143.0
2012-10-01,318955613.0
2012-11-01,319552039.0
2012-12-01,323200764.0
2013-01-01,329217653.0
2013-02-01,321411486.0
2013-03-01,316236610.0
2013-04-01,304015381.0
2013-05-01,302094734.0
2013-06-01,303014018.0
2013-07-01,372872471.0
2013-08-01,374619892.0
2013-09-01,377493429.0
2013-10-01,362477370.0
2013-11-01,354786956.0
2013-12-01,392070339.0
2014-01-01,388804992.0
2014-02-01,389934515.0
2014-03-01,432735383.0
2014-04-01,413734104.0
2014-05-01,403471182.0
2014-06-01,403647644.0
2014-07-01,399919884.0
2014-08-01,361327214.0
2014-09-01,415258874.0
2014-10-01,392612181.0
2014-11-01,385660993.0
2014-12-01,409072033.0
2015-01-01,387860581.0
2015-02-01,389114097.0
2015-03-01,376677255.0
2015-04-01,366928829.0
2015-05-01,356836961.0
2015-06-01,383143675.0
2015-07-01,379676085.0
2015-08-01,387649012.0
2015-09-01,386687198.0
2015-10-01,370066072.0
2015-11-01,350597051.0
2015-12-01,358630239.0
2016-01-01,358001134.0
2016-02-01,360953089.0
2016-03-01,368163600.0
2016-04-01,356720353.0
2016-05-01,343181194.0
2016-06-01,339073948.0
2016-07-01,339530585.0
2016-08-01,341562617.0
2016-09-01,338996330.0
2016-10-01,320430424.0
2016-11-01,305303693.0
2016-12-01,299669106.0
2017-01-01,304643418.0
2017-02-01,302230348.0
2017-03-01,302415981.0
2017-04-01,296632003.0
2017-05-01,293249544.0
2017-06-01,292773025.0
2017-07-01,273991638.0
2017-08-01,280048162.0
2017-09-01,259482028.0
2017-10-01,251492955.0
2017-11-01,246560855.0
2017-12-01,275234472.0
2018-01-01,283682608.0
2018-02-01,282584723.0
2018-03-01,278574483.0
2018-04-01,270085863.0
2018-05-01,253007375.0
2018-06-01,290386782.0
2018-07-01,280418400.0
2018-08-01,280235101.0
2018-09-01,265588696.0
2018-10-01,256329371.0
2018-11-01,247919365.0
2018-12-01,258696960.0
2019-01-01,258189054.0
2019-02-01,257368592.0
2019-03-01,251201011.0
2019-04-01,248619606.0
2019-05-01,256413249.0
2019-06-01,253224784.0
2019-07-01,236900677.0
2019-08-01,235855505.0
2019-09-01,218115295.0
2019-10-01,220629481.0
2019-11-01,210298953.0
2019-12-01,205711439.0
2020-01-01,202692581.0
2020-02-01,201317324.0
2020-03-01,200326653.0
2020-04-01,196752353.0
2020-05-01,190838525.0
2020-06-01,183718954.0
2020-07-01,178698840.0
2020-08-01,180869554.0
2020-09-01,162419811.0
2020-10-01,164117983.0
2020-11-01,161325155.0
2020-12-01,148695012.0
2021-01-01,146703584.0
2021-02-01,147957012.0
2021-03-01,138929598.0
2021-04-01,143289855.0
2021-05-01,139685313.0
2021-06-01,121139298.0
2021-07-01,120784441.0
2021-08-01,119700155.0
2021-09-01,106790612.0
2021-10-01,106220012.0
2021-11-01,97572012.0
2021-12-01,83157912.0
2022-01-01,81856962.0
2022-02-01,82246512.0
2022-03-01,81842262.0
2022-04-01,77307312.0
2022-05-01,77486412.0
2022-06-01,64648812.0
2022-07-01,62576261.0
2022-08-01,61260161.0
2022-09-01,59568911.0
2022-10-01,61819811.0
2022-11-01,62250000.0
2022-12-01,54765100.0
2023-01-01,56062900.0
2023-02-01,54347950.0
2023-03-01,55954750.0
2023-04-01,56886900.0
2023-05-01,53570000.0
2023-06-01,45247450.0
2023-07-01,45554550.0
2023-08-01,44865650.0
2023-09-01,43674600.0
2023-10-01,43869650.0
2023-11-01,43944000.0
2023-12-01,35031150.0
2024-01-01,34108200.0
2024-02-01,34064100.0
2024-03-01,33997950.0
2024-04-01,33749100.0
2024-05-01,32433000.0
2024-06-01,22992100.0
2024-07-01,23278050.0
2024-08-01,23946700.0
2024-09-01,23976800.0
2024-10-01,23284500.0
2024-11-01,21088000.0
2024-12-01,11995650.0
2025-01-01,11971500.0
2025-02-01,12049700.0
2025-03-01,12392400.0
2025-04-01,13093900.0
2025-05-01,11276000.0
2025-06-01,5271300.0
2025-07-01,5196600.0
2025-08-01,5243850.0
