Tarih,TP_OSUVAG07
2012-04-01,483717059.0
2012-05-01,472490453.0
2012-06-01,461823331.0
2012-07-01,471250234.0
2012-08-01,471803136.0
2012-09-01,451704334.0
2012-10-01,453237555.0
2012-11-01,454772937.0
2012-12-01,455280996.0
2013-01-01,442831564.0
2013-02-01,543722939.0
2013-03-01,550424271.0
2013-04-01,552088062.0
2013-05-01,555876919.0
2013-06-01,512307687.0
2013-07-01,506062540.0
2013-08-01,503839046.0
2013-09-01,500928628.0
2013-10-01,500210251.0
2013-11-01,524371495.0
2013-12-01,523379845.0
2014-01-01,522192402.0
2014-02-01,521261875.0
2014-03-01,520651249.0
2014-04-01,513882164.0
2014-05-01,628831726.0
2014-06-01,628554311.0
2014-07-01,618310881.0
2014-08-01,622885585.0
2014-09-01,622501047.0
2014-10-01,622484737.0
2014-11-01,622220953.0
2014-12-01,620983306.0
2015-01-01,619439598.0
2015-02-01,618066924.0
2015-03-01,727662193.0
2015-04-01,727694901.0
2015-05-01,725433348.0
2015-06-01,724971347.0
2015-07-01,724943724.0
2015-08-01,702936647.0
2015-09-01,702930159.0
2015-10-01,702897892.0
2015-11-01,700748652.0
2015-12-01,721795073.0
2016-01-01,721787213.0
2016-02-01,738428004.0
2016-03-01,738469671.0
2016-04-01,738473167.0
2016-05-01,768618929.0
2016-06-01,768548482.0
2016-07-01,768572774.0
2016-08-01,780055101.0
2016-09-01,797429422.0
2016-10-01,471593259.0
2016-11-01,468889582.0
2016-12-01,468500476.0
2017-01-01,468723986.0
2017-02-01,458809520.0
2017-03-01,459253818.0
2017-04-01,438692597.0
2017-05-01,424778391.0
2017-06-01,503815070.0
2017-07-01,506301174.0
2017-08-01,515395747.0
2017-09-01,494362948.0
2017-10-01,493178388.0
2017-11-01,484590356.0
2017-12-01,485250109.0
2018-01-01,485949735.0
2018-02-01,477688597.0
2018-03-01,477539053.0
2018-04-01,577457027.0
2018-05-01,561928390.0
2018-06-01,561152628.0
2018-07-01,558129025.0
2018-08-01,528066340.0
2018-09-01,539977898.0
2018-10-01,533471333.0
2018-11-01,528456598.0
2018-12-01,529895739.0
2019-01-01,521963425.0
2019-02-01,513533347.0
2019-03-01,506125201.0
2019-04-01,504683792.0
2019-05-01,499158451.0
2019-06-01,503007668.0
2019-07-01,495784402.0
2019-08-01,487141388.0
2019-09-01,479405649.0
2019-10-01,482517782.0
2019-11-01,475616550.0
2019-12-01,478663165.0
2020-01-01,475714828.0
2020-02-01,466475923.0
2020-03-01,463533196.0
2020-04-01,459825172.0
2020-05-01,457012628.0
2020-06-01,461084936.0
2020-07-01,461397946.0
2020-08-01,455864760.0
2020-09-01,447416392.0
2020-10-01,447460239.0
2020-11-01,443826978.0
2020-12-01,439610856.0
2021-01-01,587952764.0
2021-02-01,583062350.0
2021-03-01,564795379.0
2021-04-01,575371154.0
2021-05-01,571907794.0
2021-06-01,564183737.0
2021-07-01,554107983.0
2021-08-01,543360230.0
2021-09-01,535643962.0
2021-10-01,533922561.0
2021-11-01,515339774.0
2021-12-01,516268784.0
2022-01-01,511162042.0
2022-02-01,504866785.0
2022-03-01,498299453.0
2022-04-01,481455637.0
2022-05-01,482968116.0
2022-06-01,476143231.0
2022-07-01,455730455.0
2022-08-01,441856247.0
2022-09-01,429561952.0
2022-10-01,439182346.0
2022-11-01,442523866.0
2022-12-01,449331741.0
2023-01-01,455320342.0
2023-02-01,437984658.0
2023-03-01,438723916.0
2023-04-01,442809037.0
2023-05-01,428973002.0
2023-06-01,433918555.0
2023-07-01,428622730.0
2023-08-01,424388386.0
2023-09-01,412001705.0
2023-10-01,411263201.0
2023-11-01,416624394.0
2023-12-01,420043246.0
2024-01-01,412055728.0
2024-02-01,411701914.0
2024-03-01,406105336.0
2024-04-01,403527274.0
2024-05-01,400824826.0
2024-06-01,397874302.0
2024-07-01,392616913.0
2024-08-01,408212399.0
2024-09-01,422713924.0
2024-10-01,420507383.0
2024-11-01,408429123.0
2024-12-01,410767984.0
2025-01-01,417824422.0
2025-02-01,419458913.0
2025-03-01,483421932.0
2025-04-01,549469273.0
2025-05-01,540750371.0
2025-06-01,551631769.0
2025-07-01,542156330.0
2025-08-01,545547756.0
