Tarih,TP_PB_T35
2014-10-01,617672.0
2014-11-01,552117.0
2014-12-01,602301.0
2015-01-01,589718.0
2015-02-01,633352.0
2015-03-01,663370.0
2015-04-01,798800.0
2015-05-01,854136.0
2015-06-01,976947.0
2015-07-01,1049507.0
2015-08-01,1186678.0
2015-09-01,1454121.0
2015-10-01,1388721.0
2015-11-01,1245309.0
2015-12-01,1369494.0
2016-01-01,1388093.0
2016-02-01,1457212.0
2016-03-01,1570533.0
2016-04-01,1609218.0
2016-05-01,1815124.0
2016-06-01,1892505.0
2016-07-01,2418490.0
2016-08-01,2585149.0
2016-09-01,2679009.0
2016-10-01,2827121.0
2016-11-01,3147429.0
2016-12-01,3354592.0
2017-01-01,1408625.0
2017-02-01,1324543.0
2017-03-01,1388654.0
2017-04-01,1493294.0
2017-05-01,1479243.0
2017-06-01,1721204.0
2017-07-01,1838208.0
2017-08-01,2002170.0
2017-09-01,1821243.0
2017-10-01,1867276.0
2017-11-01,2147203.0
2017-12-01,2032464.0
2018-01-01,2623325.0
2018-02-01,2654006.0
2018-03-01,2668785.0
2018-04-01,2588962.0
2018-05-01,2452500.0
2018-06-01,2608419.0
2018-07-01,3043464.0
2018-08-01,5284404.0
2018-09-01,3830129.0
2018-10-01,3668432.0
2018-11-01,3420362.0
2018-12-01,3216434.0
2019-01-01,3293936.0
2019-02-01,3415014.0
2019-03-01,3761286.0
2019-04-01,3435948.0
2019-05-01,3430422.0
2019-06-01,3035317.0
2019-07-01,3076457.0
2019-08-01,3049474.0
2019-09-01,2931362.0
2019-10-01,2707504.0
2019-11-01,2568297.0
2019-12-01,2527095.0
2020-01-01,2431517.0
2020-02-01,2511620.0
2020-03-01,2948713.0
2020-04-01,3575223.0
2020-05-01,3635407.0
2020-06-01,3271013.0
2020-07-01,3741663.0
2020-08-01,3839742.0
2020-09-01,3817337.0
2020-10-01,4167673.0
2020-11-01,4159388.0
2020-12-01,4446641.0
2021-01-01,4075854.0
2021-02-01,4511590.0
2021-03-01,3679311.0
2021-04-01,3790631.0
2021-05-01,3990575.0
2021-06-01,3534915.0
2021-07-01,3409890.0
2021-08-01,3420182.0
2021-09-01,3519193.0
2021-10-01,3549913.0
2021-11-01,4504479.0
2021-12-01,5665243.0
2022-01-01,4331075.0
2022-02-01,5170436.0
2022-03-01,5235295.0
2022-04-01,5898566.0
2022-05-01,8254887.0
2022-06-01,10172376.0
2022-07-01,11109701.0
2022-08-01,12479520.0
2022-09-01,14079215.0
2022-10-01,15207631.0
2022-11-01,13229326.0
2022-12-01,14915626.0
2023-01-01,16277865.0
2023-02-01,16229060.0
2023-03-01,18125473.0
2023-04-01,17186091.0
2023-05-01,17153327.0
2023-06-01,15750068.0
2023-07-01,16793507.0
2023-08-01,17221292.0
2023-09-01,22588530.0
2023-10-01,28182048.0
2023-11-01,34967806.0
2023-12-01,41269259.0
2024-01-01,45479492.0
2024-02-01,48765013.0
2024-03-01,48815763.0
2024-04-01,47134117.0
2024-05-01,48474971.0
2024-06-01,47202533.0
2024-07-01,46302704.0
2024-08-01,45967466.0
2024-09-01,46419465.0
2024-10-01,46819171.0
2024-11-01,49760590.0
2024-12-01,48778326.0
2025-01-01,62094419.0
2025-02-01,55021770.0
2025-03-01,55012406.0
2025-04-01,54625774.0
2025-05-01,55711638.0
2025-06-01,64973818.0
2025-07-01,62945526.0
2025-08-01,62622639.0
