Tarih,TP_PB_V31
2017-11-01,-4996248.0
2017-12-01,-4877816.0
2018-01-01,-4755211.0
2018-02-01,-4641388.0
2018-03-01,-4229544.0
2018-04-01,-4119885.0
2018-05-01,-4021831.0
2018-06-01,-3899597.0
2018-07-01,-3777381.0
2018-08-01,-3666736.0
2018-09-01,-3533108.0
2018-10-01,-3402467.0
2018-11-01,-3287548.0
2018-12-01,-3152464.0
2019-01-01,-3018469.0
2019-02-01,-2900980.0
2019-03-01,-2767916.0
2019-04-01,-2652232.0
2019-05-01,-2549577.0
2019-06-01,-1923858.0
2019-07-01,-1801266.0
2019-08-01,-1684515.0
2019-09-01,-1540025.0
2019-10-01,-1401200.0
2019-11-01,-13277458.0
2019-12-01,-13129443.0
2020-01-01,-12972892.0
2020-02-01,-12824032.0
2020-03-01,-12660010.0
2020-04-01,-12531415.0
2020-05-01,-12433010.0
2020-06-01,-12311778.0
2020-07-01,-11645075.0
2020-08-01,-11494732.0
2020-09-01,-11292739.0
2020-10-01,-11095217.0
2020-11-01,-10927190.0
2020-12-01,-10721868.0
2021-01-01,-10511166.0
2021-02-01,-10321179.0
2021-03-01,-9489469.0
2021-04-01,-9277864.0
2021-05-01,-9094670.0
2021-06-01,-8893221.0
2021-07-01,-8693974.0
2021-08-01,-8506408.0
2021-09-01,-8251044.0
2021-10-01,-7976352.0
2021-11-01,-7745009.0
2021-12-01,-7452237.0
2022-01-01,-7134177.0
2022-02-01,-6826178.0
2022-03-01,-5644297.0
2022-04-01,-5271366.0
2022-05-01,-4959395.0
2022-06-01,-4454177.0
2022-07-01,-3912930.0
2022-08-01,-3531572.0
2022-09-01,-3011177.0
2022-10-01,-2469834.0
2022-11-01,-2047745.0
2022-12-01,-1461323.0
2023-01-01,-15826912.0
2023-02-01,-14310956.0
2023-03-01,-13783794.0
2023-04-01,-13330274.0
2023-05-01,-12815282.0
2023-06-01,-11976542.0
2023-07-01,-11111371.0
2023-08-01,-10317332.0
2023-09-01,-9187783.0
2023-10-01,-8129898.0
2023-11-01,-7208891.0
2023-12-01,-5959260.0
2024-01-01,-4639307.0
2024-02-01,-3514429.0
2024-03-01,-2417742.0
2024-04-01,-1441369.0
2024-05-01,-366401.0
2024-06-01,0.0
2024-07-01,-10893852.0
2024-08-01,-9615920.0
2024-09-01,-8214787.0
2024-10-01,-6682878.0
2024-11-01,-65052451.0
2024-12-01,-63316170.0
2025-01-01,-61502557.0
2025-02-01,-59730631.0
2025-03-01,-58072749.0
2025-04-01,-51497928.0
2025-05-01,-50182570.0
2025-06-01,-47464584.0
2025-07-01,-45095737.0
2025-08-01,-43088033.0
