Tarih,TP_PB_V22
2019-11-01,37443.0
2019-12-01,20967.0
2020-01-01,23987.0
2020-02-01,14615.0
2020-03-01,3414.0
2020-04-01,335.0
2020-05-01,812.0
2020-06-01,1352.0
2020-07-01,1883.0
2020-08-01,3059.0
2020-09-01,4964.0
2020-10-01,1248.0
2020-11-01,2586.0
2020-12-01,3321.0
2021-01-01,3418.0
2021-02-01,2881.0
2021-03-01,1348.0
2021-04-01,1674.0
2021-05-01,2710.0
2021-06-01,6572.0
2021-07-01,2833.0
2021-08-01,2827.0
2021-09-01,1294.0
2021-10-01,462.0
2021-11-01,462.0
2021-12-01,10041.0
2022-01-01,48934.0
2022-02-01,80956.0
2022-03-01,183.0
2022-04-01,178.0
2022-05-01,105.0
2022-06-01,954.0
2022-07-01,0.0
2022-08-01,0.0
2022-09-01,424.0
2022-10-01,3042.0
2022-11-01,1436.0
2022-12-01,45201.0
2023-01-01,50610.0
2023-02-01,53577.0
2023-03-01,43777.0
2023-04-01,33472.0
2023-05-01,44372.0
2023-06-01,474196.0
2023-07-01,555064.0
2023-08-01,614942.0
2023-09-01,83117.0
2023-10-01,158943.0
2023-11-01,328107.0
2023-12-01,193602.0
2024-01-01,75507.0
2024-02-01,79955.0
2024-03-01,81165.0
2024-04-01,39066.0
2024-05-01,54950.0
2024-06-01,106956.0
2024-07-01,118540.0
2024-08-01,81771.0
2024-09-01,138703.0
2024-10-01,101338.0
2024-11-01,145584.0
2024-12-01,104075.0
2025-01-01,127160.0
2025-02-01,106855.0
2025-03-01,151526.0
2025-04-01,99939.0
2025-05-01,138502.0
2025-06-01,264112.0
2025-07-01,283589.0
2025-08-01,307774.0
