Tarih,TP_PB_T34
2013-08-01,34730.0
2013-09-01,34495.0
2013-10-01,34012.0
2013-11-01,34028.0
2013-12-01,35273.0
2014-01-01,35736.0
2014-02-01,35335.0
2014-03-01,44442.0
2014-04-01,51378.0
2014-05-01,51049.0
2014-06-01,54606.0
2014-07-01,46743.0
2014-08-01,46921.0
2014-09-01,47594.0
2014-10-01,38004.0
2014-11-01,37993.0
2014-12-01,34033.0
2015-01-01,32095.0
2015-02-01,32231.0
2015-03-01,25609.0
2015-04-01,28387.0
2015-05-01,28101.0
2015-06-01,28158.0
2015-07-01,108818.0
2015-08-01,108890.0
2015-09-01,109148.0
2015-10-01,118878.0
2015-11-01,118678.0
2015-12-01,124156.0
2016-01-01,118374.0
2016-02-01,117964.0
2016-03-01,116018.0
2016-04-01,126878.0
2016-05-01,118986.0
2016-06-01,118389.0
2016-07-01,118714.0
2016-08-01,117676.0
2016-09-01,142719.0
2016-10-01,142066.0
2016-11-01,142520.0
2016-12-01,148792.0
2017-01-01,142808.0
2017-02-01,142389.0
2017-03-01,141964.0
2017-04-01,130680.0
2017-05-01,130075.0
2017-06-01,128724.0
2017-07-01,128051.0
2017-08-01,127509.0
2017-09-01,110050.0
2017-10-01,109421.0
2017-11-01,108830.0
2017-12-01,136329.0
2018-01-01,91006.0
2018-02-01,90367.0
2018-03-01,89424.0
2018-04-01,85203.0
2018-05-01,69404.0
2018-06-01,38974.0
2018-07-01,29445.0
2018-08-01,29445.0
2018-09-01,29445.0
2018-10-01,29445.0
2018-11-01,29445.0
2018-12-01,29445.0
2019-01-01,29445.0
2019-02-01,29445.0
2019-03-01,29454.0
2019-04-01,35262.0
2019-05-01,35220.0
2019-06-01,31553.0
2019-07-01,30738.0
2019-08-01,26996.0
2019-09-01,26953.0
2019-10-01,26909.0
2019-11-01,26865.0
2019-12-01,26819.0
2020-01-01,49774.0
2020-02-01,49728.0
2020-03-01,49681.0
2020-04-01,153932.0
2020-05-01,42504.0
2020-06-01,42456.0
2020-07-01,42408.0
2020-08-01,84420.0
2020-09-01,133378.0
2020-10-01,124168.0
2020-11-01,122570.0
2020-12-01,120956.0
2021-01-01,119324.0
2021-02-01,117728.0
2021-03-01,116009.0
2021-04-01,113355.0
2021-05-01,111708.0
2021-06-01,91435.0
2021-07-01,89754.0
2021-08-01,142374.0
2021-09-01,138277.0
2021-10-01,137155.0
2021-11-01,134393.0
2021-12-01,129597.0
2022-01-01,314975.0
2022-02-01,445878.0
2022-03-01,827461.0
2022-04-01,820554.0
2022-05-01,884449.0
2022-06-01,874855.0
2022-07-01,743548.0
2022-08-01,563934.0
2022-09-01,558247.0
2022-10-01,906035.0
2022-11-01,877472.0
2022-12-01,853325.0
2023-01-01,742904.0
2023-02-01,727481.0
2023-03-01,681238.0
2023-04-01,665738.0
2023-05-01,649186.0
2023-06-01,632826.0
2023-07-01,920755.0
2023-08-01,890010.0
2023-09-01,1739093.0
2023-10-01,1996106.0
2023-11-01,1947898.0
2023-12-01,1832406.0
2024-01-01,1702849.0
2024-02-01,1655128.0
2024-03-01,1596842.0
2024-04-01,1583973.0
2024-05-01,1524352.0
2024-06-01,1407678.0
2024-07-01,1316971.0
2024-08-01,1257734.0
2024-09-01,1540368.0
2024-10-01,1464202.0
2024-11-01,1394947.0
2024-12-01,1234973.0
2025-01-01,1180531.0
2025-02-01,1124677.0
2025-03-01,1069728.0
2025-04-01,1005068.0
2025-05-01,1584122.0
2025-06-01,1512676.0
2025-07-01,1448682.0
2025-08-01,3724586.0
