Tarih,TP_PB_T17
2018-03-01,420005.0
2018-04-01,102446.0
2018-05-01,24599.0
2018-06-01,483432.0
2018-07-01,40731.0
2018-08-01,520894.0
2018-09-01,629014.0
2018-10-01,638221.0
2018-11-01,899085.0
2018-12-01,981319.0
2019-01-01,302737.0
2019-02-01,885196.0
2019-03-01,254553.0
2019-04-01,847525.0
2019-05-01,621830.0
2019-06-01,242781.0
2019-07-01,834709.0
2019-08-01,1278668.0
2019-09-01,1749502.0
2019-10-01,2723803.0
2019-11-01,2486660.0
2019-12-01,1638820.0
2020-01-01,1264953.0
2020-02-01,1139432.0
2020-03-01,447929.0
2020-04-01,1113088.0
2020-05-01,1738801.0
2020-06-01,881140.0
2020-07-01,679815.0
2020-08-01,411538.0
2020-09-01,1061755.0
2020-10-01,1088465.0
2020-11-01,1674867.0
2020-12-01,1648776.0
2021-01-01,1299013.0
2021-02-01,1699579.0
2021-03-01,1171939.0
2021-04-01,1186338.0
2021-05-01,845451.0
2021-06-01,618919.0
2021-07-01,587330.0
2021-08-01,478504.0
2021-09-01,393023.0
2021-10-01,202226.0
2021-11-01,240525.0
2021-12-01,115919.0
2022-01-01,32149.0
2022-02-01,26907.0
2022-03-01,27838.0
2022-04-01,32260.0
2022-05-01,33699.0
2022-06-01,38912.0
2022-07-01,300000.0
2022-08-01,0.0
2022-09-01,5000.0
2022-10-01,0.0
2022-11-01,0.0
2022-12-01,300000.0
2023-01-01,0.0
2023-02-01,0.0
2023-03-01,1219144.0
2023-04-01,0.0
2023-05-01,0.0
2023-06-01,0.0
2023-07-01,0.0
2023-08-01,0.0
2023-09-01,0.0
2023-10-01,8000.0
2023-11-01,50000.0
2023-12-01,315000.0
2024-01-01,0.0
2024-02-01,2973000.0
2024-03-01,800000.0
2024-04-01,0.0
2024-05-01,2171000.0
2024-06-01,1045000.0
2024-07-01,10000.0
2024-08-01,1970000.0
2024-09-01,600000.0
2024-10-01,0.0
2024-11-01,1050002.0
2024-12-01,10110073.0
2025-01-01,0.0
2025-02-01,1000.0
2025-03-01,3466000.0
2025-04-01,6102000.0
2025-05-01,0.0
2025-06-01,14406000.0
2025-07-01,140000.0
2025-08-01,0.0
