Tarih,TP_PB_V08
2020-03-01,92434145.0
2020-04-01,107155501.0
2020-05-01,109659078.0
2020-06-01,115435290.0
2020-07-01,113631492.0
2020-08-01,115208847.0
2020-09-01,116172926.0
2020-10-01,124601562.0
2020-11-01,118758483.0
2020-12-01,116281592.0
2021-01-01,119269579.0
2021-02-01,126523148.0
2021-03-01,143093270.0
2021-04-01,142694213.0
2021-05-01,143503562.0
2021-06-01,140382534.0
2021-07-01,135306383.0
2021-08-01,135217792.0
2021-09-01,144434914.0
2021-10-01,146052080.0
2021-11-01,175082996.0
2021-12-01,172913434.0
2022-01-01,163226504.0
2022-02-01,168722248.0
2022-03-01,181620737.0
2022-04-01,168603474.0
2022-05-01,180348095.0
2022-06-01,181125462.0
2022-07-01,182579991.0
2022-08-01,174815002.0
2022-09-01,160124101.0
2022-10-01,161045116.0
2022-11-01,156465360.0
2022-12-01,173978370.0
2023-01-01,190944171.0
2023-02-01,197110739.0
2023-03-01,208264295.0
2023-04-01,208123378.0
2023-05-01,209157008.0
2023-06-01,218648387.0
2023-07-01,221100617.0
2023-08-01,225617869.0
2023-09-01,237980642.0
2023-10-01,254397228.0
2023-11-01,279902222.0
2023-12-01,297087350.0
2024-01-01,309633603.0
2024-02-01,323299396.0
2024-03-01,328301215.0
2024-04-01,327170122.0
2024-05-01,337756591.0
2024-06-01,354413470.0
2024-07-01,373155720.0
2024-08-01,385752569.0
2024-09-01,387227491.0
2024-10-01,376363284.0
2024-11-01,360383047.0
2024-12-01,362475429.0
2025-01-01,350279465.0
2025-02-01,365429594.0
2025-03-01,378810996.0
2025-04-01,395681437.0
2025-05-01,401756102.0
2025-06-01,418614945.0
2025-07-01,438193170.0
2025-08-01,468642745.0
