Tarih,TP_PB_T20
2022-01-01,4290430.0
2022-02-01,4389696.0
2022-03-01,4548746.0
2022-04-01,4509423.0
2022-05-01,4786195.0
2022-06-01,4731744.0
2022-07-01,4899275.0
2022-08-01,4836671.0
2022-09-01,4696291.0
2022-10-01,4699972.0
2022-11-01,4643784.0
2022-12-01,4443447.0
2023-01-01,4370431.0
2023-02-01,4379353.0
2023-03-01,4393540.0
2023-04-01,4381300.0
2023-05-01,4294573.0
2023-06-01,4129320.0
2023-07-01,4115488.0
2023-08-01,4152800.0
2023-09-01,4036868.0
2023-10-01,4453990.0
2023-11-01,4783341.0
2023-12-01,5974338.0
2024-01-01,6231359.0
2024-02-01,6258031.0
2024-03-01,6164031.0
2024-04-01,6189993.0
2024-05-01,6138023.0
2024-06-01,6107381.0
2024-07-01,6347561.0
2024-08-01,6157250.0
2024-09-01,6161497.0
2024-10-01,6245491.0
2024-11-01,6131495.0
2024-12-01,6210362.0
2025-01-01,5912591.0
2025-02-01,6008748.0
2025-03-01,6052340.0
2025-04-01,5953772.0
2025-05-01,6377674.0
2025-06-01,5134236.0
2025-07-01,5297399.0
2025-08-01,5402262.0
